                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112477872 |  115180346 |  116543020 |  115689282 |  114708710 |  115300882 |  115433354 |  115849859
  Cycles                             |   44250300 |   44250300 |   44250300 |   44250300 |   44250300 |   44250300 |   44250300 |   44250300
  IPC                                |       2.54 |       2.60 |       2.63 |       2.61 |       2.59 |       2.61 |       2.61 |       2.62
  Time (ns)                          |   14750100 |   14750100 |   14750100 |   14750100 |   14750100 |   14750100 |   14750100 |   14750100
  Idle time (ns)                     |        292 |     332629 |     333644 |     334453 |     335201 |     335942 |     336688 |     337421
  Idle time (%)                      |       0.0% |       2.3% |       2.3% |       2.3% |       2.3% |       2.3% |       2.3% |       2.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     797010 |    1964612 |   20286734 |   20002326 |   19888541 |   20085933 |   20366852 |   20505747
  num incorrect                      |      12872 |       5262 |       3942 |       3883 |       3761 |       3759 |       3197 |       3135
  misprediction rate                 |      1.59% |      0.27% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.11 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655776 |   10472896 |    5345233 |    5345237 |    5274946 |    5274946 |    5210776 |    5210777
    num misses                       |        226 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51753425 |   51762686 |   36042792 |   35900306 |   35528197 |   35626892 |   35421979 |   35491401
    num misses                       |       8014 |       4655 |       5191 |       1650 |       3264 |       3113 |       3352 |       2652
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.01 |       0.03 |       0.03 |       0.03 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8240 |       4693 |       5229 |       1688 |       3302 |       3151 |       3390 |       2690
    num misses                       |        566 |        151 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |      6.87% |      3.22% |      2.51% |      7.70% |      3.94% |      4.16% |      3.83% |      4.72%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655776 |   10472896 |    5345233 |    5345237 |    5274946 |    5274946 |    5210776 |    5210777
    num cache misses                 |      83015 |      58077 |      57628 |      57516 |      57508 |      57448 |      55248 |      55247
    miss rate                        |      0.78% |      0.55% |      1.08% |      1.08% |      1.09% |      1.09% |      1.06% |      1.06%
    mpki                             |       0.74 |       0.50 |       0.49 |       0.50 |       0.50 |       0.50 |       0.48 |       0.48
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51753425 |   51762686 |   36042792 |   35900306 |   35528197 |   35626892 |   35421979 |   35491401
    num cache misses                 |     790334 |     729679 |     408964 |     402037 |     374172 |     389158 |     353078 |     350566
    miss rate                        |      1.53% |      1.41% |      1.13% |      1.12% |      1.05% |      1.09% |      1.00% |      0.99%
    mpki                             |       7.03 |       6.34 |       3.51 |       3.48 |       3.26 |       3.38 |       3.06 |       3.03
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     895751 |     808873 |     474634 |     466985 |     446633 |     456111 |     421384 |     417994
    num cache misses                 |     106836 |      66419 |      44674 |      49076 |      59976 |      60654 |      54841 |      51298
    miss rate                        |     11.93% |      8.21% |      9.41% |     10.51% |     13.43% |     13.30% |     13.01% |     12.27%
    mpki                             |       0.95 |       0.58 |       0.38 |       0.42 |       0.52 |       0.53 |       0.48 |       0.44
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     140787 |     107246 |      74090 |      74163 |      85447 |      79878 |      77630 |      66666
    num cache misses                 |      33276 |      14934 |       8060 |      20270 |      41432 |      12880 |      15718 |      18576
    miss rate                        |     23.64% |     13.92% |     10.88% |     27.33% |     48.49% |     16.12% |     20.25% |     27.86%
    mpki                             |       0.30 |       0.13 |       0.07 |       0.18 |       0.36 |       0.11 |       0.14 |       0.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9476 |          0 |          0 |          0 |       9444 |          0 |          0 |          0
  average dram access latency (ns)   |      75.31 |        inf |        inf |        inf |      75.29 |        inf |        inf |        inf
  average dram queueing delay        |      14.05 |       0.00 |       0.00 |       0.00 |      14.04 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6830 |         51 |         45 |         12 |         49 |         52 |         49 |         21
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      17823 |      13516 |       6716 |      15507 |      39919 |      11505 |      14369 |      14625
