                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112212632 |  113236120 |  112742255 |  112380142 |  111811652 |  111857960 |  112205434 |  112469837
  Cycles                             |   39940830 |   39940830 |   39940830 |   39940830 |   39940830 |   39940830 |   39940830 |   39940830
  IPC                                |       2.81 |       2.84 |       2.82 |       2.81 |       2.80 |       2.80 |       2.81 |       2.82
  Time (ns)                          |   13772700 |   13772700 |   13772700 |   13772700 |   13772700 |   13772700 |   13772700 |   13772700
  Idle time (ns)                     |        239 |     255447 |     256414 |     257235 |     257931 |     258681 |     259460 |     260179
  Idle time (%)                      |       0.0% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     708968 |    1316450 |   19019983 |   18899337 |   18922981 |   18938419 |   19291007 |   19379203
  num incorrect                      |      12694 |       5259 |       3881 |       3863 |       3699 |       3697 |       3133 |       3070
  misprediction rate                 |      1.76% |      0.40% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.11 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655770 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210777
    num misses                       |        209 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51708996 |   51438952 |   35409300 |   35348863 |   35045386 |   35053104 |   34884024 |   34928092
    num misses                       |       4709 |       5580 |       3672 |       3416 |       4070 |       3751 |       2683 |       2895
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.05 |       0.03 |       0.03 |       0.04 |       0.03 |       0.02 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       4918 |       5618 |       3710 |       3454 |       4108 |       3789 |       2721 |       2933
    num misses                       |        548 |        151 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |     11.14% |      2.69% |      3.53% |      3.76% |      3.16% |      3.46% |      4.78% |      4.33%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655770 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210777
    num cache misses                 |      76283 |      56899 |      56403 |      56376 |      56296 |      56296 |      54098 |      54099
    miss rate                        |      0.72% |      0.54% |      1.06% |      1.05% |      1.07% |      1.07% |      1.04% |      1.04%
    mpki                             |       0.68 |       0.50 |       0.50 |       0.50 |       0.50 |       0.50 |       0.48 |       0.48
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51708996 |   51438952 |   35409300 |   35348863 |   35045386 |   35053104 |   34884024 |   34928092
    num cache misses                 |     231004 |     181535 |     112299 |     112192 |     102924 |     103147 |      93464 |      95101
    miss rate                        |      0.45% |      0.35% |      0.32% |      0.32% |      0.29% |      0.29% |      0.27% |      0.27%
    mpki                             |       2.06 |       1.60 |       1.00 |       1.00 |       0.92 |       0.92 |       0.83 |       0.85
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     330285 |     260665 |     181021 |     182961 |     174804 |     169594 |     161809 |     161534
    num cache misses                 |      82696 |      62533 |      43893 |      47930 |      58527 |      59807 |      54484 |      50469
    miss rate                        |     25.04% |     23.99% |     24.25% |     26.20% |     33.48% |     35.26% |     33.67% |     31.24%
    mpki                             |       0.74 |       0.55 |       0.39 |       0.43 |       0.52 |       0.53 |       0.49 |       0.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     118102 |     103807 |      73607 |      73099 |      84018 |      79068 |      77318 |      65866
    num cache misses                 |      33380 |      14733 |       8287 |      20284 |      41406 |      12592 |      15453 |      18692
    miss rate                        |     28.26% |     14.19% |     11.26% |     27.75% |     49.28% |     15.93% |     19.99% |     28.38%
    mpki                             |       0.30 |       0.13 |       0.07 |       0.18 |       0.37 |       0.11 |       0.14 |       0.17
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9477 |          0 |          0 |          0 |       9449 |          0 |          0 |          0
  average dram access latency (ns)   |      70.31 |        inf |        inf |        inf |      69.77 |        inf |        inf |        inf
  average dram queueing delay        |       9.05 |       0.00 |       0.00 |       0.00 |       8.51 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6810 |         53 |         47 |          8 |         49 |         50 |         50 |         21
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      16657 |      13410 |       6801 |      15605 |      39835 |      11281 |      14144 |      14544
