                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4602019 |    4708275 |    5131970 |    5120849 |    5449112 |    5570209 |    5477295 |    5471533 |    6369369 |    6335869 |    5549207 |    5483503
  Cycles                             |    3613060 |    3613060 |    4762670 |    4762670 |    4762670 |    4762670 |    4762670 |    4762670 |    4762670 |    4762670 |    3613060 |    3613060
  IPC                                |       1.27 |       1.30 |       1.08 |       1.08 |       1.14 |       1.17 |       1.15 |       1.15 |       1.34 |       1.33 |       1.54 |       1.52
  Time (ns)                          |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300 |    1642300
  Idle time (ns)                     |        465 |     455994 |     458306 |     459078 |     459848 |     460592 |     461358 |     462100 |     462870 |     463607 |     464373 |     465121
  Idle time (%)                      |       0.0% |      27.8% |      27.9% |      28.0% |      28.0% |      28.0% |      28.1% |      28.1% |      28.2% |      28.2% |      28.3% |      28.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     348028 |     566171 |     688542 |     687411 |     836732 |     899680 |     874897 |     872238 |    1333354 |    1331921 |    1111747 |    1092784
  num incorrect                      |      20797 |       4789 |       4872 |       4824 |       4429 |       4032 |       3873 |       4034 |       3707 |       3565 |       3295 |       3242
  misprediction rate                 |      5.64% |      0.84% |      0.70% |      0.70% |      0.53% |      0.45% |      0.44% |      0.46% |      0.28% |      0.27% |      0.30% |      0.30%
  mpki                               |       4.52 |       1.02 |       0.95 |       0.94 |       0.81 |       0.72 |       0.71 |       0.74 |       0.58 |       0.56 |       0.59 |       0.59
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     521652 |     371663 |     371816 |     370712 |     347950 |     334575 |     333728 |     334679 |     238373 |     235052 |     230518 |     231050
    num misses                       |        283 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         35 |         35 |         31
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2410523 |    1986804 |    2046242 |    2040442 |    1994503 |    1965283 |    1949235 |    1951281 |    1735565 |    1717613 |    1595541 |    1587189
    num misses                       |       2858 |        365 |        410 |        530 |        466 |        424 |        339 |        287 |        272 |        186 |        218 |        144
    miss rate                        |      0.12% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.62 |       0.08 |       0.08 |       0.10 |       0.09 |       0.08 |       0.06 |       0.05 |       0.04 |       0.03 |       0.04 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3141 |        400 |        445 |        565 |        501 |        459 |        367 |        322 |        307 |        221 |        253 |        175
    num misses                       |        628 |        168 |        175 |        183 |        181 |        180 |        160 |        166 |        155 |        154 |        148 |        132
    miss rate                        |     19.99% |     42.00% |     39.33% |     32.39% |     36.13% |     39.22% |     43.60% |     51.55% |     50.49% |     69.68% |     58.50% |     75.43%
    mpki                             |       0.14 |       0.04 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.03 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     521652 |     371663 |     371816 |     370712 |     347950 |     334575 |     333728 |     334679 |     238373 |     235052 |     230518 |     231050
    num cache misses                 |       7247 |        452 |        454 |        447 |        450 |        459 |        371 |        447 |        457 |        449 |        444 |        380
    miss rate                        |      1.39% |      0.12% |      0.12% |      0.12% |      0.13% |      0.14% |      0.11% |      0.13% |      0.19% |      0.19% |      0.19% |      0.16%
    mpki                             |       1.57 |       0.10 |       0.09 |       0.09 |       0.08 |       0.08 |       0.07 |       0.08 |       0.07 |       0.07 |       0.08 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2410523 |    1986804 |    2046242 |    2040442 |    1994503 |    1965283 |    1949235 |    1951281 |    1735565 |    1717613 |    1595541 |    1587189
    num cache misses                 |      71615 |      53105 |      42215 |      42770 |      41102 |      39794 |      39084 |      38507 |      26558 |      25878 |      33378 |      33079
    miss rate                        |      2.97% |      2.67% |      2.06% |      2.10% |      2.06% |      2.02% |      2.01% |      1.97% |      1.53% |      1.51% |      2.09% |      2.08%
    mpki                             |      15.56 |      11.28 |       8.23 |       8.35 |       7.54 |       7.14 |       7.14 |       7.04 |       4.17 |       4.08 |       6.01 |       6.03
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      83963 |      55717 |      43956 |      45268 |      45751 |      44432 |      42249 |      41057 |      30537 |      30798 |      36606 |      34672
    num cache misses                 |      22916 |      13232 |      15131 |      16412 |      15392 |      17139 |      17139 |      13577 |      10551 |      10705 |      11394 |      11764
    miss rate                        |     27.29% |     23.75% |     34.42% |     36.26% |     33.64% |     38.57% |     40.57% |     33.07% |     34.55% |     34.76% |     31.13% |     33.93%
