                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4285429 |    3999258 |    3992418 |    3964967 |    3868551 |    3841279 |    3841058 |    3789233 |    3956461 |    3934265 |    3897365 |    3828099
  Cycles                             |   16624400 |   16624400 |   16624400 |   16624400 |    4156100 |    4156100 |    4156100 |    4156100 |   16624400 |   16624400 |   16624400 |   16624400
  IPC                                |       0.26 |       0.24 |       0.24 |       0.24 |       0.93 |       0.92 |       0.92 |       0.91 |       0.24 |       0.24 |       0.23 |       0.23
  Time (ns)                          |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100 |    4156100
  Idle time (ns)                     |        288 |     348213 |     349268 |     350068 |     350732 |     351460 |     352187 |     352842 |     353515 |     354169 |     354826 |     355495
  Idle time (%)                      |       0.0% |       8.4% |       8.4% |       8.4% |       8.4% |       8.5% |       8.5% |       8.5% |       8.5% |       8.5% |       8.5% |       8.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     445071 |     434100 |     432561 |     426604 |     405445 |     400800 |     402215 |     391248 |     421520 |     418615 |     409828 |     398461
  num incorrect                      |       4283 |        367 |        358 |        359 |        416 |        489 |        476 |        758 |       1072 |       1072 |       1168 |       1358
  misprediction rate                 |      0.95% |      0.08% |      0.08% |      0.08% |      0.10% |      0.12% |      0.12% |      0.19% |      0.25% |      0.26% |      0.28% |      0.34%
  mpki                               |       1.00 |       0.09 |       0.09 |       0.09 |       0.11 |       0.13 |       0.12 |       0.20 |       0.27 |       0.27 |       0.30 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     392828 |     327844 |     317103 |     305655 |     294496 |     283806 |     272895 |     262289 |     253428 |     242968 |     232977 |     213007
    num misses                       |        117 |         24 |         22 |         22 |         24 |         24 |         24 |         24 |         22 |         24 |         24 |         22
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1665852 |    1485087 |    1484048 |    1474415 |    1434578 |    1419879 |    1418186 |    1394968 |    1481559 |    1472350 |    1454837 |    1431149
    num misses                       |       6070 |       4742 |       4368 |       4748 |       4568 |       4781 |       4358 |       4583 |       4783 |       4323 |       4817 |       4258
    miss rate                        |      0.36% |      0.32% |      0.29% |      0.32% |      0.32% |      0.34% |      0.31% |      0.33% |      0.32% |      0.29% |      0.33% |      0.30%
    mpki                             |       1.42 |       1.19 |       1.09 |       1.20 |       1.18 |       1.24 |       1.13 |       1.21 |       1.21 |       1.10 |       1.24 |       1.11
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6187 |       4766 |       4390 |       4770 |       4592 |       4805 |       4382 |       4607 |       4805 |       4347 |       4841 |       4280
    num misses                       |        572 |        219 |        270 |        233 |        208 |        261 |        201 |        197 |        268 |        212 |        218 |        267
    miss rate                        |      9.25% |      4.60% |      6.15% |      4.88% |      4.53% |      5.43% |      4.59% |      4.28% |      5.58% |      4.88% |      4.50% |      6.24%
    mpki                             |       0.13 |       0.05 |       0.07 |       0.06 |       0.05 |       0.07 |       0.05 |       0.05 |       0.07 |       0.05 |       0.06 |       0.07
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     392828 |     327844 |     317103 |     305655 |     294496 |     283806 |     272895 |     262289 |     253428 |     242968 |     232977 |     213007
    num cache misses                 |       1896 |        144 |        138 |        137 |        140 |        145 |        145 |        146 |        135 |        140 |        141 |        143
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.06% |      0.06% |      0.07%
    mpki                             |       0.44 |       0.04 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1665852 |    1485087 |    1484048 |    1474415 |    1434578 |    1419879 |    1418186 |    1394968 |    1481559 |    1472350 |    1454837 |    1431149
    num cache misses                 |      74884 |      63752 |      63913 |      63985 |      61873 |      62407 |      61365 |      60877 |      67276 |      66516 |      65752 |      65642
    miss rate                        |      4.50% |      4.29% |      4.31% |      4.34% |      4.31% |      4.40% |      4.33% |      4.36% |      4.54% |      4.52% |      4.52% |      4.59%
    mpki                             |      17.47 |      15.94 |      16.01 |      16.14 |      15.99 |      16.25 |      15.98 |      16.07 |      17.00 |      16.91 |      16.87 |      17.15
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      91826 |      77937 |      79247 |      80296 |      76656 |      77494 |      76136 |      76082 |      90399 |      89344 |      87732 |      87537
    num cache misses                 |      45008 |      36444 |      37244 |      37688 |      36621 |      37611 |      37093 |      37920 |      42817 |      42499 |      42143 |      42555
    miss rate                        |     49.01% |     46.76% |     47.00% |     46.94% |     47.77% |     48.53% |     48.72% |     49.84% |     47.36% |     47.57% |     48.04% |     48.61%
    mpki                             |      10.50 |       9.11 |       9.33 |       9.51 |       9.47 |       9.79 |       9.66 |      10.01 |      10.82 |      10.80 |      10.81 |      11.12
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      62145 |      51441 |      53385 |      54806 |      52125 |      53381 |      52475 |      53727 |      67251 |      66028 |      64675 |      64887
    num cache misses                 |      22187 |      10969 |      11051 |      11488 |      10517 |      11426 |      11304 |      16754 |      26304 |      21834 |      20857 |      25412
    miss rate                        |     35.70% |     21.32% |     20.70% |     20.96% |     20.18% |     21.40% |     21.54% |     31.18% |     39.11% |     33.07% |     32.25% |     39.16%
    mpki                             |       5.18 |       2.74 |       2.77 |       2.90 |       2.72 |       2.97 |       2.94 |       4.42 |       6.65 |       5.55 |       5.35 |       6.64
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9485 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9419 |          0 |          0 |          0
  average dram access latency (ns)   |     179.99 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     179.59 |        inf |        inf |        inf
  average dram queueing delay        |     118.74 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     118.34 |       0.00 |       0.00 |       0.00
