                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   5025424442 |   5052998888 |   5744910727 |   5603794402 |  5153995618 |  5223172180 |  5206636281 |  5226578384
  Cycles                             |  11863435600 |  11863435600 |  11863435600 |  11863435600 |  2965858900 |  2965858900 |  2965858900 |  2965858900
  IPC                                |         0.42 |         0.43 |         0.48 |         0.47 |        1.74 |        1.76 |        1.76 |        1.76
  Time (ns)                          |   2965858900 |   2965858900 |   2965858900 |   2965858900 |  2965858900 |  2965858900 |  2965858900 |  2965858900
  Idle time (ns)                     |          166 |       534121 |       556116 |       578099 |      600552 |      622979 |      644790 |      667071
  Idle time (%)                      |         0.0% |         0.0% |         0.0% |         0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |              |              |              |              |             |             |             |            
  num correct                        |    188490584 |    199029523 |    704307116 |    657268343 |   515888898 |   538946759 |   550711410 |   557358956
  num incorrect                      |       336858 |       350405 |       293979 |       293979 |      293995 |      293992 |      281372 |      279916
  misprediction rate                 |        0.18% |        0.18% |        0.04% |        0.04% |       0.06% |       0.05% |       0.05% |       0.05%
  mpki                               |         0.07 |         0.07 |         0.05 |         0.05 |        0.06 |        0.06 |        0.05 |        0.05
TLB Summary                          |              |              |              |              |             |             |             |            
  I-TLB                              |              |              |              |              |             |             |             |            
    num accesses                     |    432096764 |    431281982 |    351580879 |    351580879 |   349170136 |   349170142 |   344015353 |   344015297
    num misses                       |          308 |           33 |           33 |           33 |          33 |          33 |          33 |          33
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |              |              |              |              |             |             |             |            
    num accesses                     |   2113146296 |   2115176239 |   1996624801 |   1973105410 |  1890378779 |  1901909927 |  1882995891 |  1886321791
    num misses                       |     16018829 |     16954401 |     12942974 |     13203384 |    12655301 |    12173054 |    12296066 |    12614878
    miss rate                        |        0.76% |        0.80% |        0.65% |        0.67% |       0.67% |       0.64% |       0.65% |       0.67%
    mpki                             |         3.19 |         3.36 |         2.25 |         2.36 |        2.46 |        2.33 |        2.36 |        2.41
  L2 TLB                             |              |              |              |              |             |             |             |            
