                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   26693478 |   25927763 |   54611677 |   54843770 |   33970838 |   32533705 |   31561613 |   30601760 |          0 |          0 |          0 |          0 |   29470701 |   28525390 |   27334201 |   25897038
  Cycles                             |   22342470 |   22342470 |   22342470 |   22342470 |   16949460 |   16949460 |   16949460 |   16949460 |   22342470 |   22342470 |   22342470 |   22342470 |   16949460 |   16949460 |   16949460 |   16949460
  IPC                                |       1.19 |       1.16 |       2.44 |       2.45 |       2.00 |       1.92 |       1.86 |       1.81 |       0.00 |       0.00 |       0.00 |       0.00 |       1.74 |       1.68 |       1.61 |       1.53
  Time (ns)                          |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300 |    7704300
  Idle time (ns)                     |     470209 |     471024 |     471787 |     472576 |        345 |     463210 |     465495 |     466347 |    7704300 |    7704300 |    7704300 |    7704300 |     467104 |     467881 |     468660 |     469448
  Idle time (%)                      |       6.1% |       6.1% |       6.1% |       6.1% |       0.0% |       6.0% |       6.0% |       6.1% |     100.0% |     100.0% |     100.0% |     100.0% |       6.1% |       6.1% |       6.1% |       6.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2313473 |    2078716 |   15469218 |   15535598 |    4334431 |    4100201 |    3803743 |    3517057 |          0 |          0 |          0 |          0 |    3178612 |    2892367 |    2539049 |    2113917
  num incorrect                      |       9353 |       8358 |       1352 |       1415 |      26889 |       8409 |       8796 |       8441 |          0 |          0 |          0 |          0 |       8548 |       8650 |       8451 |       8425
  misprediction rate                 |      0.40% |      0.40% |      0.01% |      0.01% |      0.62% |      0.20% |      0.23% |      0.24% |      0.00% |      0.00% |      0.00% |      0.00% |      0.27% |      0.30% |      0.33% |      0.40%
  mpki                               |       0.35 |       0.32 |       0.02 |       0.03 |       0.79 |       0.26 |       0.28 |       0.28 |       0.00 |       0.00 |       0.00 |       0.00 |       0.29 |       0.30 |       0.31 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1806415 |    1805523 |      83811 |      83704 |    1978006 |    1806487 |    1806515 |    1806501 |          0 |          0 |          0 |          0 |    1806498 |    1806497 |    1806614 |    1806485
    num misses                       |         40 |         40 |         34 |         34 |        366 |         40 |         40 |         40 |          0 |          0 |          0 |          0 |         40 |         40 |         40 |         40
