                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   51067559 |   52220328 |   52466376 |   52508418 |   49100014 |   49239338 |   49462766 |   49949926 |   51975293 |   52181953 |   52833750 |   52860481 |   49217841 |   49356916 |   49699718 |   50132108
  Cycles                             |   70540400 |   70540400 |   70540400 |   70540400 |   17635100 |   17635100 |   17635100 |   17635100 |   70540400 |   70540400 |   70540400 |   70540400 |   17635100 |   17635100 |   17635100 |   17635100
  IPC                                |       0.72 |       0.74 |       0.74 |       0.74 |       2.78 |       2.79 |       2.80 |       2.83 |       0.74 |       0.74 |       0.75 |       0.75 |       2.79 |       2.80 |       2.82 |       2.84
  Time (ns)                          |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100 |   17635100
  Idle time (ns)                     |        514 |     468868 |     469643 |     470184 |     470580 |     470976 |     471372 |     471833 |     472294 |     472690 |     473086 |     473482 |     473878 |     474274 |     474670 |     475066
  Idle time (%)                      |       0.0% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3544854 |    4094444 |    4176458 |    4190459 |    3054533 |    3100814 |    3175462 |    3337825 |    4012991 |    4081887 |    4299158 |    4308055 |    3093819 |    3140166 |    3254437 |    3398588
  num incorrect                      |      27385 |      19238 |      19238 |      19244 |      19234 |      19241 |      19233 |      19231 |      19236 |      19232 |      19230 |      19235 |      19233 |      19231 |      19237 |      19221
  misprediction rate                 |      0.77% |      0.47% |      0.46% |      0.46% |      0.63% |      0.62% |      0.60% |      0.57% |      0.48% |      0.47% |      0.45% |      0.44% |      0.62% |      0.61% |      0.59% |      0.56%
  mpki                               |       0.54 |       0.37 |       0.37 |       0.37 |       0.39 |       0.39 |       0.39 |       0.39 |       0.37 |       0.37 |       0.36 |       0.36 |       0.39 |       0.39 |       0.39 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4519992 |    4400151 |    4400149 |    4400153 |    4399958 |    4400069 |    4399960 |    4399958 |    4399962 |    4399958 |    4399958 |    4399962 |    4399962 |    4399958 |    4399964 |    4399961
    num misses                       |        200 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16244596 |   16179852 |   16220865 |   16227883 |   15659401 |   15682894 |   15719842 |   15801078 |   16138613 |   16173051 |   16281679 |   16286142 |   15679019 |   15702223 |   15759340 |   15831392
    num misses                       |      15508 |      14128 |      13908 |      13844 |      14347 |      14154 |      13865 |      13801 |      13956 |      14189 |      14226 |      13839 |      13971 |      14391 |      14339 |      14279
    miss rate                        |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09%
