                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   54779417 |   55081384 |   55667261 |   55791009 |   43954034 |   43624576 |   45906243 |   53327438 |   55652318 |   55676608 |   54995357 |   55335128 |   45986769 |   44061556 |   52741841 |   48151935
  Cycles                             |   65044400 |   65044400 |   65044400 |   65044400 |   48783300 |   48783300 |   48783300 |   48783300 |   65044400 |   65044400 |   65044400 |   65044400 |   48783300 |   48783300 |   48783300 |   48783300
  IPC                                |       0.84 |       0.85 |       0.86 |       0.86 |       0.90 |       0.89 |       0.94 |       1.09 |       0.86 |       0.86 |       0.85 |       0.85 |       0.94 |       0.90 |       1.08 |       0.99
  Time (ns)                          |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100 |   16261100
  Idle time (ns)                     |       6548 |     232647 |     208604 |     208981 |     209316 |     210612 |     210929 |     263185 |     210536 |     210846 |     239092 |     211467 |     213773 |     212076 |     262180 |     213739
  Idle time (%)                      |       0.0% |       1.4% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.6% |       1.3% |       1.3% |       1.5% |       1.3% |       1.3% |       1.3% |       1.6% |       1.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8600990 |    8775857 |    8981181 |    9043437 |    5321455 |    5222568 |    5997599 |    8470585 |    9024591 |    9041157 |    8828882 |    8925989 |    6066104 |    5436379 |    8327746 |    6812217
  num incorrect                      |       5058 |        471 |        572 |        377 |        515 |        549 |        539 |        539 |        656 |        606 |        539 |       1255 |       1203 |       1164 |       1287 |       1424
  misprediction rate                 |      0.06% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.09 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.03 |       0.03 |       0.02 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5369835 |    5334067 |    5344184 |    5327036 |    4952411 |    4955115 |    4947942 |    4962591 |    5376415 |    5389508 |    5383597 |    5423973 |    5004872 |    5017199 |    5034202 |    5044329
    num misses                       |        118 |         24 |         22 |         24 |         22 |         22 |         24 |         24 |         24 |         22 |         22 |         24 |         22 |         22 |         22 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17401233 |   17332202 |   17419322 |   17391067 |   14834584 |   14758507 |   15106624 |   16344696 |   17322411 |   17313696 |   17166764 |   17252501 |   15042812 |   14706275 |   16150900 |   15377190
    num misses                       |     644911 |     643202 |     642711 |     642248 |     643010 |     643397 |     642620 |     643495 |     642274 |     642240 |     643334 |     642607 |     642664 |     644692 |     641027 |     642100
    miss rate                        |      3.71% |      3.71% |      3.69% |      3.69% |      4.33% |      4.36% |      4.25% |      3.94% |      3.71% |      3.71% |      3.75% |      3.72% |      4.27% |      4.38% |      3.97% |      4.18%
    mpki                             |      11.77 |      11.68 |      11.55 |      11.51 |      14.63 |      14.75 |      14.00 |      12.07 |      11.54 |      11.54 |      11.70 |      11.61 |      13.97 |      14.63 |      12.15 |      13.33
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     645029 |     643226 |     642733 |     642272 |     643032 |     643419 |     642644 |     643519 |     642298 |     642262 |     643356 |     642631 |     642686 |     644714 |     641049 |     642124
    num misses                       |     263927 |     263144 |     260524 |     263134 |     263324 |     262112 |     264053 |     265391 |     263824 |     260775 |     263565 |     263889 |     265069 |     263106 |     260699 |     259908
    miss rate                        |     40.92% |     40.91% |     40.53% |     40.97% |     40.95% |     40.74% |     41.09% |     41.24% |     41.08% |     40.60% |     40.97% |     41.06% |     41.24% |     40.81% |     40.67% |     40.48%
    mpki                             |       4.82 |       4.78 |       4.68 |       4.72 |       5.99 |       6.01 |       5.75 |       4.98 |       4.74 |       4.68 |       4.79 |       4.77 |       5.76 |       5.97 |       4.94 |       5.40
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
