                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  570834402 |  573436083 |  572840237 |  570465824 |  571664186 |  569920739 |  570193153 |  573040622
  Cycles                             |  871092400 |  871092400 |  871092400 |  871092400 |  871092400 |  871092400 |  871092400 |  871092400
  IPC                                |       0.66 |       0.66 |       0.66 |       0.65 |       0.66 |       0.65 |       0.65 |       0.66
  Time (ns)                          |  217773100 |  217773100 |  217773100 |  217773100 |  217773100 |  217773100 |  217773100 |  217773100
  Idle time (ns)                     |       1230 |    2491053 |    2491547 |    1268748 |    2495178 |    1882658 |    2495348 |    2492775
  Idle time (%)                      |       0.0% |       1.1% |       1.1% |       0.6% |       1.1% |       0.9% |       1.1% |       1.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   44640310 |   45548596 |   45370256 |   44591791 |   44997726 |   44423548 |   44521942 |   45450607
  num incorrect                      |       4880 |       2249 |       2423 |       2073 |       2358 |       2265 |       2317 |       2615
  misprediction rate                 |      0.01% |      0.00% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   82281859 |   82327629 |   82314400 |   82322712 |   82330167 |   82353045 |   82343277 |   82446651
    num misses                       |        123 |         24 |         22 |         24 |         22 |         24 |         24 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  210999626 |  211383451 |  211240524 |  210825190 |  211012295 |  210701662 |  210714147 |  211247161
    num misses                       |   10350720 |   10304170 |   10307635 |   10312215 |   10305508 |   10306690 |   10303625 |   10299933
    miss rate                        |      4.91% |      4.87% |      4.88% |      4.89% |      4.88% |      4.89% |      4.89% |      4.88%
    mpki                             |      18.13 |      17.97 |      17.99 |      18.08 |      18.03 |      18.08 |      18.07 |      17.97
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   10350843 |   10304194 |   10307657 |   10312239 |   10305530 |   10306714 |   10303649 |   10299957
    num misses                       |    4692365 |    4666109 |    4717963 |    4716220 |    4728306 |    4726700 |    4661392 |    4662171
    miss rate                        |     45.33% |     45.28% |     45.77% |     45.73% |     45.88% |     45.86% |     45.24% |     45.26%
    mpki                             |       8.22 |       8.14 |       8.24 |       8.27 |       8.27 |       8.29 |       8.18 |       8.14
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   82281859 |   82327629 |   82314400 |   82322712 |   82330167 |   82353045 |   82343277 |   82446651
    num cache misses                 |       7035 |       3059 |       3170 |       3063 |       3114 |       3059 |       3023 |       3222
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  210999626 |  211383451 |  211240524 |  210825190 |  211012295 |  210701662 |  210714147 |  211247161
    num cache misses                 |   11503026 |   11496707 |   11483116 |   11485024 |   11481296 |   11481969 |   11490354 |   11485979
    miss rate                        |      5.45% |      5.44% |      5.44% |      5.45% |      5.44% |      5.45% |      5.45% |      5.44%
    mpki                             |      20.15 |      20.05 |      20.05 |      20.13 |      20.08 |      20.15 |      20.15 |      20.04
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   11674616 |   11666498 |   11651739 |   11653332 |   11648493 |   11649423 |   11659388 |   11650405
    num cache misses                 |    3469489 |    3465913 |    3459267 |    3462200 |    3461876 |    3456473 |    3459513 |    3462769
    miss rate                        |     29.72% |     29.71% |     29.69% |     29.71% |     29.72% |     29.67% |     29.67% |     29.72%
    mpki                             |       6.08 |       6.04 |       6.04 |       6.07 |       6.06 |       6.06 |       6.07 |       6.04
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3634017 |    3631832 |    3623887 |    3626592 |    3625877 |    3619777 |    3624397 |    3622863
    num cache misses                 |    3429282 |    3427404 |    3421293 |    3424630 |    3421958 |    3418480 |    3423680 |    3426347
    miss rate                        |     94.37% |     94.37% |     94.41% |     94.43% |     94.38% |     94.44% |     94.46% |     94.58%
    mpki                             |       6.01 |       5.98 |       5.97 |       6.00 |       5.99 |       6.00 |       6.00 |       5.98
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   17040930 |          0 |          0 |          0 |   17044589 |          0 |          0 |          0
  average dram access latency (ns)   |    4799.79 |        inf |        inf |        inf |    4777.48 |        inf |        inf |        inf
  average dram queueing delay        |    4738.54 |       0.00 |       0.00 |       0.00 |    4716.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    2301651 |    2295701 |    2296395 |    2296352 |    2295958 |    2295934 |    2295095 |    2292427
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     139885 |     147996 |     142579 |     144806 |     143503 |     138338 |     143939 |     144451
