                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   326595571 |   326863942 |   325613143 |   327196783 |   326696120 |   325830769 |           0 |           0 |   326591209 |   326621567 |   327101116 |   326396929 |   327034028 |  3938555075 |           0 |           0
  Cycles                             |  4862224390 |  4862224390 |  4862224390 |  4862224390 |  3688584020 |  3688584020 |  3688584020 |  3688584020 |  4862224390 |  4862224390 |  4862224390 |  4862224390 |  3688584020 |  3688584020 |  3688584020 |  3688584020
  IPC                                |        0.07 |        0.07 |        0.07 |        0.07 |        0.09 |        0.09 |        0.00 |        0.00 |        0.07 |        0.07 |        0.07 |        0.07 |        0.09 |        1.07 |        0.00 |        0.00
  Time (ns)                          |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100 |  1676629100
  Idle time (ns)                     |  1551385080 |  1551281107 |  1551762644 |  1551161393 |  1542937629 |  1543362209 |  1676629100 |  1676629100 |  1551678642 |  1551640568 |  1551437811 |  1551747226 |  1543198482 |   134621319 |  1676629100 |  1676629100
  Idle time (%)                      |       92.5% |       92.5% |       92.6% |       92.5% |       92.0% |       92.1% |      100.0% |      100.0% |       92.5% |       92.5% |       92.5% |       92.6% |       92.0% |        8.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     6336963 |     6347343 |     6319723 |     6344436 |     6328297 |     6319258 |           0 |           0 |     6335772 |     6360543 |     6342301 |     6326557 |     6345041 |   169637448 |           0 |           0
  num incorrect                      |      213627 |      213316 |      212513 |      212487 |      211480 |      212886 |           0 |           0 |      212816 |      215295 |      213106 |      212162 |      212989 |     6041883 |           0 |           0
  misprediction rate                 |       3.26% |       3.25% |       3.25% |       3.24% |       3.23% |       3.26% |       0.00% |       0.00% |       3.25% |       3.27% |       3.25% |       3.24% |       3.25% |       3.44% |       0.00% |       0.00%
  mpki                               |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.00 |        0.00 |        0.65 |        0.66 |        0.65 |        0.65 |        0.65 |        1.53 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    50592070 |    50630541 |    50441343 |    50684891 |    50610170 |    50475981 |           0 |           0 |    50588992 |    50592954 |    50671153 |    50562780 |    50657342 |   773982073 |           0 |           0
    num misses                       |          47 |          48 |          47 |          47 |          43 |          43 |           0 |           0 |          47 |          47 |          47 |          43 |          47 |         185 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   206428532 |   206559691 |   205797501 |   206813710 |   206523754 |   205943940 |           0 |           0 |   206397989 |   206342253 |   206748747 |   206310980 |   206684476 |  2331216036 |           0 |           0
    num misses                       |     2174628 |     2149013 |     2145745 |     2154105 |     2128786 |     2183102 |           0 |           0 |     2154622 |     2151298 |     2175315 |     2157370 |     2178467 |    13026541 |           0 |           0
    miss rate                        |       1.05% |       1.04% |       1.04% |       1.04% |       1.03% |       1.06% |       0.00% |       0.00% |       1.04% |       1.04% |       1.05% |       1.05% |       1.05% |       0.56% |       0.00% |       0.00%
