                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   95677806 |   99063696 |   99289729 |   98923424 |   99281210 |  100012668 |  100112357 |  100006272
  Cycles                             |   38826300 |   38826300 |   38826300 |   38826300 |   38826300 |   38826300 |   38826300 |   38826300
  IPC                                |       2.46 |       2.55 |       2.56 |       2.55 |       2.56 |       2.58 |       2.58 |       2.58
  Time (ns)                          |   12942100 |   12942100 |   12942100 |   12942100 |   12942100 |   12942100 |   12942100 |   12942100
  Idle time (ns)                     |        329 |     312799 |     313221 |     313394 |     313527 |     313668 |     313799 |     313945
  Idle time (%)                      |       0.0% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5115904 |    6399597 |    6474930 |    6352827 |    6472259 |    6715883 |    6749363 |    6714186
  num incorrect                      |      45749 |      38408 |      38413 |      38411 |      38393 |      38410 |      38402 |      38394
  misprediction rate                 |      0.89% |      0.60% |      0.59% |      0.60% |      0.59% |      0.57% |      0.57% |      0.57%
  mpki                               |       0.48 |       0.39 |       0.39 |       0.39 |       0.39 |       0.38 |       0.38 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913733 |    8798314 |    8798316 |    8798312 |    8798206 |    8798320 |    8798127 |    8798014
    num misses                       |        191 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31131973 |   31459061 |   31496744 |   31435703 |   31495055 |   31617279 |   31633462 |   31615475
    num misses                       |      29203 |      27573 |      26876 |      27621 |      26730 |      26971 |      27620 |      27642
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.31 |       0.28 |       0.27 |       0.28 |       0.27 |       0.27 |       0.28 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29394 |      27598 |      26901 |      27646 |      26755 |      26996 |      27645 |      27667
    num misses                       |       5902 |       4955 |       4967 |       5054 |       4896 |       4948 |       4975 |       4963
    miss rate                        |     20.08% |     17.95% |     18.46% |     18.28% |     18.30% |     18.33% |     18.00% |     17.94%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913733 |    8798314 |    8798316 |    8798312 |    8798206 |    8798320 |    8798127 |    8798014
    num cache misses                 |      16069 |       5308 |       5296 |       5181 |       5209 |       5273 |       5290 |       5168
    miss rate                        |      0.18% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.17 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31131973 |   31459061 |   31496744 |   31435703 |   31495055 |   31617279 |   31633462 |   31615475
    num cache misses                 |    3492910 |    3480513 |    3480463 |    3480540 |    3480467 |    3480546 |    3480439 |    3480316
    miss rate                        |     11.22% |     11.06% |     11.05% |     11.07% |     11.05% |     11.01% |     11.00% |     11.01%
    mpki                             |      36.51 |      35.13 |      35.05 |      35.18 |      35.06 |      34.80 |      34.77 |      34.80
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3559335 |    3533766 |    3533312 |    3533206 |    3534094 |    3534064 |    3533827 |    3533402
    num cache misses                 |     426880 |     404648 |     404620 |     404590 |     404229 |     404491 |     404313 |     404295
    miss rate                        |     11.99% |     11.45% |     11.45% |     11.45% |     11.44% |     11.45% |     11.44% |     11.44%
    mpki                             |       4.46 |       4.08 |       4.08 |       4.09 |       4.07 |       4.04 |       4.04 |       4.04
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     540366 |     513914 |     512078 |     514462 |     516548 |     513948 |     513420 |     513535
    num cache misses                 |     242361 |     223019 |     220142 |     220214 |     224731 |     220402 |     220353 |     221928
    miss rate                        |     44.85% |     43.40% |     42.99% |     42.80% |     43.51% |     42.88% |     42.92% |     43.22%
    mpki                             |       2.53 |       2.25 |       2.22 |       2.23 |       2.26 |       2.20 |       2.20 |       2.22
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1213840 |          0 |          0 |          0 |    1212475 |          0 |          0 |          0
  average dram access latency (ns)   |    1572.86 |        inf |        inf |        inf |    1581.49 |        inf |        inf |        inf
  average dram queueing delay        |    1511.61 |       0.00 |       0.00 |       0.00 |    1520.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00% |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     115691 |     104215 |     101258 |     102868 |     101388 |      96664 |      96951 |      97335
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      41292 |      42726 |      43262 |      44071 |      49783 |      50992 |      50570 |      51095
