                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    3879738 |    3796455 |    3747434 |    3730091 |    3635124 |    3593752 |    3564908 |    3545829 |    3573189 |    3532368 |    3518735 |    3497646 |    3404407 |    3372057 |    3340143 |    3292883
  Cycles                             |    5391600 |    5391600 |    5391600 |    5391600 |    4043700 |    4043700 |    4043700 |    4043700 |    5391600 |    5391600 |    5391600 |    5391600 |    4043700 |    4043700 |    4043700 |    4043700
  IPC                                |       0.72 |       0.70 |       0.70 |       0.69 |       0.90 |       0.89 |       0.88 |       0.88 |       0.66 |       0.66 |       0.65 |       0.65 |       0.84 |       0.83 |       0.83 |       0.81
  Time (ns)                          |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900 |    1347900
  Idle time (ns)                     |        284 |     206831 |     207317 |     207586 |     207807 |     208053 |     208301 |     208548 |     208800 |     209018 |     209239 |     209458 |     209680 |     209900 |     210156 |     210376
  Idle time (%)                      |       0.0% |      15.3% |      15.4% |      15.4% |      15.4% |      15.4% |      15.5% |      15.5% |      15.5% |      15.5% |      15.5% |      15.5% |      15.6% |      15.6% |      15.6% |      15.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     443611 |     501788 |     492139 |     489132 |     467338 |     460149 |     451663 |     450459 |     460644 |     453715 |     452640 |     447160 |     424620 |     419002 |     412492 |     402142
  num incorrect                      |       4332 |        346 |        364 |        392 |        344 |        392 |        368 |        363 |        455 |        380 |        351 |        879 |        906 |        971 |        959 |       1151
  misprediction rate                 |      0.97% |      0.07% |      0.07% |      0.08% |      0.07% |      0.09% |      0.08% |      0.08% |      0.10% |      0.08% |      0.08% |      0.20% |      0.21% |      0.23% |      0.23% |      0.29%
  mpki                               |       1.12 |       0.09 |       0.10 |       0.11 |       0.09 |       0.11 |       0.10 |       0.10 |       0.13 |       0.11 |       0.10 |       0.25 |       0.27 |       0.29 |       0.29 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     393371 |     327145 |     315604 |     304373 |     292919 |     281647 |     270944 |     259429 |     248840 |     237627 |     226787 |     216746 |     206123 |     195339 |     184719 |     165178
    num misses                       |        117 |         22 |         22 |         24 |         22 |         24 |         24 |         24 |         24 |         24 |         22 |         24 |         24 |         24 |         22 |         22
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1562933 |    1415504 |    1392982 |    1385696 |    1350465 |    1330635 |    1323607 |    1311129 |    1313275 |    1295614 |    1283832 |    1275451 |    1241661 |    1224092 |    1210958 |    1201891
    num misses                       |       5224 |       3575 |       3862 |       3699 |       3889 |       3848 |       3318 |       3966 |       3582 |       3312 |       3436 |       3726 |       3608 |       3624 |       3502 |       3543
