                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6      | Core 7      | Core 8       | Core 9       | Core 10      | Core 11      | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |            0 |            0 |            0 |            0 |  15909349300 |  15366970745 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
  Cycles                             |  10270215730 |  10270215730 |  10270215730 |  10270215730 |   7791198140 |   7791198140 |  7791198140 |  7791198140 |  10270215730 |  10270215730 |  10270215730 |  10270215730 |  7791198140 |  7791198140 |  7791198140 |  7791198140
  IPC                                |         0.00 |         0.00 |         0.00 |         0.00 |         2.04 |         1.97 |        0.00 |        0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   3541453700 |   3541453700 |   3541453700 |   3541453700 |   3541453700 |   3541453700 |  3541453700 |  3541453700 |   3541453700 |   3541453700 |   3541453700 |   3541453700 |  3541453700 |  3541453700 |  3541453700 |  3541453700
  Idle time (ns)                     |   3541453700 |   3541453700 |   3541453700 |   3541453700 |          363 |       307785 |  3541453700 |  3541453700 |   3541453700 |   3541453700 |   3541453700 |   3541453700 |  3541453700 |  3541453700 |  3541453700 |  3541453700
  Idle time (%)                      |       100.0% |       100.0% |       100.0% |       100.0% |         0.0% |         0.0% |      100.0% |      100.0% |       100.0% |       100.0% |       100.0% |       100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
  num correct                        |            0 |            0 |            0 |            0 |    235838464 |    339493010 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
  num incorrect                      |            0 |            0 |            0 |            0 |        18278 |        30060 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
  misprediction rate                 |        0.00% |        0.00% |        0.00% |        0.00% |        0.01% |        0.01% |       0.00% |       0.00% |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
  I-TLB                              |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
    num accesses                     |            0 |            0 |            0 |            0 |   1477855816 |   1385428386 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    num misses                       |            0 |            0 |            0 |            0 |          282 |           39 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
    num accesses                     |            0 |            0 |            0 |            0 |   6611632632 |   6305860830 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    num misses                       |            0 |            0 |            0 |            0 |     27122604 |     25149752 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.41% |        0.40% |       0.00% |       0.00% |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         1.70 |         1.64 |        0.00 |        0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
    num accesses                     |            0 |            0 |            0 |            0 |     27122886 |     25149791 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    num misses                       |            0 |            0 |            0 |            0 |      3595213 |      3433888 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |       13.26% |       13.65% |       0.00% |       0.00% |        0.00% |        0.00% |        0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.23 |         0.22 |        0.00 |        0.00 |         0.00 |         0.00 |         0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
  Cache L1-I                         |              |              |              |              |              |              |             |             |              |              |              |              |             |             |             |            
    num cache accesses               |            0 |            0 |            0 |            0 |   1477855816 |   1385428386 |           0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |           0 |           0
