                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  186730898 |  189666140 |  190964206 |  190381660 |  159905715 |  158873131 |  159812064 |  161317182 |  167413697 |  167305487 |  168609162 |  169236277
  Cycles                             |  102284400 |  102284400 |  102284400 |  102284400 |   76713300 |   76713300 |   76713300 |   76713300 |  102284400 |  102284400 |  102284400 |  102284400
  IPC                                |       1.83 |       1.85 |       1.87 |       1.86 |       2.08 |       2.07 |       2.08 |       2.10 |       1.64 |       1.64 |       1.65 |       1.65
  Time (ns)                          |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100 |   25571100
  Idle time (ns)                     |       1351 |     396464 |     398922 |     399073 |     394106 |     399189 |     386453 |     385570 |    5834496 |    5733028 |    5793362 |    5837081
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.5% |       1.6% |       1.5% |       1.5% |      22.8% |      22.4% |      22.7% |      22.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   19401840 |   20540491 |   20973340 |   20778964 |   10620605 |   10276770 |   10589555 |   11091291 |   25048062 |   25011991 |   25446536 |   25655587
  num incorrect                      |      63403 |      55470 |      55460 |      55458 |      55461 |      55439 |      55447 |      55447 |      41261 |      41262 |      41267 |      41262
  misprediction rate                 |      0.33% |      0.27% |      0.26% |      0.27% |      0.52% |      0.54% |      0.52% |      0.50% |      0.16% |      0.16% |      0.16% |      0.16%
  mpki                               |       0.34 |       0.29 |       0.29 |       0.29 |       0.35 |       0.35 |       0.35 |       0.34 |       0.25 |       0.25 |       0.24 |       0.24
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13849866 |   13732336 |   13732225 |   13732374 |   13732127 |   13731859 |   13732016 |   13732016 |    9916760 |    9916760 |    9916764 |    9916759
    num misses                       |        205 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   56930438 |   57172623 |   57388700 |   57291911 |   52212206 |   52039558 |   52196325 |   52447128 |   46480039 |   46462004 |   46679291 |   46783798
    num misses                       |      33355 |      32060 |      32361 |      31965 |      31954 |      32656 |      32018 |      31905 |      23919 |      24081 |      23955 |      23727
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.18 |       0.17 |       0.17 |       0.17 |       0.20 |       0.21 |       0.20 |       0.20 |       0.14 |       0.14 |       0.14 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      33560 |      32085 |      32386 |      31990 |      31979 |      32681 |      32043 |      31930 |      23944 |      24106 |      23980 |      23752
    num misses                       |       8484 |       7492 |       7678 |       7756 |       7805 |       7495 |       7467 |       7901 |       5112 |       4996 |       4988 |       5009
    miss rate                        |     25.28% |     23.35% |     23.71% |     24.25% |     24.41% |     22.93% |     23.30% |     24.74% |     21.35% |     20.73% |     20.80% |     21.09%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13849866 |   13732336 |   13732225 |   13732374 |   13732127 |   13731859 |   13732016 |   13732016 |    9916760 |    9916760 |    9916764 |    9916759
    num cache misses                 |      13931 |       3396 |       2997 |       2644 |      10769 |      10658 |      10800 |      10784 |       2978 |       2901 |       2929 |       3017
    miss rate                        |      0.10% |      0.02% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.01 |       0.07 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   56930438 |   57172623 |   57388700 |   57291911 |   52212206 |   52039558 |   52196325 |   52447128 |   46480039 |   46462004 |   46679291 |   46783798
    num cache misses                 |    5812590 |    5795067 |    5794361 |    5794185 |    5796445 |    5794351 |    5794241 |    5793588 |    4212081 |    4210562 |    4212503 |    4210474
    miss rate                        |     10.21% |     10.14% |     10.10% |     10.11% |     11.10% |     11.13% |     11.10% |     11.05% |      9.06% |      9.06% |      9.02% |      9.00%
    mpki                             |      31.13 |      30.55 |      30.34 |      30.43 |      36.25 |      36.47 |      36.26 |      35.91 |      25.16 |      25.17 |      24.98 |      24.88
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5902816 |    5872753 |    5871165 |    5870802 |    5881447 |    5879552 |    5879566 |    5878558 |    4264536 |    4262922 |    4264704 |    4262698
    num cache misses                 |     664736 |     650998 |     642969 |     642666 |     724029 |     724300 |     722154 |     718477 |     412356 |     416569 |     413013 |     409164
    miss rate                        |     11.26% |     11.09% |     10.95% |     10.95% |     12.31% |     12.32% |     12.28% |     12.22% |      9.67% |      9.77% |      9.68% |      9.60%
    mpki                             |       3.56 |       3.43 |       3.37 |       3.38 |       4.53 |       4.56 |       4.52 |       4.45 |       2.46 |       2.49 |       2.45 |       2.42
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1014786 |    1002300 |     994152 |     992984 |    1076128 |    1080447 |    1077821 |    1068146 |     563524 |     566283 |     557710 |     547770
    num cache misses                 |     642922 |     633046 |     627116 |     623970 |     625145 |     627637 |     628226 |     620226 |     278645 |     280282 |     271409 |     261965
    miss rate                        |     63.36% |     63.16% |     63.08% |     62.84% |     58.09% |     58.09% |     58.29% |     58.07% |     49.45% |     49.50% |     48.66% |     47.82%
    mpki                             |       3.44 |       3.34 |       3.28 |       3.28 |       3.91 |       3.95 |       3.93 |       3.84 |       1.66 |       1.68 |       1.61 |       1.55
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5438487 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    5437587 |          0 |          0 |          0
  average dram access latency (ns)   |    1484.54 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1521.66 |        inf |        inf |        inf
  average dram queueing delay        |    1423.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1460.41 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     26.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     26.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     388182 |     383852 |     381036 |     384153 |     392972 |     396816 |     399517 |     395786 |     176544 |     169835 |     159580 |     155447
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29863 |      29857 |      32511 |      28107 |      21589 |      20857 |      17619 |      15452 |      20943 |      26002 |      28592 |      26264
