                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  181543250 |  197952150 |  198709951 |  197693373 |  142126751 |  140240522 |  139833642 |  141261058 |  197974833 |  198399070 |  199781497 |  198234083 |  140869700 |  139616124 |  140816171 |  141763501
  Cycles                             |  325364400 |  325364400 |  325364400 |  325364400 |  244023300 |  244023300 |  244023300 |  244023300 |  325364400 |  325364400 |  325364400 |  325364400 |  244023300 |  244023300 |  244023300 |  244023300
  IPC                                |       0.56 |       0.61 |       0.61 |       0.61 |       0.58 |       0.57 |       0.57 |       0.58 |       0.61 |       0.61 |       0.61 |       0.61 |       0.58 |       0.57 |       0.58 |       0.58
  Time (ns)                          |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100 |   81341100
  Idle time (ns)                     |   17933602 |   18010690 |   17581381 |   17315027 |     554407 |     547507 |     551348 |     565678 |   18564282 |   17775283 |   17713128 |   17293931 |     487243 |     513490 |     494514 |     571801
  Idle time (%)                      |      22.0% |      22.1% |      21.6% |      21.3% |       0.7% |       0.7% |       0.7% |       0.7% |      22.8% |      21.9% |      21.8% |      21.3% |       0.6% |       0.6% |       0.6% |       0.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   26648775 |   32948537 |   33249582 |   32912145 |   14396833 |   13771880 |   13637050 |   14112857 |   33038499 |   33189136 |   33651039 |   33133027 |   14013411 |   13596266 |   13995690 |   14312013
  num incorrect                      |      10531 |       4140 |       4036 |       4023 |       3972 |       3998 |       3905 |       3934 |       3733 |       3795 |       3688 |       3831 |       3768 |       3711 |       3738 |       3706
  misprediction rate                 |      0.04% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03%
  mpki                               |       0.06 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
