                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5530629 |    5931250 |    5822945 |    5722421 |    6021120 |    5970160 |    5982092 |    5907796
  Cycles                             |    3980800 |    3980800 |    3980800 |    3980800 |    3980800 |    3980800 |    3980800 |    3980800
  IPC                                |       1.39 |       1.49 |       1.46 |       1.44 |       1.51 |       1.50 |       1.50 |       1.48
  Time (ns)                          |     995200 |     995200 |     995200 |     995200 |     995200 |     995200 |     995200 |     995200
  Idle time (ns)                     |        262 |     233796 |     234165 |     234300 |     234410 |     234500 |     234602 |     234696
  Idle time (%)                      |       0.0% |      23.5% |      23.5% |      23.5% |      23.6% |      23.6% |      23.6% |      23.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     438952 |     801203 |     774266 |     742050 |     850108 |     836456 |     840479 |     816499
  num incorrect                      |       8494 |       2183 |       2192 |       2211 |       2077 |       2020 |       2046 |       2019
  misprediction rate                 |      1.90% |      0.27% |      0.28% |      0.30% |      0.24% |      0.24% |      0.24% |      0.25%
  mpki                               |       1.54 |       0.37 |       0.38 |       0.39 |       0.34 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     618143 |     472127 |     466121 |     465706 |     463120 |     461971 |     461896 |     461435
    num misses                       |        208 |         28 |         28 |         28 |         28 |         27 |         29 |         29
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2832479 |    2534020 |    2505423 |    2488118 |    2526133 |    2514199 |    2516938 |    2502674
    num misses                       |       2046 |        340 |        367 |        402 |        372 |        401 |        373 |        250
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.37 |       0.06 |       0.06 |       0.07 |       0.06 |       0.07 |       0.06 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2254 |        368 |        395 |        430 |        400 |        428 |        402 |        279
    num misses                       |        541 |        153 |        151 |        153 |        150 |        150 |        147 |        134
    miss rate                        |     24.00% |     41.58% |     38.23% |     35.58% |     37.50% |     35.05% |     36.57% |     48.03%
    mpki                             |       0.10 |       0.03 |       0.03 |       0.03 |       0.02 |       0.03 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     618143 |     472127 |     466121 |     465706 |     463120 |     461971 |     461896 |     461435
    num cache misses                 |       6610 |        440 |        428 |        427 |        428 |        419 |        430 |        420
    miss rate                        |      1.07% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       1.20 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2832479 |    2534020 |    2505423 |    2488118 |    2526133 |    2514199 |    2516938 |    2502674
    num cache misses                 |     100411 |      76401 |      74841 |      74837 |      74458 |      74350 |      74012 |      73523
    miss rate                        |      3.54% |      3.02% |      2.99% |      3.01% |      2.95% |      2.96% |      2.94% |      2.94%
    mpki                             |      18.16 |      12.88 |      12.85 |      13.08 |      12.37 |      12.45 |      12.37 |      12.45
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     113545 |      80469 |      78016 |      78101 |      78689 |      77601 |      77285 |      75264
    num cache misses                 |      22073 |      12963 |      14170 |      15058 |      13926 |      13764 |      13465 |      13417
    miss rate                        |     19.44% |     16.11% |     18.16% |     19.28% |     17.70% |     17.74% |     17.42% |     17.83%
    mpki                             |       3.99 |       2.19 |       2.43 |       2.63 |       2.31 |       2.31 |       2.25 |       2.27
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      34736 |      20759 |      20516 |      21514 |      21382 |      20181 |      19942 |      18668
    num cache misses                 |      16064 |       3773 |       3240 |       6603 |       9691 |       4636 |       4527 |       6228
    miss rate                        |     46.25% |     18.18% |     15.79% |     30.69% |     45.32% |     22.97% |     22.70% |     33.36%
    mpki                             |       2.90 |       0.64 |       0.56 |       1.15 |       1.61 |       0.78 |       0.76 |       1.05
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13904 |          0 |          0 |          0 |      13878 |          0 |          0 |          0
  average dram access latency (ns)   |     437.72 |        inf |        inf |        inf |     439.12 |        inf |        inf |        inf
  average dram queueing delay        |     376.47 |       0.00 |       0.00 |       0.00 |     377.87 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6749 |        122 |        107 |         89 |         55 |         93 |         87 |         56
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1644 |        893 |        841 |       3898 |       6649 |       2131 |       2015 |       3623
