                                     | Core 0      | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  1028603707 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  1032474660 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   995675850 |  995675850 |  995675850 |  995675850 |  755340300 |  755340300 |  755340300 |  755340300 |   995675850 |  995675850 |  995675850 |  995675850 |  755340300 |  755340300 |  755340300 |  755340300
  IPC                                |        1.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        1.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |   343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500
  Idle time (ns)                     |      417465 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |     2462599 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500 |  343336500
  Idle time (%)                      |        0.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |        0.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  num correct                        |   168248512 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   169543941 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |     4816223 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     4800910 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |       2.78% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       2.75% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        4.68 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        4.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  I-TLB                              |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |    39939194 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    39163735 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |          29 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |         445 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |   386456889 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   386098243 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      392217 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      395375 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |      392246 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      395820 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      353793 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      354861 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      90.20% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      89.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.34 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.34 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  Cache L1-I                         |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |    39939194 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    39163735 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       12169 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       27616 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.03% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       0.07% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.01 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        0.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |   386456889 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   386098243 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |    57667126 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    57449356 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      14.92% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |      14.88% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       56.06 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       55.64 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |    57857178 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    57655289 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |    21133364 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    21091133 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      36.53% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |      36.58% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       20.55 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       20.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |    21318258 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    21276123 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      305547 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      314079 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       1.43% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       1.48% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.30 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        0.30 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  num dram accesses                  |      109981 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      118782 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |       61.64 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |       61.65 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |        0.39 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.40 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  num loads from dram                |       39490 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       44101 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      192686 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      192172 |          0 |          0 |          0 |          0 |          0 |          0 |          0
