                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   60319949 |   60288468 |   59798937 |   60302763 |   46997695 |   46959658 |   47015429 |   47013991 |   59974682 |   59996782 |   59992483 |   59960310 |   46404656 |   46669529 |   46675220 |   46629663
  Cycles                             |   25828560 |   25828560 |   25828560 |   25828560 |   19594080 |   19594080 |   19594080 |   19594080 |   25828560 |   25828560 |   25828560 |   25828560 |   19594080 |   19594080 |   19594080 |   19594080
  IPC                                |       2.34 |       2.33 |       2.32 |       2.33 |       2.40 |       2.40 |       2.40 |       2.40 |       2.32 |       2.32 |       2.32 |       2.32 |       2.37 |       2.38 |       2.38 |       2.38
  Time (ns)                          |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400 |    8906400
  Idle time (ns)                     |     470162 |     469406 |     468648 |     467908 |     467130 |     466393 |     464869 |     464105 |     461863 |     458078 |     460311 |     461086 |        302 |     463365 |     462598 |     465627
  Idle time (%)                      |       5.3% |       5.3% |       5.3% |       5.3% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.1% |       5.2% |       5.2% |       0.0% |       5.2% |       5.2% |       5.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6481053 |    6472064 |    6332203 |    6476137 |    2674694 |    2663825 |    2679756 |    2679356 |    6382409 |    6388720 |    6387489 |    6378167 |    2343233 |    2580929 |    2582532 |    2569513
  num incorrect                      |      61487 |      61481 |      61478 |      61492 |      61463 |      61460 |      61455 |      61457 |      61483 |      61486 |      61488 |      61489 |      78269 |      61458 |      61477 |      61474
  misprediction rate                 |      0.94% |      0.94% |      0.96% |      0.94% |      2.25% |      2.26% |      2.24% |      2.24% |      0.95% |      0.95% |      0.95% |      0.95% |      3.23% |      2.33% |      2.33% |      2.34%
  mpki                               |       1.02 |       1.02 |       1.03 |       1.02 |       1.31 |       1.31 |       1.31 |       1.31 |       1.03 |       1.02 |       1.02 |       1.03 |       1.69 |       1.32 |       1.32 |       1.32
