                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   26321662 |  189565044 |  217763409 |  198486111 |  194355656 |  180955967 |  159596010 |  100885361 |  155326834 |   89505401 |  103365012 |  103159244 |  153053643 |  129171102 |  158211205 |  122951201
  Cycles                             |  262853970 |  262853970 |  262853970 |  262853970 |  199406460 |  199406460 |  199406460 |  199406460 |  262853970 |  262853970 |  262853970 |  262853970 |  199406460 |  199406460 |  199406460 |  199406460
  IPC                                |       0.10 |       0.72 |       0.83 |       0.76 |       0.97 |       0.91 |       0.80 |       0.51 |       0.59 |       0.34 |       0.39 |       0.39 |       0.77 |       0.65 |       0.79 |       0.62
  Time (ns)                          |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300 |   90639300
  Idle time (ns)                     |   84877029 |   34922710 |    6717619 |   35022822 |   35044888 |   18083509 |   49224868 |   65368983 |   24420910 |   66455174 |   65770683 |   66060079 |   24122471 |   59596810 |   23345957 |   61058497
  Idle time (%)                      |      93.6% |      38.5% |       7.4% |      38.6% |      38.7% |      20.0% |      54.3% |      72.1% |      26.9% |      73.3% |      72.6% |      72.9% |      26.6% |      65.8% |      25.8% |      67.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1329888 |   22092316 |   15917672 |   19301157 |   18398011 |   11354209 |   16430414 |    9340846 |   10685448 |   10705207 |   10081957 |    9677206 |   10374728 |   10460734 |   10749459 |    9709229
  num incorrect                      |       8378 |    1113432 |     681148 |    1128991 |    1013885 |     299553 |     663610 |     385245 |     261436 |     444056 |     420326 |     393254 |     265557 |     429326 |     263560 |     394994
  misprediction rate                 |      0.63% |      4.80% |      4.10% |      5.53% |      5.22% |      2.57% |      3.88% |      3.96% |      2.39% |      3.98% |      4.00% |      3.91% |      2.50% |      3.94% |      2.39% |      3.91%
  mpki                               |       0.32 |       5.87 |       3.13 |       5.69 |       5.22 |       1.66 |       4.16 |       3.82 |       1.68 |       4.96 |       4.07 |       3.81 |       1.74 |       3.32 |       1.67 |       3.21
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2485838 |   21367022 |   19598206 |   20780013 |   20150091 |   15182747 |   16836950 |   10189565 |   13501447 |   10007915 |   10638321 |   10476338 |   13093059 |   12211330 |   13668958 |   11540278
    num misses                       |        123 |         49 |         49 |         52 |         56 |         50 |         50 |         49 |         47 |         45 |         47 |         47 |         47 |         41 |         47 |         42
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8827224 |   93753899 |  108719637 |   81692363 |   80567798 |   94935322 |   74883383 |   44059046 |   88121232 |   44923733 |   46625966 |   46486427 |   85846864 |   53709774 |   89071935 |   50982667
    num misses                       |      15965 |      15401 |       6804 |      12280 |      12342 |       5513 |       9621 |       4888 |       4120 |       4871 |       5267 |       4700 |       4391 |       6426 |       4697 |       6153
    miss rate                        |      0.18% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.61 |       0.08 |       0.03 |       0.06 |       0.06 |       0.03 |       0.06 |       0.05 |       0.03 |       0.05 |       0.05 |       0.05 |       0.03 |       0.05 |       0.03 |       0.05
