                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112310069 |  113142050 |  112931369 |  131651555 |  130710603 |  130667056 |  131356034 |  112890511
  Cycles                             |   46253020 |   46253020 |   46253020 |   60969890 |   60969890 |   60969890 |   60969890 |   46253020
  IPC                                |       2.43 |       2.45 |       2.44 |       2.16 |       2.14 |       2.14 |       2.15 |       2.44
  Time (ns)                          |   21024100 |   21024100 |   21024100 |   21024100 |   21024100 |   21024100 |   21024100 |   21024100
  Idle time (ns)                     |        414 |     322768 |     324073 |     325156 |     326174 |     327192 |     328210 |     329228
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     741123 |    1285063 |   19082737 |   25323014 |   25222483 |   25207967 |   25674329 |   19519250
  num incorrect                      |      12941 |       5340 |       4088 |       4024 |       3846 |       3846 |       3343 |       3218
  misprediction rate                 |      1.72% |      0.41% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02%
  mpki                               |       0.12 |       0.05 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655772 |   10472896 |    5345233 |    5345235 |    5274948 |    5274948 |    5210776 |    5210777
    num misses                       |        229 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51725353 |   51423118 |   35440876 |   38560706 |   38195215 |   38187957 |   38075794 |   34998194
    num misses                       |       7464 |       7962 |       7260 |       7871 |       4004 |       3629 |       1097 |        638
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.07 |       0.07 |       0.06 |       0.06 |       0.03 |       0.03 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       7693 |       8000 |       7298 |       7909 |       4042 |       3667 |       1135 |        676
    num misses                       |        549 |        150 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |      7.14% |      1.88% |      1.80% |      1.64% |      3.22% |      3.57% |     11.45% |     18.79%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655772 |   10472896 |    5345233 |    5345235 |    5274948 |    5274948 |    5210776 |    5210777
    num cache misses                 |      76346 |      56874 |      56420 |      56359 |      56296 |      56296 |      54099 |      54100
    miss rate                        |      0.72% |      0.54% |      1.06% |      1.05% |      1.07% |      1.07% |      1.04% |      1.04%
    mpki                             |       0.68 |       0.50 |       0.50 |       0.43 |       0.43 |       0.43 |       0.41 |       0.48
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51725353 |   51423118 |   35440876 |   38560706 |   38195215 |   38187957 |   38075794 |   34998194
    num cache misses                 |     336222 |     293857 |     164723 |     114363 |     101917 |     100835 |      89462 |     118755
    miss rate                        |      0.65% |      0.57% |      0.46% |      0.30% |      0.27% |      0.26% |      0.23% |      0.34%
    mpki                             |       2.99 |       2.60 |       1.46 |       0.87 |       0.78 |       0.77 |       0.68 |       1.05
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     428610 |     365801 |     226625 |     182318 |     163647 |     162792 |     153569 |     180847
    num cache misses                 |      73369 |      59107 |      40464 |      40329 |      53677 |      57099 |      49108 |      42674
    miss rate                        |     17.12% |     16.16% |     17.86% |     22.12% |     32.80% |     35.07% |     31.98% |     23.60%
    mpki                             |       0.65 |       0.52 |       0.36 |       0.31 |       0.41 |       0.44 |       0.37 |       0.38
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105484 |      94194 |      68715 |      68319 |      71642 |      72079 |      67692 |      56444
    num cache misses                 |      13361 |       1050 |       1000 |       1230 |        733 |        637 |        619 |        564
    miss rate                        |     12.67% |      1.11% |      1.46% |      1.80% |      1.02% |      0.88% |      0.91% |      1.00%
    mpki                             |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18926 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     128.17 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      66.92 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6841 |         49 |         46 |         51 |         59 |         56 |         57 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
