                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112336024 |  113668585 |  115962137 |  115957160 |  108161234 |  108142775 |  109612195 |  110141348
  Cycles                             |   56251600 |   56251600 |   56251600 |   56251600 |   42188700 |   42188700 |   42188700 |   42188700
  IPC                                |       2.00 |       2.02 |       2.06 |       2.06 |       2.56 |       2.56 |       2.60 |       2.61
  Time (ns)                          |   14062900 |   14062900 |   14062900 |   14062900 |   14062900 |   14062900 |   14062900 |   14062900
  Idle time (ns)                     |        316 |     278029 |     279042 |     279833 |     280559 |     281289 |     282016 |     282744
  Idle time (%)                      |       0.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     750211 |    1460512 |   20093244 |   20091635 |   17706058 |   17699894 |   18426524 |   18602971
  num incorrect                      |      13096 |       5277 |       3880 |       3867 |       3727 |       3762 |       3137 |       3073
  misprediction rate                 |      1.72% |      0.36% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.12 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655522 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210778 |    5210777
    num misses                       |        253 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51729213 |   51511078 |   35945923 |   35945020 |   34436996 |   34433878 |   34451789 |   34539982
    num misses                       |       7007 |       4660 |       4943 |       1404 |       3020 |       2992 |        852 |       1063
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.06 |       0.04 |       0.04 |       0.01 |       0.03 |       0.03 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       7260 |       4698 |       4981 |       1442 |       3058 |       3030 |        890 |       1101
    num misses                       |        567 |        152 |        132 |        130 |        130 |        131 |        130 |        127
    miss rate                        |      7.81% |      3.24% |      2.65% |      9.02% |      4.25% |      4.32% |     14.61% |     11.53%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655522 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210778 |    5210777
    num cache misses                 |      76353 |      56906 |      56400 |      56379 |      56497 |      56734 |      54102 |      54097
    miss rate                        |      0.72% |      0.54% |      1.06% |      1.05% |      1.07% |      1.08% |      1.04% |      1.04%
    mpki                             |       0.68 |       0.50 |       0.49 |       0.49 |       0.52 |       0.52 |       0.49 |       0.49
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51729213 |   51511078 |   35945923 |   35945020 |   34436996 |   34433878 |   34451789 |   34539982
    num cache misses                 |     765462 |     719711 |     405778 |     399422 |     369408 |     382853 |     349395 |     347114
    miss rate                        |      1.48% |      1.40% |      1.13% |      1.11% |      1.07% |      1.11% |      1.01% |      1.00%
    mpki                             |       6.81 |       6.33 |       3.50 |       3.44 |       3.42 |       3.54 |       3.19 |       3.15
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     857695 |     791700 |     467012 |     460642 |     430728 |     444843 |     412349 |     409155
    num cache misses                 |      73401 |      59114 |      40507 |      40376 |      55137 |      59327 |      49205 |      43234
    miss rate                        |      8.56% |      7.47% |      8.67% |      8.77% |     12.80% |     13.34% |     11.93% |     10.57%
    mpki                             |       0.65 |       0.52 |       0.35 |       0.35 |       0.51 |       0.55 |       0.45 |       0.39
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105450 |      94284 |      68745 |      68378 |      73037 |      74302 |      67790 |      56956
    num cache misses                 |      13452 |       1123 |       1216 |       1157 |        577 |        542 |        621 |        596
    miss rate                        |     12.76% |      1.19% |      1.77% |      1.69% |      0.79% |      0.73% |      0.92% |      1.05%
    mpki                             |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18926 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     151.72 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      90.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6710 |         51 |         46 |         52 |         57 |         54 |         52 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
