                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  193699991 |  196417761 |  195570656 |  196447517 |  152448751 |  151793133 |  198848301 |  199572438 |  170392052 |  170513119 |  158581330 |  158633340
  Cycles                             |   81116190 |   81116190 |   81116190 |   81116190 |   61536420 |   61536420 |   81116190 |   81116190 |   81116190 |   81116190 |   61536420 |   61536420
  IPC                                |       2.39 |       2.42 |       2.41 |       2.42 |       2.48 |       2.47 |       2.45 |       2.46 |       2.10 |       2.10 |       2.58 |       2.58
  Time (ns)                          |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100 |   27971100
  Idle time (ns)                     |        523 |     420630 |     422907 |     423692 |     425451 |     442179 |     425938 |     426667 |    4467509 |    4479791 |     938149 |     956765
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.6% |       1.5% |       1.5% |      16.0% |      16.0% |       3.4% |       3.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20719029 |   21659744 |   21417710 |   21668240 |    9097485 |    8910710 |   22354390 |   22561272 |   23877240 |   23911843 |   20503011 |   20517863
  num incorrect                      |     195916 |     178385 |     178389 |     178366 |     178199 |     178044 |     178351 |     178360 |     132903 |     132894 |     132734 |     132742
  misprediction rate                 |      0.94% |      0.82% |      0.83% |      0.82% |      1.92% |      1.96% |      0.79% |      0.78% |      0.55% |      0.55% |      0.64% |      0.64%
  mpki                               |       1.01 |       0.91 |       0.91 |       0.91 |       1.17 |       1.17 |       0.90 |       0.89 |       0.78 |       0.78 |       0.84 |       0.84
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804276 |   12660833 |   12660833 |   12660845 |   12660747 |   12660387 |   12660724 |   12660729 |    9123593 |    9123586 |    9123510 |    9123510
    num misses                       |        312 |         28 |         28 |         28 |         28 |         27 |         28 |         28 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
