metric,value
timestamp,2026-07-11T09:20:38
workload,MG
strategy,AKARIN
bench_class,S
num_threads,2
output_dir,Outputs/sizeS/2TH/MG_S_AKARIN_2TH_20260711_032936
cpu_map,"[12, 8]"
p_core_count,1
e_core_count,1
node0_threads,0
node1_threads,2
sim_time_ms,4.6823
total_instructions,36745167
avg_ipc,2.3763
avg_ipc_p,1.0316
avg_ipc_e,3.721
total_power_W,0.036
dynamic_W,0.0
leakage_W,0.0
dram_W,0.036
energy_J,0.000169
node0_reads,26327
node1_reads,0
node0_pct,100.0
node0_writes,0
node1_writes,25
dram_local,5832
dram_remote,0
dram_remote_pct,0.0
l1d_miss_pct,2.4664
l2_miss_pct,9.3594
l3_miss_pct,16.4834
l1d_mpki,10.2878
l2_mpki,0.9629
l3_mpki,0.1587
l3_miss_count,5832
cpi_base_frac,0.926
cpi_branch_frac,0.0379
cpi_l2_frac,0.0001
cpi_l3_frac,0.0236
cpi_dram_local_frac,0.0124
cpi_dram_remote_frac,0.0
futex_wake_count,500
futex_wait_count,0
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,25.8776
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c12,8345785
L1-D.access-mru-0.c8,8407289
L1-D.access-mru-0.node0,0
L1-D.access-mru-0.node1,16753074
L1-D.access-mru-0.total,16753074
L1-D.access-mru-1.c12,581181
L1-D.access-mru-1.c8,374822
L1-D.access-mru-1.node0,0
L1-D.access-mru-1.node1,956003
L1-D.access-mru-1.total,956003
L1-D.access-mru-2.c12,34479
L1-D.access-mru-2.c8,87693
L1-D.access-mru-2.node0,0
L1-D.access-mru-2.node1,122172
L1-D.access-mru-2.total,122172
L1-D.access-mru-3.c12,8516
L1-D.access-mru-3.c8,15098
L1-D.access-mru-3.node0,0
L1-D.access-mru-3.node1,23614
L1-D.access-mru-3.total,23614
L1-D.access-mru-4.c12,5597
L1-D.access-mru-4.c8,4365
L1-D.access-mru-4.node0,0
L1-D.access-mru-4.node1,9962
L1-D.access-mru-4.total,9962
L1-D.access-mru-5.c12,4680
L1-D.access-mru-5.c8,15304
L1-D.access-mru-5.node0,0
L1-D.access-mru-5.node1,19984
L1-D.access-mru-5.total,19984
L1-D.access-mru-6.c12,5113
L1-D.access-mru-6.c8,34817
L1-D.access-mru-6.node0,0
L1-D.access-mru-6.node1,39930
L1-D.access-mru-6.total,39930
L1-D.access-mru-7.c12,6563
L1-D.access-mru-7.c8,25687
L1-D.access-mru-7.node0,0
L1-D.access-mru-7.node1,32250
L1-D.access-mru-7.total,32250
L1-D.backinval-M,93
L1-D.backinval-S,2
L1-D.coherency-downgrades.c12,2915
L1-D.coherency-downgrades.c8,2859
