                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    9654148 |    4391520 |   84315371 |  340124081 |    4586660 |          0 |          0 |          0 |  194587472 |  199325665 |  727587750 |  717585020 |          0 |          0 |          0 |          0
  Cycles                             |  602860120 |  602860120 |  602860120 |  602860120 |  457342160 |  457342160 |  457342160 |  457342160 |  602860120 |  602860120 |  602860120 |  602860120 |  457342160 |  457342160 |  457342160 |  457342160
  IPC                                |       0.02 |       0.01 |       0.14 |       0.56 |       0.01 |       0.00 |       0.00 |       0.00 |       0.32 |       0.33 |       1.21 |       1.19 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800 |  207882800
  Idle time (ns)                     |  204914169 |  205793027 |  158164430 |    8932199 |  206204921 |  207882800 |  207882800 |  207882800 |  178038865 |  177320567 |    7820860 |    7617591 |  207882800 |  207882800 |  207882800 |  207882800
  Idle time (%)                      |      98.6% |      99.0% |      76.1% |       4.3% |      99.2% |     100.0% |     100.0% |     100.0% |      85.6% |      85.3% |       3.8% |       3.7% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1275550 |     172733 |    4237719 |   17108641 |     467041 |          0 |          0 |          0 |     303256 |     300442 |   86693885 |   86048833 |          0 |          0 |          0 |          0
  num incorrect                      |       7607 |        727 |        630 |       2347 |       7762 |          0 |          0 |          0 |       5015 |       5112 |    4006982 |    4086866 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.59% |      0.42% |      0.01% |      0.01% |      1.63% |      0.00% |      0.00% |      0.00% |      1.63% |      1.67% |      4.42% |      4.53% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.79 |       0.17 |       0.01 |       0.01 |       1.69 |       0.00 |       0.00 |       0.00 |       0.03 |       0.03 |       5.51 |       5.70 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1524649 |     429950 |    6367596 |   25709157 |     618604 |          0 |          0 |          0 |   10960512 |   11211643 |   82909016 |   81939860 |          0 |          0 |          0 |          0
    num misses                       |        112 |         35 |         32 |         33 |         41 |          0 |          0 |          0 |         39 |         37 |         47 |         46 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4812103 |    3837365 |   56849204 |  229315618 |    2516321 |          0 |          0 |          0 |   45553162 |   46594213 |  356461276 |  346968670 |          0 |          0 |          0 |          0
    num misses                       |      11620 |       5329 |        593 |       2244 |       3098 |          0 |          0 |          0 |       4285 |       4323 |      42380 |      38984 |          0 |          0 |          0 |          0
    miss rate                        |      0.24% |      0.14% |      0.00% |      0.00% |      0.12% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       1.20 |       1.21 |       0.01 |       0.01 |       0.68 |       0.00 |       0.00 |       0.00 |       0.02 |       0.02 |       0.06 |       0.05 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      11732 |       5364 |        625 |       2277 |       3139 |          0 |          0 |          0 |       4324 |       4360 |      42427 |      39030 |          0 |          0 |          0 |          0
    num misses                       |       3223 |       5324 |        620 |       2270 |       2013 |          0 |          0 |          0 |       3292 |       3388 |       3831 |       3583 |          0 |          0 |          0 |          0
    miss rate                        |     27.47% |     99.25% |     99.20% |     99.69% |     64.13% |      0.00% |      0.00% |      0.00% |     76.13% |     77.71% |      9.03% |      9.18% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.33 |       1.21 |       0.01 |       0.01 |       0.44 |       0.00 |       0.00 |       0.00 |       0.02 |       0.02 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1524649 |     429950 |    6367596 |   25709157 |     618604 |          0 |          0 |          0 |   10960512 |   11211643 |   82909016 |   81939860 |          0 |          0 |          0 |          0
    num cache misses                 |       1809 |        458 |        396 |        944 |        601 |          0 |          0 |          0 |       2132 |       1743 |      33141 |      34435 |          0 |          0 |          0 |          0
