                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  284832183 |  293920718 |  303642687 |  276109660 |  269899927 |  268130637 |  273530216 |  286997591
  Cycles                             |  190976000 |  190976000 |  190976000 |  190976000 |  190976000 |  190976000 |  190976000 |  190976000
  IPC                                |       1.49 |       1.54 |       1.59 |       1.45 |       1.41 |       1.40 |       1.43 |       1.50
  Time (ns)                          |   47744000 |   47744000 |   47744000 |   47744000 |   47744000 |   47744000 |   47744000 |   47744000
  Idle time (ns)                     |    1187564 |    1094326 |     945898 |     742172 |     560828 |     386689 |     240748 |     240850
  Idle time (%)                      |       2.5% |       2.3% |       2.0% |       1.6% |       1.2% |       0.8% |       0.5% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   51937030 |   54803726 |   58981046 |   49530449 |   47334814 |   45720689 |   47950147 |   52411457
  num incorrect                      |     174595 |     180117 |     187435 |     193437 |     195007 |     193850 |     190063 |     180395
  misprediction rate                 |      0.34% |      0.33% |      0.32% |      0.39% |      0.41% |      0.42% |      0.39% |      0.34%
  mpki                               |       0.61 |       0.61 |       0.62 |       0.70 |       0.72 |       0.72 |       0.69 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10224263 |   10257181 |   10008141 |   10156121 |   10288272 |   10715336 |   10576075 |   10745161
    num misses                       |        219 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  102122219 |  103743645 |  104105098 |   99835333 |   98916294 |   99925258 |  100258034 |  102495851
    num misses                       |      97786 |      99437 |      96249 |      97206 |      96153 |      99232 |      98116 |      97008
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.34 |       0.34 |       0.32 |       0.35 |       0.36 |       0.37 |       0.36 |       0.34
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      98005 |      99464 |      96276 |      97233 |      96180 |      99259 |      98143 |      97035
    num misses                       |       3597 |       3419 |       2564 |       2868 |       3355 |       3641 |       4403 |       3414
    miss rate                        |      3.67% |      3.44% |      2.66% |      2.95% |      3.49% |      3.67% |      4.49% |      3.52%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10224263 |   10257181 |   10008141 |   10156121 |   10288272 |   10715336 |   10576075 |   10745161
    num cache misses                 |      27136 |      11203 |      11066 |      11010 |      11383 |      11391 |      11305 |      11031
    miss rate                        |      0.27% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.10%
    mpki                             |       0.10 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  102122219 |  103743645 |  104105098 |   99835333 |   98916294 |   99925258 |  100258034 |  102495851
    num cache misses                 |   25741908 |   25984622 |   25339707 |   25370550 |   25425037 |   26056097 |   25683491 |   25648157
    miss rate                        |     25.21% |     25.05% |     24.34% |     25.41% |     25.70% |     26.08% |     25.62% |     25.02%
    mpki                             |      90.38 |      88.41 |      83.45 |      91.89 |      94.20 |      97.18 |      93.90 |      89.37
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   25816274 |   26040812 |   25396644 |   25430017 |   25483042 |   26114274 |   25741645 |   25706244
    num cache misses                 |    5591328 |    5607049 |    5473122 |    5492341 |    5502787 |    5622343 |    5548576 |    5546130
    miss rate                        |     21.66% |     21.53% |     21.55% |     21.60% |     21.59% |     21.53% |     21.55% |     21.58%
    mpki                             |      19.63 |      19.08 |      18.02 |      19.89 |      20.39 |      20.97 |      20.29 |      19.32
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5640929 |    5653555 |    5520475 |    5542275 |    5551326 |    5670597 |    5597006 |    5594641
    num cache misses                 |     102558 |      89711 |      94719 |      97407 |      94845 |      93084 |      89884 |      99239
    miss rate                        |      1.82% |      1.59% |      1.72% |      1.76% |      1.71% |      1.64% |      1.61% |      1.77%
    mpki                             |       0.36 |       0.31 |       0.31 |       0.35 |       0.35 |       0.35 |       0.33 |       0.35
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     256256 |          0 |          0 |          0 |     256544 |          0 |          0 |          0
  average dram access latency (ns)   |    4843.55 |        inf |        inf |        inf |    4858.10 |        inf |        inf |        inf
  average dram queueing delay        |    4782.30 |       0.00 |       0.00 |       0.00 |    4796.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      23344 |      16685 |      19388 |      21386 |      17601 |      17130 |      20782 |      20763
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      47495 |      47370 |      52023 |      54352 |      51834 |      49958 |      45710 |      54006
