15,71520102,8875538,508504359,90378172
14,72212179,8876794,511272687,90385116
13,71701895,8875702,509228881,90378284
12,72374334,8876768,511918155,90382804
11,57087291,8880687,450771486,90401000
10,63220778,8877054,475301919,90382848
9,57089038,8877875,450778937,90392816
8,63151141,8882266,475081561,90437696
7,56678861,8889857,449300927,90493072
6,63082204,8889908,474914623,90493952
5,56562783,8890573,448838531,90498656
4,63033590,8892290,474740671,90514656
3,70379668,8892995,504163427,90527844
2,70837897,8894449,506005355,90538592
1,70542138,8978181,504884735,91767324
0,70685110,9530513,508782623,96018937
