1454023,521248,704956,503307,787701,640235,776558,562214,713421,580000,762057,0
1475026,528637,480549,506703,469521,758819,437795,673168,479407,754354,0,762057
1357308,488428,726560,490240,750895,528349,751168,531944,734190,0,754354,580000
1467765,517641,450538,498504,458580,781904,459567,715455,0,734190,479407,713421
1328074,491327,649435,515223,751515,556620,797904,0,715455,531944,673168,562214
1492921,468573,435602,489247,456007,914868,0,797904,459567,751168,437795,776558
1504975,499374,839091,512386,919727,0,914868,556620,781904,528349,758819,640235
1474101,462318,453212,579715,0,919727,456007,751515,458580,750895,469521,787701
1273696,533443,588849,0,579715,512386,489247,515223,498504,490240,506703,503307
1657428,604908,0,588849,453212,839091,435602,649435,450538,726560,480549,704956
1318697,0,604908,533443,462318,499374,468573,491327,517641,488428,528637,521248
0,1318697,1657428,1273696,1474101,1504975,1492921,1328074,1467765,1357308,1475026,1454023

