267578098,33779168,12944864,9859716,14619568,8908896,5900424,46597016,0
229646847,25606928,8390304,4937928,10375752,5638036,48058836,0,46597016
210514491,22738792,8838620,50897684,9287844,5600708,0,48058836,5900424
199416649,20896472,9462448,49901128,54773192,0,5600708,5638036,8908896
161023852,15108496,44569680,9145824,0,54773192,9287844,10375752,14619568
187667167,19402024,9474208,0,9145824,49901128,50897684,4937928,9859716
168922443,59454208,0,9474208,44569680,9462448,8838620,8390304,12944864
190522928,0,59454208,19402024,15108496,20896472,22738792,25606928,33779168
0,190522928,168922443,187667167,161023852,199416649,210514491,229646847,267578098

