627522,1,0,1,0,2,4,2,520001,2,3603,0
627706,0,3,2,3,3,2,6,780001,3602,0,3603
647843,2,1,3,4,4,3,4,621603,0,3602,2
1336062,900001,700000,1200000,1020000,780003,1020002,1763603,0,621603,780001,520001
323427,3,3,4,2,5,5405,0,1763603,4,6,2
628182,1,2,4,4,3602,0,5405,1020002,3,2,4
630330,2,2,1,2401,0,3602,5,780003,4,3,2
630945,0,1,3600,0,2401,4,2,1020000,4,3,0
660573,3,3601,0,3600,1,4,4,1200000,3,2,1
673585,2400,0,3601,1,2,2,3,700000,1,3,0
676767,0,2400,3,0,2,1,3,900001,2,0,1
0,676767,673585,660573,630945,630330,628182,323427,1336062,647843,627706,627522

