232481942,15422980,15018783,75813097,63797327,84586909,9129574,21779406,13576735,6496039,6841919,9578937,16891286,26527076,0
186953513,11932381,11905490,54111442,46971431,57147257,6725048,17504811,10226968,4166086,5059197,13984079,23813135,0,26527076
180355662,11448042,11985072,52079270,43553999,54830834,6263050,17426820,10604845,4205589,13260227,22686069,0,23813135,16891286
176008304,10456599,10919764,41194222,33484928,41942534,6877784,11000659,7921335,12309853,20502256,0,22686069,13984079,9578937
173365849,8984595,9652226,42332194,34306135,42091293,5624713,10569358,15202193,19636011,0,20502256,13260227,5059197,6841919
168734387,10008708,9524464,38194027,31491855,38295673,6422782,18973074,23819829,0,19636011,12309853,4205589,4166086,6496039
173545387,13860133,14989172,42962202,34789482,43774252,20059582,15193254,0,23819829,15202193,7921335,10604845,10226968,13576735
175185119,17272519,18985197,44353904,34057993,43215641,42640556,0,15193254,18973074,10569358,11000659,17426820,17504811,21779406
261058191,13382817,12678427,50495936,45356968,80324919,0,42640556,20059582,6422782,5624713,6877784,6263050,6725048,9129574
280442891,51696019,56086475,67806703,88202500,0,80324919,43215641,43774252,38295673,42091293,41942534,54830834,57147257,84586909
264165537,43070976,47672036,82376509,0,88202500,45356968,34057993,34789482,31491855,34306135,33484928,43553999,46971431,63797327
277686765,51524490,88190271,0,82376509,67806703,50495936,44353904,42962202,38194027,42332194,41194222,52079270,54111442,75813097
272681074,54867761,0,88190271,47672036,56086475,12678427,18985197,14989172,9524464,9652226,10919764,11985072,11905490,15018783
163456912,0,54867761,51524490,43070976,51696019,13382817,17272519,13860133,10008708,8984595,10456599,11448042,11932381,15422980
0,163456912,272681074,277686765,264165537,280442891,261058191,175185119,173545387,168734387,173365849,176008304,180355662,186953513,232481942

