9486878,7449244,3295272,3272420,3245212,3283188,3275572,3191624,3277820,3238036,0
5470871,7420088,3191780,3247860,3193196,3235964,3160576,3204536,3214544,0,3238036
5385902,7457436,3191096,3259668,3178084,3243472,3180980,3141204,0,3214544,3277820
5558894,7422632,3172908,3196824,3237340,3226296,3166928,0,3141204,3204536,3191624
5448426,7374032,3285900,3196452,3179612,3244872,0,3166928,3180980,3160576,3275572
11128166,7331116,3229704,3217992,3138020,0,3244872,3226296,3243472,3235964,3283188
5475942,7301680,3204836,3210216,0,3138020,3179612,3237340,3178084,3193196,3245212
5108698,7393168,3187344,0,3210216,3217992,3196452,3196824,3259668,3247860,3272420
5120690,7333668,0,3187344,3204836,3229704,3285900,3172908,3191096,3191780,3295272
14027186,0,7333668,7393168,7301680,7331116,7374032,7422632,7457436,7420088,7449244
0,14027186,5120690,5108698,5475942,11128166,5448426,5558894,5385902,5470871,9486878

