291672465,14292951,14199683,14447640,136403582,14675746,21387333,15655884,17138038,20209009,77276770,0
268578192,8812772,8714444,8714855,93543193,9143771,13684285,10227369,13274319,134770210,0,77276770
205632493,13969036,13817825,14051060,65348303,14055451,16151306,16082550,116846738,0,134770210,20209009
210740886,16246051,16099496,16349519,67196974,16330909,18414989,116852025,0,116846738,13274319,17138038
188395855,13960477,13820679,14048966,63002068,15723110,142101811,0,116852025,16082550,10227369,15655884
179796880,18895401,18747894,18751491,34775682,172043750,0,142101811,18414989,16151306,13684285,21387333
182148782,12143409,12000403,14052717,201651385,0,172043750,15723110,16330909,14055451,9143771,14675746
633823855,113861099,118411953,278108937,0,201651385,34775682,63002068,67196974,65348303,93543193,136403582
314397288,13686531,170129533,0,278108937,14052717,18751491,14048966,16349519,14051060,8714855,14447640
306757179,169982286,0,170129533,118411953,12000403,18747894,13820679,16099496,13817825,8714444,14199683
313151115,0,169982286,13686531,113861099,12143409,18895401,13960477,16246051,13969036,8812772,14292951
0,313151115,306757179,314397288,633823855,182148782,179796880,188395855,210740886,205632493,268578192,291672465

