23003223,4336209,3079281,2258499,5186657,4087853,887406,2650498,1915144,1064615,684867,948031,8869698,10034954,0
36180695,7998855,6581092,4906210,7941334,6024505,2991022,5420151,4043933,2996207,1764335,2219355,1064753,0,10034954
20232121,3270468,2494054,1846147,4716673,3555965,917219,2350055,1599202,969201,8896659,1024649,0,1064753,8869698
19883077,4079759,2734397,2345135,4434258,3538904,1377869,2699880,2052278,8952817,9674127,0,1024649,2219355,948031
20790256,3978981,2801076,2348066,4245702,3723405,1304322,2417793,1982732,1349312,0,9674127,8896659,1764335,684867
19261527,3646572,2486279,1879248,4083003,3339763,7487906,2652620,1946801,0,1349312,8952817,969201,2996207,1064615
19632488,4260859,2929672,2664378,4327524,12955368,9201829,2504129,0,1946801,1982732,2052278,1599202,4043933,1915144
12808307,4260259,12754118,13350295,3619596,3553329,2375339,0,2504129,2652620,2417793,2699880,2350055,5420151,2650498
20347387,4075029,2683276,2042281,4343435,3557164,0,2375339,9201829,7487906,1304322,1377869,917219,2991022,887406
13930296,4242600,3071865,12534500,4008809,0,3557164,3553329,12955368,3339763,3723405,3538904,3555965,6024505,4087853
14231008,11171015,11015627,3237221,0,4008809,4343435,3619596,4327524,4083003,4245702,4434258,4716673,7941334,5186657
13465548,3203176,1938076,0,3237221,12534500,2042281,13350295,2664378,1879248,2348066,2345135,1846147,4906210,2258499
13984188,3603819,0,1938076,11015627,3071865,2683276,12754118,2929672,2486279,2801076,2734397,2494054,6581092,3079281
22443986,0,3603819,3203176,11171015,4242600,4075029,4260259,4260859,3646572,3978981,4079759,3270468,7998855,4336209
0,22443986,13984188,13465548,14231008,13930296,20347387,12808307,19632488,19261527,20790256,19883077,20232121,36180695,23003223

