7307711,3009632,2354020,1819400,13280292,1910696,1911692,1899748,1838652,1781888,1799060,17107928,1869012,1835240,2134832,0
7871455,3219496,2544292,2054412,13924052,2148268,2166340,2128156,2034876,2019668,2034652,17660108,2019600,2020432,0,2134832
7282567,2922632,2247264,1722720,13620624,1847068,1867304,1835592,1766788,1722636,1741184,17503428,1723420,0,2020432,1835240
8084611,2922844,2247688,1722668,13826484,2102676,2137508,2106156,1946556,1722836,2007492,18463256,0,1723420,2019600,1869012
19131485,15932420,16198864,15174908,2429412,8722004,8807008,8277868,5545112,2527076,5357324,0,18463256,17503428,17660108,17107928
5185471,1738928,2254212,1728152,4324040,1895340,1982296,1869052,1793320,1733660,0,5357324,2007492,1741184,2034652,1799060
5554815,1899664,2247292,1722768,2244484,1741820,1749712,1736332,1733556,0,1733660,2527076,1722836,1722636,2019668,1781888
5210491,1758968,2253416,1733992,4611312,1927900,2380936,1880164,0,1733556,1793320,5545112,1946556,1766788,2034876,1838652
5650024,2001100,2348276,1819192,6623400,1966904,1970232,0,1880164,1736332,1869052,8277868,2106156,1835592,2128156,1899748
5736847,2115020,2370720,1843284,6665440,1973876,0,1970232,2380936,1749712,1982296,8807008,2137508,1867304,2166340,1911692
5743893,2059380,2342852,1816332,6731284,0,1973876,1966904,1927900,1741820,1895340,8722004,2102676,1847068,2148268,1910696
15701523,12458820,12821888,12159436,0,6731284,6665440,6623400,4611312,2244484,4324040,2429412,13826484,13620624,13924052,13280292
6868859,2922800,2248416,0,12159436,1816332,1843284,1819192,1733992,1722768,1728152,15174908,1722668,1722720,2054412,1819400
7915612,3448152,0,2248416,12821888,2342852,2370720,2348276,2253416,2247292,2254212,16198864,2247688,2247264,2544292,2354020
8046460,0,3448152,2922800,12458820,2059380,2115020,2001100,1758968,1899664,1738928,15932420,2922844,2922632,3219496,3009632
0,8046460,7915612,6868859,15701523,5743893,5736847,5650024,5210491,5554815,5185471,19131485,8084611,7282567,7871455,7307711

