38,1801909,648158,12131693,4594388
37,33260184,17574004,148628346,73624574
36,33444510,17768708,148932946,75349435
35,16389790,8732794,73157815,37230699
34,19805680,10473570,88170705,44046334
33,50798709,26856805,226100012,113632121
32,47099527,24977270,210415817,105311825
31,51768572,27560148,232345932,116792618
30,48428275,26016237,217374763,111753668
29,35938749,18042925,152589808,82123500
28,37267019,17964461,154445785,81957887
27,63975236,32444176,274010242,143996767
26,58410674,29999514,251547524,133964013
25,3309741,1138311,24456576,7863056
24,3662293,1257369,27066958,8685785
23,3436658,1180155,25398994,8151372
22,3696808,1272175,27315537,8787700
21,6346247,2176205,46910473,15031452
20,5919090,2030523,43751317,14025069
19,7780373,2668532,57509928,18431765
18,7062346,2423562,52200608,16740523
17,6494352,2231883,47995772,15417582
16,6172055,2122790,45610223,14664040
15,6513569,2238248,48137976,15461379
14,8085886,2773222,59768543,19154984
13,1698,1228,9735,7368
12,1697,1227,9727,7360
11,1572439,563148,7139441,2303464
10,41964671,14714688,189116923,59033788
9,1797,1294,10421,7862
8,41971378,14717418,189153488,59048379
7,1700,1228,9751,7368
6,42088002,14758603,189683506,59216139
5,1701,1228,9759,7368
4,42292624,14832590,190640856,59533798
2,1392213,869948,23922755,11499028
1,41971193,14718938,189179007,59070561
3,2036,1360,12788,9160
0,2186709,618771,12778693,3618312
