1406780,173680,5942,25667,4252,91356,40367,54463,31984085,47804566,38839180,0
233214,1113171,22136,45756,32432,141528,46076,71736,74840,74948,0,38839180
244092,1124388,23029,41528,34764,135240,68824,64252,87792,0,74948,47804566
228286,1092718,19848,44384,34336,150004,67276,42172,0,87792,74840,31984085
135282,927813,44584,135980,33180,57204,67784,0,42172,64252,71736,54463
934604,969898,35164,123181,39032,59996,0,67784,67276,68824,46076,40367
131686,927193,43796,112172,39973,0,59996,57204,150004,135240,141528,91356
39485,1058079,6104,18308,0,39973,39032,33180,34336,34764,32432,4252
85028,3219198,11328,0,18308,112172,123181,135980,44384,41528,45756,25667
23974,1061153,0,11328,6104,43796,35164,44584,19848,23029,22136,5942
53019,0,1061153,3219198,1058079,927193,969898,927813,1092718,1124388,1113171,173680
0,53019,23974,85028,39485,131686,934604,135282,228286,244092,233214,1406780

