27231,158972,8,1544,184,252,84,4628,0,0,144,0,0,0,0,7044,0,0,0,0,0,1604,0,12128,160,5844,0,4292,0,0,0,6632,3884,2528,2936,2264,1688,61979,9284,4372,3460,2376,2760,16228,3000,2400,2408,0
54257,225828,8,1080,372,13532,0,4648,0,0,0,0,0,0,0,8596,0,20156,0,0,0,24,3592,0,232,0,144,160,288,0,17604,228,2872,2656,4284,11388,8448,171970,1296,1596,3608,2360,1576,21980,4168,7392,0,2408
52690,210520,8,1768,300,13016,0,4812,0,0,144,0,0,0,0,9584,0,2308,0,0,0,24,34104,0,460,0,0,592,0,0,3592,560,3548,2324,4716,7220,9424,105942,1412,2104,3668,2476,1740,22644,3960,0,7392,2400
68430,341080,8,10628,8228,408,84,17724,932,0,0,0,0,0,0,12644,0,0,22416,0,19576,24,0,32,332,16,0,388,312,0,0,300,21704,2496,5216,4152,13116,815711,1908,1932,26536,15836,2876,29156,0,3960,4168,3000
43416,182972,92,1444,118412,79400,32,7584,0,32,144,32,32,32,32,14372,32,164,0,68,0,3240,0,9604,804,11060,0,13464,144,0,0,10740,31896,17756,14024,21624,11580,93594,25328,25256,163740,30352,18620,0,29156,22644,21980,16228
42621,198496,8,1232,376,312,0,6476,0,0,7488,0,0,0,0,11784,0,592,0,0,0,24,28,0,10600,0,14328,292,9100,7556,1728,296,2128,9212,8748,1284,8300,73752,1896,1812,3004,1596,0,18620,2876,1740,1576,2760
53002,237512,8,11280,3428,4888,0,16016,5764,0,0,0,0,0,0,12680,0,0,10544,0,13732,8,0,32,304,32,0,468,152,0,0,372,10756,1640,3512,2076,7548,369948,1748,1856,17348,0,1596,30352,15836,2476,2360,2376
85804,407536,8,12456,147456,3808,0,26828,29612,0,164,0,0,0,0,13180,0,0,10572,0,8336,24,0,0,528,0,0,272,8,0,144,440,21464,2456,5468,3680,23356,1563725,2240,2792,0,17348,3004,163740,26536,3668,3608,3460
35259,175244,8,1188,472,444,0,5736,0,0,0,0,0,0,0,11516,0,0,0,0,12,16284,0,8984,344,1232,0,4760,0,0,288,8880,2268,1692,2648,1176,1476,57539,9848,0,2792,1856,1812,25256,1932,2104,1596,4372
42751,182661,8,1860,320,436,0,8392,0,0,0,0,0,0,0,12912,0,0,0,0,0,9196,144,0,276,16108,0,11520,316,0,0,9232,1692,1276,2764,1188,1060,74817,0,9848,2240,1748,1896,25328,1908,1412,1296,9284
1365706,168904,8,5104,5648,4704,0,9708,7421,0,5544,0,0,0,0,13477,0,7988,7024,0,10305,6156,7844,6208,4072,14579,4800,21421,4940,4540,8016,4244,1471554,69254,46209,103790,58217,0,74817,57539,1563725,369948,73752,93594,815711,105942,171970,61979
27257,134480,8,1160,208,228,0,4360,0,0,12136,0,0,0,0,6724,0,592,0,0,0,24,28,0,6676,144,8276,80,4,3208,736,212,15316,7308,2052,10116,0,58217,1060,1476,23356,7548,8300,11580,13116,9424,8448,1688
51704,214876,8,1532,280,12804,0,4648,0,0,0,0,0,0,0,8412,0,15620,0,0,0,24,2668,0,180,0,0,160,0,0,18956,276,3180,1504,3304,0,10116,103790,1188,1176,3680,2076,1284,21624,4152,7220,11388,2264
27237,125456,8,1144,348,216,84,3556,0,0,8980,0,0,0,0,8820,0,0,0,0,72,16,592,0,6676,0,4112,380,6656,6360,1136,252,5408,6700,0,3304,2052,46209,2764,2648,5468,3512,8748,14024,5216,4716,4284,2936
39534,179504,8,1716,344,252,0,7156,0,0,6012,0,0,0,0,10384,0,612,0,0,0,24,568,0,9772,0,4136,292,15240,11492,28,292,2812,0,6700,1504,7308,69254,1276,1692,2456,1640,9212,17756,2496,2324,2656,2528
73331,311152,8,5580,14461,304,84,22328,13288,0,0,0,0,0,0,14192,0,0,17288,0,11856,24,164,16,488,32,0,544,92,0,0,380,0,2812,5408,3180,15316,1471554,1692,2268,21464,10756,2128,31896,21704,3548,2872,3884
41332,1056834,8,2756,1968,2356,372,0,0,48,32,204,1620,12,0,5572,0,76,0,0,24,22088,20,23420,1912,25029,0,22640,8,0,68,0,380,292,252,276,212,4244,9232,8880,440,372,296,10740,300,560,228,6632
31232,196188,8,3792,2844,35364,0,48,64,0,60,8,100,0,0,2168,0,8272,68,0,152,84,8364,120,60,40,40,200,28,72,0,68,0,28,1136,18956,736,8016,0,288,144,0,1728,0,0,3592,17604,0
19184,148212,8,1988,1992,96,0,68,16,24,56,0,0,0,0,1208,92,24,72,0,16,52,172,136,23416,84,2224,124,4996,0,72,0,0,11492,6360,0,3208,4540,0,0,0,0,7556,0,0,0,0,0
20706,136216,8,1712,2728,112,84,112,40,0,4444,0,0,0,0,1124,0,76,44,0,136,160,12,28,22596,120,52,108,0,4996,28,8,92,15240,6656,0,4,4940,316,0,8,152,9100,144,312,0,288,0
20790,131122,8,2504,4124,232,12,404,492,0,280,52,24,0,0,12244,0,208,476,0,432,2688,308,180,512,19180,344,0,108,124,200,22640,544,292,380,160,80,21421,11520,4760,272,468,292,13464,388,592,160,4292
18985,134082,8,2288,1528,104,0,196,52,0,3896,0,0,44,8,1208,52,24,36,0,32,0,100,24,20684,48,0,344,52,2224,40,0,0,4136,4112,0,8276,4800,0,0,0,0,14328,0,0,0,144,0
22263,152920,8,3384,3104,0,248,36,32,0,44,0,0,0,0,12724,0,60,44,0,184,288,112,5768,80,0,48,19180,120,84,40,25029,32,0,0,0,144,14579,16108,1232,0,32,0,11060,16,0,0,5844
39470,1053403,16,2536,53196,1924,276,0,84,176,23533,0,0,1640,0,4552,104,12,0,0,0,0,48,0,0,80,20684,512,22596,23416,60,1912,488,9772,6676,180,6676,4072,276,344,528,304,10600,804,332,460,232,160
22308,151560,8,1904,2824,0,84,92,20,24,0,0,8,0,0,2996,0,72,16,0,84,8916,0,0,0,5768,24,180,28,136,120,23420,16,0,0,0,0,6208,0,8984,0,32,0,9604,32,0,0,12128
31011,184631,8,4104,2504,36081,228,52,0,0,84,0,0,0,0,1940,0,11108,72,56,76,32,0,0,48,112,100,308,12,172,8364,20,164,568,592,2668,28,7844,144,0,0,0,28,0,0,34104,3592,0
22059,147206,16,2496,2216,0,60,12,80,16,32,0,0,0,0,4864,0,0,120,0,48,0,32,8916,0,288,0,2688,160,52,84,22088,24,24,16,24,24,6156,9196,16284,24,8,24,3240,24,24,24,1604
39120,263113,8,29109,27380,0,248,10768,9228,16,8,0,0,116,44,2352,0,48,9116,0,0,48,76,84,0,184,32,432,136,16,152,24,11856,0,72,0,0,10305,0,12,8336,13732,0,0,19576,0,0,0
1581,140,220,124,872,0,64,0,0,32,0,48,24,4,4,32,184,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0
42877,294178,8,26312,32596,0,240,8900,9800,16,48,0,0,0,24,2640,0,32,0,0,9116,120,72,16,0,44,36,476,44,72,68,0,17288,0,0,0,0,7024,0,0,10572,10544,0,0,22416,0,0,0
29557,182673,8,3568,2840,33564,120,80,84,0,40,0,0,0,0,1928,0,0,32,0,48,0,11108,72,12,60,24,208,76,24,8272,76,0,612,0,15620,592,7988,0,0,0,0,592,164,0,2308,20156,0
1573,148,32,0,8,0,8,0,0,156,0,20,12,68,0,36,0,0,0,184,0,0,0,0,104,0,52,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
5387,40921,16,5900,4820,5960,1564,2828,2748,32,960,72,120,24,0,0,36,1928,2640,32,2352,4864,1940,2996,4552,12724,1208,12244,1124,1208,2168,5572,14192,10384,8820,8412,6724,13477,12912,11516,13180,12680,11784,14372,12644,9584,8596,7044
1633,232,8,8,8,160,272,0,0,40,0,24,140,24,0,0,0,0,24,4,44,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
1597,204,24,24,8,0,0,0,0,216,32,48,4,0,24,24,68,0,0,4,116,0,0,0,1640,0,44,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
1573,224,16,0,8,0,0,4,0,40,0,260,0,4,140,120,12,0,0,24,0,0,0,8,0,0,0,24,0,0,100,1620,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
1557,160,20,32,8,32,4,0,0,116,0,0,260,48,24,72,20,0,0,48,0,0,0,0,0,0,0,52,0,0,8,204,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
21975,135924,8,2296,2432,96,240,108,56,16,0,0,0,32,0,960,0,40,48,0,8,32,84,0,23533,44,3896,280,4444,56,60,32,0,6012,8980,0,12136,5544,0,0,164,0,7488,144,0,144,0,144
1581,56,24,92,8,0,20,16,16,0,16,116,40,216,40,32,156,0,16,32,16,16,0,24,176,0,0,0,0,24,0,48,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
836935,238341,68,29732,25884,12,116,13480,0,16,56,0,0,0,0,2748,0,84,9800,0,9228,80,0,20,84,32,52,492,40,16,64,0,13288,0,0,0,0,7421,0,0,29612,5764,0,0,932,0,0,0
43220,316826,8,24836,30896,0,72,0,13480,16,108,0,4,0,0,2828,0,80,8900,0,10768,12,52,92,0,36,196,404,112,68,48,0,22328,7156,3556,4648,4360,9708,8392,5736,26828,16016,6476,7584,17724,4812,4648,4628
1549,148,24,336,452,488,0,72,116,20,240,4,0,0,272,1564,8,120,240,64,248,60,228,84,276,248,0,12,84,0,0,372,84,0,84,0,0,0,0,0,0,0,0,32,84,0,0,84
45957,1062362,16,3100,2260,0,488,0,12,0,96,32,0,0,160,5960,0,33564,0,0,0,0,36081,0,1924,0,104,232,112,96,35364,2356,304,252,216,12804,228,4704,436,444,3808,4888,312,79400,408,13016,13532,252
28964,1054381,232,4404,0,2260,452,30896,25884,8,2432,8,8,8,8,4820,8,2840,32596,872,27380,2216,2504,2824,53196,3104,1528,4124,2728,1992,2844,1968,14461,344,348,280,208,5648,320,472,147456,3428,376,118412,8228,300,372,184
40364,1053905,152,0,4404,3100,336,24836,29732,92,2296,32,0,24,8,5900,0,3568,26312,124,29109,2496,4104,1904,2536,3384,2288,2504,1712,1988,3792,2756,5580,1716,1144,1532,1160,5104,1860,1188,12456,11280,1232,1444,10628,1768,1080,1544
1597,320,0,152,232,16,24,8,68,24,8,20,16,24,8,16,32,8,8,220,8,16,8,8,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,92,8,8,8,8
54496,0,320,1053905,1054381,1062362,148,316826,238341,56,135924,160,224,204,232,40921,148,182673,294178,140,263113,147206,184631,151560,1053403,152920,134082,131122,136216,148212,196188,1056834,311152,179504,125456,214876,134480,168904,182661,175244,407536,237512,198496,182972,341080,210520,225828,158972
0,54496,1597,40364,28964,45957,1549,43220,836935,1581,21975,1557,1573,1597,1633,5387,1573,29557,42877,1581,39120,22059,31011,22308,39470,22263,18985,20790,20706,19184,31232,41332,73331,39534,27237,51704,27257,1365706,42751,35259,85804,53002,42621,43416,68430,52690,54257,27231

