18743,7802,7287,6111,6008,6162,6209,7464,6175,6000,6832,0
17848,7329,7994,7560,6703,6348,6827,8153,5988,7022,0,6832
15041,6689,6107,6306,7231,6290,6905,7928,7713,0,7022,6000
15348,6688,6308,6185,6346,7897,6629,7315,0,7713,5988,6175
19165,7221,6965,6139,6253,6144,8522,0,7315,7928,8153,7464
16040,6306,6219,5984,9320,6100,0,8522,6629,6905,6827,6209
14939,6685,6340,7581,8066,0,6100,6144,7897,6290,6348,6162
15818,7366,6416,6438,0,8066,9320,6253,6346,7231,6703,6008
16443,8109,7000,0,6438,7581,5984,6139,6185,6306,7560,6111
21563,7266,0,7000,6416,6340,6219,6965,6308,6107,7994,7287
16359,0,7266,8109,7366,6685,6306,7221,6688,6689,7329,7802
0,16359,21563,16443,15818,14939,16040,19165,15348,15041,17848,18743

