14488062,1685416,1684444,2012544,1426720,1424604,1405572,1403008,1403780,1404172,1415700,0
19114340,1614868,1613976,1942360,1367952,1345404,1346768,1344052,1345124,1347088,0,1415700
13936453,1618272,1612776,1940872,1366356,1344588,1345472,1343616,1344896,0,1347088,1404172
19555887,1616748,1614660,1939964,1389152,1348040,1344844,1345600,0,1344896,1345124,1403780
18110267,1614156,1611188,1939136,1365524,1342920,1354296,0,1345600,1343616,1344052,1403008
23752267,1614528,1613968,1942340,1368036,1347128,0,1354296,1344844,1345472,1346768,1405572
18507695,1615612,1612572,1945060,1367120,0,1347128,1342920,1348040,1344588,1345404,1424604
22960204,1639988,1639536,1971668,0,1367120,1368036,1365524,1389152,1366356,1367952,1426720
7867391,2328944,2330648,0,1971668,1945060,1942340,1939136,1939964,1940872,1942360,2012544
9507330,1943508,0,2330648,1639536,1612572,1613968,1611188,1614660,1612776,1613976,1684444
7016805,0,1943508,2328944,1639988,1615612,1614528,1614156,1616748,1618272,1614868,1685416
0,7016805,9507330,7867391,22960204,18507695,23752267,18110267,19555887,13936453,19114340,14488062

