17965193,371149,77910,78237,116503,1213521,28127,421305,28621,587236,309982,0
20355177,312785,13534,14948,103811,1369025,7654,457064,45952,1504069,0,309982
6056213,335205,253684,338956,182017,455079,273367,323575,1457766,0,1504069,587236
6566612,184133,120366,119445,159278,427809,157041,1227271,0,1457766,45952,28621
8586020,283556,222287,398420,164033,830838,1172525,0,1227271,323575,457064,421305
6369793,134131,99047,95283,702347,1460489,0,1172525,157041,273367,7654,28127
15195968,607761,519118,1535739,1321361,0,1460489,830838,427809,455079,1369025,1213521
6819665,219616,730602,1213886,0,1321361,702347,164033,159278,182017,103811,116503
17625410,706637,1180695,0,1213886,1535739,95283,398420,119445,338956,14948,78237
8581317,1334392,0,1180695,730602,519118,99047,222287,120366,253684,13534,77910
9945112,0,1334392,706637,219616,607761,134131,283556,184133,335205,312785,371149
0,9945112,8581317,17625410,6819665,15195968,6369793,8586020,6566612,6056213,20355177,17965193

