7882238,21012576,8371776,8120440,7816968,7763140,7865260,7845808,7869296,7578896,7761100,7851500,8101992,0
4137891,20985592,8295052,8292484,7841460,7791304,7715864,7835724,7856848,7653508,7823860,7881124,0,8101992
6469262,20492056,7681836,7708808,7893792,7911900,8045476,8074656,7998452,7914428,7978404,0,7881124,7851500
6574830,20491700,7783972,7653924,7970008,7999080,8058744,7980656,8071324,8008984,0,7978404,7823860,7761100
12644118,20419820,7710752,7698980,8004708,7974420,8021436,7973576,7981352,0,8008984,7914428,7653508,7578896
5199150,20518252,7774412,7743684,8109452,8051680,8085236,8017848,0,7981352,8071324,7998452,7856848,7869296
6684494,20539384,7753236,7737372,8092900,8124180,8011860,0,8017848,7973576,7980656,8074656,7835724,7845808
6562262,20532524,7747144,7812512,8075292,8037620,0,8011860,8085236,8021436,8058744,8045476,7715864,7865260
5767654,20511376,7692724,7558468,8024164,0,8037620,8124180,8051680,7974420,7999080,7911900,7791304,7763140
4820022,20506724,7770036,7694644,0,8024164,8075292,8092900,8109452,8004708,7970008,7893792,7841460,7816968
3399418,21067460,8368812,0,7694644,7558468,7812512,7737372,7743684,7698980,7653924,7708808,8292484,8120440
3927473,21104384,0,8368812,7770036,7692724,7747144,7753236,7774412,7710752,7783972,7681836,8295052,8371776
12652022,0,21104384,21067460,20506724,20511376,20532524,20539384,20518252,20419820,20491700,20492056,20985592,21012576
0,12652022,3927473,3399418,4820022,5767654,6562262,6684494,5199150,12644118,6574830,6469262,4137891,7882238

