                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1772546219 |  1779647922 |  1792653457 |  1801352562 |  1700061219 |  1691474602 |  1729780229 |  1726349308 |  1836539605 |  1817121235 |  1797341617 |  1793631532 |  1699085087 |  1700821505 |  1699641053 |  1710672853
  Cycles                             |  2470010400 |  2470010400 |  2470010400 |  2470010400 |   617502600 |   617502600 |   617502600 |   617502600 |  2470010400 |  2470010400 |  2470010400 |  2470010400 |   617502600 |   617502600 |   617502600 |   617502600
  IPC                                |        0.72 |        0.72 |        0.73 |        0.73 |        2.75 |        2.74 |        2.80 |        2.80 |        0.74 |        0.74 |        0.73 |        0.73 |        2.75 |        2.75 |        2.75 |        2.77
  Time (ns)                          |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600 |   617502600
  Idle time (ns)                     |         488 |      502324 |      506666 |      510720 |      514524 |      518442 |      522258 |      526100 |      529971 |      533783 |      537629 |      541510 |      545667 |      550146 |      554176 |      558206
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    37824924 |    40883710 |    48873101 |    51772809 |    18007628 |    15144840 |   298515712 |   297372057 |   335966255 |   329493460 |   322900258 |   321663557 |   290148052 |   290726859 |   290333372 |   294010641
  num incorrect                      |       37864 |       32216 |       27967 |       27965 |       27974 |       27043 |       18658 |       18665 |       18251 |       18256 |       18252 |       18257 |       18254 |       18253 |       18256 |       18252
  misprediction rate                 |       0.10% |       0.08% |       0.06% |       0.05% |       0.16% |       0.18% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158385696 |   157995643 |   157003432 |   157003430 |   157003430 |   157003432 |    79676208 |    79676208 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017828 |    79017829
    num misses                       |         205 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   789385568 |   789265803 |   787995754 |   789445597 |   772565965 |   771137485 |   536526713 |   535954909 |   552462995 |   549226600 |   545929997 |   545311649 |   529553895 |   529843298 |   529646556 |   531485190
    num misses                       |      953894 |      918265 |      943481 |      926189 |      919948 |      958342 |      445330 |      487953 |      470948 |      451653 |      497384 |      468230 |      455969 |      451251 |      467106 |      469743
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.08% |       0.09% |       0.09% |       0.08% |       0.09% |       0.09% |       0.09% |       0.09% |       0.09% |       0.09%
    mpki                             |        0.54 |        0.52 |        0.53 |        0.51 |        0.54 |        0.57 |        0.26 |        0.28 |        0.26 |        0.25 |        0.28 |        0.26 |        0.27 |        0.27 |        0.27 |        0.27
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      954099 |      918303 |      943519 |      926227 |      919986 |      958380 |      445368 |      487991 |      470986 |      451691 |      497422 |      468268 |      456007 |      451289 |      467144 |      469781
    num misses                       |       29406 |       23421 |       25623 |       24995 |       20877 |       18581 |       12534 |       12728 |       10319 |       11727 |       14440 |       12333 |       13531 |       13840 |       16048 |       16953
    miss rate                        |       3.08% |       2.55% |       2.72% |       2.70% |       2.27% |       1.94% |       2.81% |       2.61% |       2.19% |       2.60% |       2.90% |       2.63% |       2.97% |       3.07% |       3.44% |       3.61%
    mpki                             |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
