                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  180019520 |       6230 |  215970745 |       3145 |  132282277 |       3306 |  163124348 |       3728 |  197861894 |       3094 |  229787519 |       3247 |  261518915 |       2959 |  621821579 |  414178278
  Cycles                             |  503898780 |  503898780 |  503898780 |  503898780 |  382268040 |  382268040 |  382268040 |  382268040 |  503898780 |  503898780 |  503898780 |  503898780 |  382268040 |  382268040 |  382268040 |  382268040
  IPC                                |       0.36 |       0.00 |       0.43 |       0.00 |       0.35 |       0.00 |       0.43 |       0.00 |       0.39 |       0.00 |       0.46 |       0.00 |       0.68 |       0.00 |       1.63 |       1.08
  Time (ns)                          |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200 |  173758200
  Idle time (ns)                     |  148926781 |  173754514 |  128431599 |  173756655 |  143973684 |  173756396 |  138627374 |  173756280 |  138658056 |  173756740 |  134617219 |  173756221 |  122607643 |  173756238 |   48789342 |   84193103
  Idle time (%)                      |      85.7% |     100.0% |      73.9% |     100.0% |      82.9% |     100.0% |      79.8% |     100.0% |      79.8% |     100.0% |      77.5% |     100.0% |      70.6% |     100.0% |      28.1% |      48.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4796277 |        731 |    6938568 |        315 |    4945370 |        274 |    6357772 |        320 |    7772049 |        297 |    9012224 |        269 |   10279327 |        283 |   24006473 |   14377285
  num incorrect                      |      26702 |         86 |     632614 |         57 |     275334 |         43 |     289745 |         51 |     291306 |         49 |     294014 |         42 |     302478 |         62 |    1005430 |     870057
  misprediction rate                 |      0.55% |     10.53% |      8.36% |     15.32% |      5.27% |     13.56% |      4.36% |     13.75% |      3.61% |     14.16% |      3.16% |     13.50% |      2.86% |     17.97% |      4.02% |      5.71%
  mpki                               |       0.15 |      13.80 |       2.93 |      18.12 |       2.08 |      13.01 |       1.78 |      13.68 |       1.47 |      15.84 |       1.28 |      12.94 |       1.16 |      20.95 |       1.62 |       2.10
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15912013 |        646 |   20807855 |        351 |   12469793 |        270 |   15761079 |        342 |   19272281 |        345 |   22430650 |        270 |   25607498 |        297 |   61559564 |   39107707
    num misses                       |        219 |         27 |         83 |         21 |        253 |         21 |        253 |         21 |        242 |         21 |        245 |         21 |        241 |         21 |        292 |        293
    miss rate                        |      0.00% |      4.18% |      0.00% |      5.98% |      0.00% |      7.78% |      0.00% |      6.14% |      0.00% |      6.09% |      0.00% |      7.78% |      0.00% |      7.07% |      0.00% |      0.00%
    mpki                             |       0.00 |       4.33 |       0.00 |       6.68 |       0.00 |       6.35 |       0.00 |       5.63 |       0.00 |       6.79 |       0.00 |       6.47 |       0.00 |       7.10 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   64223573 |       5550 |   75653937 |       3345 |   46390030 |       4443 |   56742773 |       4453 |   68685801 |       3176 |   79709064 |       4437 |   90674223 |       3352 |  218599049 |  149134113
    num misses                       |      12719 |         50 |      13232 |         22 |      37605 |         23 |      69514 |         23 |      95059 |         22 |     117877 |         23 |     140806 |         22 |     244322 |     214248
    miss rate                        |      0.02% |      0.90% |      0.02% |      0.66% |      0.08% |      0.52% |      0.12% |      0.52% |      0.14% |      0.69% |      0.15% |      0.52% |      0.16% |      0.66% |      0.11% |      0.14%
    mpki                             |       0.07 |       8.03 |       0.06 |       7.00 |       0.28 |       6.96 |       0.43 |       6.17 |       0.48 |       7.11 |       0.51 |       7.08 |       0.54 |       7.43 |       0.39 |       0.52
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
