                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   66300551 |   67295210 |   67182024 |   67142449 |   57339954 |   57360434 |   58770041 |   58480663 |   68071275 |   68307756 |   71804511 |   72049563 |   62179614 |   62181858 |   62169478 |   62166919
  Cycles                             |   32925730 |   32925730 |   32925730 |   32925730 |   24978140 |   24978140 |   24978140 |   24978140 |   32925730 |   32925730 |   32925730 |   32925730 |   24978140 |   24978140 |   24978140 |   24978140
  IPC                                |       2.01 |       2.04 |       2.04 |       2.04 |       2.30 |       2.30 |       2.35 |       2.34 |       2.07 |       2.07 |       2.18 |       2.19 |       2.49 |       2.49 |       2.49 |       2.49
  Time (ns)                          |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700 |   11353700
  Idle time (ns)                     |        268 |     289878 |     291096 |     292117 |     293108 |     294104 |     295077 |     296075 |     297051 |     298008 |     298985 |     299984 |     300954 |     301957 |     302905 |     303916
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3421795 |    4083185 |    4045958 |    4032768 |     764929 |     771817 |    1478534 |    1381987 |    4578943 |    4657773 |   23704462 |   23786146 |   20710793 |   20711540 |   20707413 |   20706558
  num incorrect                      |      12102 |       3888 |       3807 |       3808 |       3614 |       3713 |       3217 |       3306 |       3248 |       3248 |       1018 |       1018 |       1003 |       1004 |       1004 |       1005
  misprediction rate                 |      0.35% |      0.10% |      0.09% |      0.09% |      0.47% |      0.48% |      0.22% |      0.24% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5481904 |    5275681 |    5275345 |    5275343 |    5275344 |    5275343 |    5211173 |    5211173 |    5211320 |    5211320 |      81989 |      81989 |      11453 |      11453 |      11453 |      11454
    num misses                       |        232 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04% |      0.27% |      0.27% |      0.27% |      0.27%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   28036302 |   27626116 |   27606532 |   27599932 |   25967027 |   25970181 |   25977851 |   25929618 |   27528056 |   27567464 |   12196161 |   12237003 |   10383243 |   10383617 |   10381554 |   10381128
    num misses                       |       8204 |       2615 |       2295 |       1629 |       6112 |       1327 |       3632 |       4974 |       6326 |       4127 |         53 |         58 |         37 |         37 |         37 |         37
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.12 |       0.04 |       0.03 |       0.02 |       0.11 |       0.02 |       0.06 |       0.09 |       0.09 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8436 |       2653 |       2333 |       1667 |       6150 |       1365 |       3670 |       5012 |       6364 |       4165 |         84 |         89 |         68 |         68 |         68 |         68
    num misses                       |        721 |        147 |        134 |        134 |        135 |        135 |        132 |        131 |        133 |        129 |         79 |         84 |         63 |         63 |         63 |         63
