                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   25974867 |   26471248 |   25210315 |   25318641 |   24996221 |   25275719 |   25841002 |   25476089 |   26126112 |   26258163 |   25655654 |   25757842 |   24761974 |   23801327 |   24135467 |   24651515
  Cycles                             |   24956820 |   24956820 |   24956820 |   24956820 |   18932760 |   18932760 |   18932760 |   18932760 |   24956820 |   24956820 |   24956820 |   24956820 |   18932760 |   18932760 |   18932760 |   18932760
  IPC                                |       1.04 |       1.06 |       1.01 |       1.01 |       1.32 |       1.34 |       1.36 |       1.35 |       1.05 |       1.05 |       1.03 |       1.03 |       1.31 |       1.26 |       1.27 |       1.30
  Time (ns)                          |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800 |    8605800
  Idle time (ns)                     |     350784 |     728669 |     688538 |     645874 |     563315 |     521937 |     481279 |     439893 |     439113 |     427395 |     428153 |     428880 |     429639 |     431366 |     431125 |     454360
  Idle time (%)                      |       4.1% |       8.5% |       8.0% |       7.5% |       6.5% |       6.1% |       5.6% |       5.1% |       5.1% |       5.0% |       5.0% |       5.0% |       5.0% |       5.0% |       5.0% |       5.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4576739 |    4968154 |    4621094 |    4551305 |    4511350 |    4589112 |    4857903 |    4618212 |    4888265 |    4862776 |    4731392 |    4704987 |    4409740 |    4028718 |    4224894 |    4465213
  num incorrect                      |     137388 |     119530 |     124794 |     125262 |     126385 |     128147 |     130033 |     132432 |     132738 |     131415 |     135206 |     130238 |     131990 |     134331 |     129998 |     121754
  misprediction rate                 |      2.91% |      2.35% |      2.63% |      2.68% |      2.73% |      2.72% |      2.61% |      2.79% |      2.64% |      2.63% |      2.78% |      2.69% |      2.91% |      3.23% |      2.99% |      2.65%
  mpki                               |       5.29 |       4.52 |       4.95 |       4.95 |       5.06 |       5.07 |       5.03 |       5.20 |       5.08 |       5.00 |       5.27 |       5.06 |       5.33 |       5.64 |       5.39 |       4.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     939416 |     735727 |     752794 |     784468 |     771920 |     773670 |     731950 |     806007 |     770242 |     801911 |     793139 |     841773 |     824156 |     901497 |     875096 |     762914
    num misses                       |        349 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9057800 |    8575427 |    8358002 |    8578862 |    8414929 |    8448101 |    8290604 |    8522304 |    8434568 |    8586081 |    8402427 |    8544655 |    8407543 |    8497456 |    8335563 |    8194278
    num misses                       |       3948 |        258 |        253 |        238 |        230 |       1493 |        243 |        224 |        232 |        260 |        251 |        233 |        248 |        230 |        265 |        251
    miss rate                        |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.15 |       0.01 |       0.01 |       0.01 |       0.01 |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       4297 |        287 |        282 |        267 |        259 |       1522 |        272 |        253 |        261 |        289 |        280 |        262 |        277 |        259 |        294 |        280
    num misses                       |        679 |        177 |        174 |        177 |        176 |        179 |        176 |        175 |        173 |        178 |        178 |        177 |        177 |        176 |        174 |        173
