                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1953731013 |  1957068159 |  1966203571 |  1967061702 |  1686587584 |  1686642128 |  1680837375 |  1679999856 |  1948793612 |  1953293597 |  1942237599 |  1939952273 |  1662413540 |  1662927212 |  1661207835 |  1664103321
  Cycles                             |   868852180 |   868852180 |   868852180 |   868852180 |   659129240 |   659129240 |   659129240 |   659129240 |   868852180 |   868852180 |   868852180 |   868852180 |   659129240 |   659129240 |   659129240 |   659129240
  IPC                                |        2.25 |        2.25 |        2.26 |        2.26 |        2.56 |        2.56 |        2.55 |        2.55 |        2.24 |        2.25 |        2.24 |        2.23 |        2.52 |        2.52 |        2.52 |        2.52
  Time (ns)                          |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200 |   299604200
  Idle time (ns)                     |         331 |      292622 |      294597 |      296400 |      298131 |      299862 |      301593 |      303324 |      305056 |      306821 |      308518 |      310249 |      311981 |      313712 |      315443 |      317174
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    98215265 |   100023421 |   106723176 |   107009224 |    13516511 |    13534181 |   282201442 |   281922269 |   373384288 |   374884280 |   371198951 |   370436970 |   277924435 |   278095460 |   277522337 |   278487496
  num incorrect                      |       43059 |       32220 |       27968 |       27966 |       27047 |       27606 |       18675 |       18671 |       18256 |       18258 |       18256 |       18459 |       18248 |       18257 |       18255 |       18256
  misprediction rate                 |       0.04% |       0.03% |       0.03% |       0.03% |       0.20% |       0.20% |       0.01% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158385553 |   157995643 |   157003432 |   157003430 |   157003561 |   157003432 |    79676210 |    79676208 |    79017828 |    79017828 |    79017828 |    79017828 |    79017681 |    79017828 |    79017828 |    79017829
    num misses                       |         268 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   819582285 |   818836561 |   816920788 |   817063805 |   770321680 |   770330900 |   528369599 |   528230018 |   571172014 |   571922016 |   570079345 |   569698461 |   523441682 |   523527601 |   523241038 |   523723620
    num misses                       |      945611 |      953638 |      934936 |      979655 |      917945 |      938965 |      460703 |      453169 |      474476 |      464916 |      450469 |      479584 |      462108 |      504029 |      463812 |      466620
    miss rate                        |       0.12% |       0.12% |       0.11% |       0.12% |       0.12% |       0.12% |       0.09% |       0.09% |       0.08% |       0.08% |       0.08% |       0.08% |       0.09% |       0.10% |       0.09% |       0.09%
    mpki                             |        0.48 |        0.49 |        0.48 |        0.50 |        0.54 |        0.56 |        0.27 |        0.27 |        0.24 |        0.24 |        0.23 |        0.25 |        0.28 |        0.30 |        0.28 |        0.28
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      945879 |      953676 |      934974 |      979693 |      917983 |      939003 |      460741 |      453207 |      474514 |      464954 |      450507 |      479622 |      462146 |      504067 |      463850 |      466658
    num misses                       |       23637 |       21217 |       31648 |       24193 |       22383 |       20187 |       12732 |       16145 |        9315 |       13741 |       14645 |       12628 |       14537 |       15244 |       12837 |       17452
