                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  217225679 |  221745549 |  222999404 |  221658538 |  222406776 |  222723926 |  226775643 |  225313800
  Cycles                             |   95411200 |   95411200 |   95411200 |   95411200 |   95411200 |   95411200 |   95411200 |   95411200
  IPC                                |       2.28 |       2.32 |       2.34 |       2.32 |       2.33 |       2.33 |       2.38 |       2.36
  Time (ns)                          |   23852800 |   23852800 |   23852800 |   23852800 |   23852800 |   23852800 |   23852800 |   23852800
  Idle time (ns)                     |      77800 |    1212231 |    1136955 |    1138136 |     948697 |    1212179 |    1211825 |    1208968
  Idle time (%)                      |       0.3% |       5.1% |       4.8% |       4.8% |       4.0% |       5.1% |       5.1% |       5.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14194694 |   15857204 |   16275169 |   15827971 |   16077924 |   16183403 |   17533985 |   17046482
  num incorrect                      |      83875 |      75947 |      75946 |      75999 |      75935 |      75946 |      75949 |      76000
  misprediction rate                 |      0.59% |      0.48% |      0.46% |      0.48% |      0.47% |      0.47% |      0.43% |      0.44%
  mpki                               |       0.39 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.33 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805371 |   18689644 |   18689642 |   18689766 |   18689401 |   18689562 |   18689560 |   18689685
    num misses                       |        196 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   71290702 |   71805680 |   72014649 |   71791434 |   71915416 |   71968622 |   72643883 |   72400480
    num misses                       |      44934 |      44387 |      44715 |      44789 |      43897 |      43955 |      45040 |      45224
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.21 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      45130 |      44412 |      44740 |      44814 |      43922 |      43980 |      45065 |      45249
    num misses                       |      12188 |      11419 |      11362 |      11290 |      11302 |      11287 |      11360 |      11313
    miss rate                        |     27.01% |     25.71% |     25.40% |     25.19% |     25.73% |     25.66% |     25.21% |     25.00%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805371 |   18689644 |   18689642 |   18689766 |   18689401 |   18689562 |   18689560 |   18689685
    num cache misses                 |      15354 |       4731 |       4632 |       4639 |       4922 |       4680 |       4627 |       4697
    miss rate                        |      0.08% |      0.03% |      0.02% |      0.02% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   71290702 |   71805680 |   72014649 |   71791434 |   71915416 |   71968622 |   72643883 |   72400480
    num cache misses                 |    7907131 |    7899033 |    7899387 |    7898387 |    7899320 |    7898648 |    7900113 |    7899763
    miss rate                        |     11.09% |     11.00% |     10.97% |     11.00% |     10.98% |     10.98% |     10.88% |     10.91%
    mpki                             |      36.40 |      35.62 |      35.42 |      35.63 |      35.52 |      35.46 |      34.84 |      35.06
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8021687 |    8001279 |    8001942 |    8001139 |    8002960 |    8002359 |    8003791 |    8003533
    num cache misses                 |     847588 |     827213 |     824080 |     827456 |     824115 |     823958 |     825140 |     829793
    miss rate                        |     10.57% |     10.34% |     10.30% |     10.34% |     10.30% |     10.30% |     10.31% |     10.37%
    mpki                             |       3.90 |       3.73 |       3.70 |       3.73 |       3.71 |       3.70 |       3.64 |       3.68
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1270203 |    1242525 |    1221649 |    1235907 |    1246172 |    1239922 |    1196178 |    1220726
    num cache misses                 |     781261 |     756925 |     734161 |     747131 |     762249 |     752855 |     706958 |     720309
    miss rate                        |     61.51% |     60.92% |     60.10% |     60.45% |     61.17% |     60.72% |     59.10% |     59.01%
    mpki                             |       3.60 |       3.41 |       3.29 |       3.37 |       3.43 |       3.38 |       3.12 |       3.20
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5252827 |          0 |          0 |          0 |    5251470 |          0 |          0 |          0
  average dram access latency (ns)   |    3715.54 |        inf |        inf |        inf |    3698.40 |        inf |        inf |        inf
  average dram queueing delay        |    3654.29 |       0.00 |       0.00 |       0.00 |    3637.15 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00% |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     461785 |     455563 |     441280 |     463599 |     466039 |     461187 |     414346 |     429582
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      51152 |      43944 |      39684 |      27085 |      40864 |      38778 |      38932 |      36146
