                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  259467558 |  247233792 |  336336462 |  332996913 |  381267508 |  328997714 |  221146874 |  224443569
  Cycles                             |  314415200 |  314415200 |  314415200 |  314415200 |  314415200 |  314415200 |  314415200 |  314415200
  IPC                                |       0.83 |       0.79 |       1.07 |       1.06 |       1.21 |       1.05 |       0.70 |       0.71
  Time (ns)                          |  142916000 |  142916000 |  142916000 |  142916000 |  142916000 |  142916000 |  142916000 |  142916000
  Idle time (ns)                     |   61928125 |   60937566 |   11767056 |   13088589 |   16550269 |   14765316 |   53651871 |   54008521
  Idle time (%)                      |      43.3% |      42.6% |       8.2% |       9.2% |      11.6% |      10.3% |      37.5% |      37.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   24489831 |   21976966 |   24945704 |   25671692 |   35491513 |   25629111 |   15915313 |   14766171
  num incorrect                      |    1773017 |    1669505 |    2414050 |    2240382 |    3576420 |    2115842 |     906716 |     783572
  misprediction rate                 |      6.75% |      7.06% |      8.82% |      8.03% |      9.15% |      7.63% |      5.39% |      5.04%
  mpki                               |       6.83 |       6.75 |       7.18 |       6.73 |       9.38 |       6.43 |       4.10 |       3.49
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28568135 |   26195793 |   34513503 |   34553800 |   41924034 |   34289460 |   22523844 |   22252610
    num misses                       |        146 |         56 |         58 |         56 |         55 |         52 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  123890715 |  116471177 |  161956264 |  165337272 |  174324692 |  165919351 |  117963296 |  117282922
    num misses                       |      29465 |      18460 |      20463 |      15045 |      20938 |      14340 |       8381 |       7602
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.07 |       0.06 |       0.05 |       0.05 |       0.04 |       0.04 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29611 |      18516 |      20521 |      15101 |      20993 |      14392 |       8433 |       7656
    num misses                       |      10641 |       7191 |       5336 |       2630 |       2779 |       2521 |       1727 |       1873
    miss rate                        |     35.94% |     38.84% |     26.00% |     17.42% |     13.24% |     17.52% |     20.48% |     24.46%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28568135 |   26195793 |   34513503 |   34553800 |   41924034 |   34289460 |   22523844 |   22252610
    num cache misses                 |      15917 |      13754 |      25537 |      20490 |      24175 |      19285 |      11389 |      11526
    miss rate                        |      0.06% |      0.05% |      0.07% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05%
    mpki                             |       0.06 |       0.06 |       0.08 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  123890715 |  116471177 |  161956264 |  165337272 |  174324692 |  165919351 |  117963296 |  117282922
    num cache misses                 |    2095435 |    2198091 |    1599500 |    1723101 |    2788519 |    1723050 |     992689 |     937062
    miss rate                        |      1.69% |      1.89% |      0.99% |      1.04% |      1.60% |      1.04% |      0.84% |      0.80%
    mpki                             |       8.08 |       8.89 |       4.76 |       5.17 |       7.31 |       5.24 |       4.49 |       4.18
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2175352 |    2286677 |    1631457 |    1745524 |    2815103 |    1744265 |    1005315 |     949958
    num cache misses                 |     249436 |     417100 |     145744 |     130257 |     129440 |     132857 |      89378 |      97014
    miss rate                        |     11.47% |     18.24% |      8.93% |      7.46% |      4.60% |      7.62% |      8.89% |     10.21%
    mpki                             |       0.96 |       1.69 |       0.43 |       0.39 |       0.34 |       0.40 |       0.40 |       0.43
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     313497 |     491977 |     152217 |     132262 |     131920 |     134820 |      90645 |      98405
    num cache misses                 |     209496 |     384990 |      51098 |      62705 |      70382 |      82088 |      53369 |      54945
    miss rate                        |     66.83% |     78.25% |     33.57% |     47.41% |     53.35% |     60.89% |     58.88% |     55.84%
    mpki                             |       0.81 |       1.56 |       0.15 |       0.19 |       0.18 |       0.25 |       0.24 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     531853 |          0 |          0 |          0 |     532091 |          0 |          0 |          0
  average dram access latency (ns)   |      61.34 |        inf |        inf |        inf |      61.36 |        inf |        inf |        inf
  average dram queueing delay        |       0.09 |       0.00 |       0.00 |       0.00 |       0.11 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      75531 |     241970 |      13717 |      27271 |       1978 |      34597 |      17945 |      34563
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      27405 |      20744 |      17721 |      12000 |      35425 |      22782 |      18023 |       2312
