                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   24316276 |   24722580 |   24745506 |   24408218 |   24506939 |   24398589 |   24801277 |   24377573 |   24083802 |   24144131 |   23966112 |   23807710 |   23809952 |   23707171 |   23614722 |   23814598
  Cycles                             |   16158800 |   16158800 |   16158800 |   16158800 |   12119100 |   12119100 |   12119100 |   12119100 |   16158800 |   16158800 |   16158800 |   16158800 |   12119100 |   12119100 |   12119100 |   12119100
  IPC                                |       1.50 |       1.53 |       1.53 |       1.51 |       2.02 |       2.01 |       2.05 |       2.01 |       1.49 |       1.49 |       1.48 |       1.47 |       1.96 |       1.96 |       1.95 |       1.97
  Time (ns)                          |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700 |    4039700
  Idle time (ns)                     |     153344 |     394287 |     367274 |     340181 |     318229 |     294950 |     272165 |     268260 |     268394 |     268553 |     268713 |     268846 |     268980 |     269113 |     269246 |     270380
  Idle time (%)                      |       3.8% |       9.8% |       9.1% |       8.4% |       7.9% |       7.3% |       6.7% |       6.6% |       6.6% |       6.6% |       6.7% |       6.7% |       6.7% |       6.7% |       6.7% |       6.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4357575 |    4803400 |    4830161 |    4576370 |    4685920 |    4651517 |    4946353 |    4605393 |    4632781 |    4558706 |    4562998 |    4419577 |    4415981 |    4220704 |    4331877 |    4550862
  num incorrect                      |      26694 |      17186 |      18434 |      19684 |      20204 |      20860 |      20195 |      21479 |      21167 |      21566 |      21398 |      21696 |      21238 |      20689 |      20344 |      17687
  misprediction rate                 |      0.61% |      0.36% |      0.38% |      0.43% |      0.43% |      0.45% |      0.41% |      0.46% |      0.45% |      0.47% |      0.47% |      0.49% |      0.48% |      0.49% |      0.47% |      0.39%
  mpki                               |       1.10 |       0.70 |       0.74 |       0.81 |       0.82 |       0.85 |       0.81 |       0.88 |       0.88 |       0.89 |       0.89 |       0.91 |       0.89 |       0.87 |       0.86 |       0.74
