                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   92053282 |   92520002 |  118487099 |  118542848 |  116540680 |   92364219 |  118523421 |   92447429
  Cycles                             |   37739240 |   37739240 |   49747180 |   49747180 |   49747180 |   37739240 |   49747180 |   37739240
  IPC                                |       2.44 |       2.45 |       2.38 |       2.38 |       2.34 |       2.45 |       2.38 |       2.45
  Time (ns)                          |   17154200 |   17154200 |   17154200 |   17154200 |   17154200 |   17154200 |   17154200 |   17154200
  Idle time (ns)                     |        413 |     455483 |     457744 |     458527 |     459294 |     460038 |     460807 |     461549
  Idle time (%)                      |       0.0% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4646261 |    4930515 |   12349554 |   12365627 |   11793708 |    4885967 |   12360064 |    4909779
  num incorrect                      |     139128 |     122412 |     122441 |     122429 |     122405 |     122407 |     122438 |     122413
  misprediction rate                 |      2.91% |      2.42% |      0.98% |      0.98% |      1.03% |      2.44% |      0.98% |      2.43%
  mpki                               |       1.51 |       1.32 |       1.03 |       1.03 |       1.05 |       1.33 |       1.03 |       1.32
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8200660 |    8064351 |    8064455 |    8064350 |    8064261 |    8064375 |    8064354 |    8064354
    num misses                       |        347 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28673025 |   28422644 |   32132574 |   32140201 |   31853889 |   28400480 |   32137438 |   28412282
    num misses                       |      29465 |      27164 |      27711 |      26875 |      27613 |      27085 |      27759 |      27744
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.08% |      0.09% |      0.10% |      0.09% |      0.10%
    mpki                             |       0.32 |       0.29 |       0.23 |       0.23 |       0.24 |       0.29 |       0.23 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29812 |      27192 |      27739 |      26903 |      27641 |      27113 |      27787 |      27772
    num misses                       |       6088 |       5002 |       4938 |       5005 |       5083 |       4973 |       5017 |       4995
    miss rate                        |     20.42% |     18.40% |     17.80% |     18.60% |     18.39% |     18.34% |     18.06% |     17.99%
    mpki                             |       0.07 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8200660 |    8064351 |    8064455 |    8064350 |    8064261 |    8064375 |    8064354 |    8064354
    num cache misses                 |      12938 |       2998 |       1164 |       1426 |       1286 |       3192 |       1216 |       2991
    miss rate                        |      0.16% |      0.04% |      0.01% |      0.02% |      0.02% |      0.04% |      0.02% |      0.04%
    mpki                             |       0.14 |       0.03 |       0.01 |       0.01 |       0.01 |       0.03 |       0.01 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28673025 |   28422644 |   32132574 |   32140201 |   31853889 |   28400480 |   32137438 |   28412282
    num cache misses                 |    3298306 |    3281018 |    2788692 |    2792306 |    2792411 |    3281000 |    2791688 |    3280910
    miss rate                        |     11.50% |     11.54% |      8.68% |      8.69% |      8.77% |     11.55% |      8.69% |     11.55%
    mpki                             |      35.83 |      35.46 |      23.54 |      23.56 |      23.96 |      35.52 |      23.55 |      35.49
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3312424 |    3284036 |    2789950 |    2793826 |    2793719 |    3284284 |    2793008 |    3283924
    num cache misses                 |     412568 |     393166 |     227550 |     230996 |     228958 |     392914 |     230955 |     392976
    miss rate                        |     12.46% |     11.97% |      8.16% |      8.27% |      8.20% |     11.96% |      8.27% |     11.97%
    mpki                             |       4.48 |       4.25 |       1.92 |       1.95 |       1.96 |       4.25 |       1.95 |       4.25
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     413915 |     393211 |     244630 |     246132 |     243454 |     393021 |     245439 |     393009
    num cache misses                 |      32049 |      22008 |      22059 |      22055 |      22035 |      22054 |      22005 |      21994
    miss rate                        |      7.74% |      5.60% |      9.02% |      8.96% |      9.05% |      5.61% |      8.97% |      5.60%
    mpki                             |       0.35 |       0.24 |       0.19 |       0.19 |       0.19 |       0.24 |       0.19 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     187168 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   57721.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   57660.11 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5820 |        458 |        169 |        157 |        154 |        499 |        128 |        296
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
