                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1775552144 |  1782707399 |  1780594181 |  1790866841 |  1688242825 |  1738262164 |  1800787792 |  1800457459 |  1806967955 |  1803780307 |  1717164212 |  1723005885
  Cycles                             |  2469407600 |  2469407600 |  2469407600 |  2469407600 |   617351900 |   617351900 |  2469407600 |  2469407600 |  2469407600 |  2469407600 |   617351900 |   617351900
  IPC                                |        0.72 |        0.72 |        0.72 |        0.73 |        2.73 |        2.82 |        0.73 |        0.73 |        0.73 |        0.73 |        2.78 |        2.79
  Time (ns)                          |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900 |   617351900
  Idle time (ns)                     |         493 |      504422 |      508728 |      512748 |      516579 |      520469 |      524300 |      528131 |      531962 |      535793 |      539624 |      543554
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    38920370 |    41903731 |    41199560 |    44623787 |    10414041 |    27086830 |    51584752 |    51474627 |    53644802 |    52582248 |   294310562 |   296257583
  num incorrect                      |       41873 |       32035 |       32028 |       32025 |       31713 |       31853 |       27780 |       27789 |       27784 |       27785 |       18479 |       18678
  misprediction rate                 |       0.11% |       0.08% |       0.08% |       0.07% |       0.30% |       0.12% |       0.05% |       0.05% |       0.05% |       0.05% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158348196 |   157995406 |   157995215 |   157995215 |   157995215 |   157995215 |   157003193 |   157003193 |   157003193 |   157003193 |    79675971 |    79675972
    num misses                       |         206 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
