                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  2564814261 |  2558106139 |  2560690857 |  2566940605 |  2525151672 |  2524539229 |  2525279870 |  2524859132 |  2390676272 |  2390674187 |  2390672726 |  2390671579
  Cycles                             |   948381100 |   948381100 |   948381100 |   948381100 |  3793524400 |  3793524400 |  3793524400 |  3793524400 |   948381100 |   948381100 |   948381100 |   948381100
  IPC                                |        2.70 |        2.70 |        2.70 |        2.71 |        0.67 |        0.67 |        0.67 |        0.67 |        2.52 |        2.52 |        2.52 |        2.52
  Time (ns)                          |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100 |   948381100
  Idle time (ns)                     |    26954602 |    17732165 |    18847836 |    18791675 |    36036319 |    37364903 |    37811890 |    36143048 |   120302984 |   120245567 |   120186974 |   119980307
  Idle time (%)                      |        2.8% |        1.9% |        2.0% |        2.0% |        3.8% |        3.9% |        4.0% |        3.8% |       12.7% |       12.7% |       12.7% |       12.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   140827804 |   138493117 |   139354548 |   141437963 |   136570941 |   136367581 |   136613774 |   136473677 |   138547666 |   138546800 |   138546310 |   138545901
  num incorrect                      |      572150 |      826271 |      826281 |      826267 |      814052 |      813683 |      814052 |      814043 |      763739 |      763753 |      763754 |      763742
  misprediction rate                 |       0.40% |       0.59% |       0.59% |       0.58% |       0.59% |       0.59% |       0.59% |       0.59% |       0.55% |       0.55% |       0.55% |       0.55%
  mpki                               |        0.22 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   301181225 |   301061816 |   301061927 |   301061816 |   297274383 |   297274063 |   297274299 |   297274188 |   277480215 |   277480328 |   277480332 |   277480367
    num misses                       |         232 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   817685055 |   816316590 |   816747614 |   817788954 |   805388952 |   805286205 |   805410145 |   805339764 |   758395477 |   758395412 |   758395169 |   758395003
    num misses                       |     1275334 |     1271479 |     1306202 |     1269647 |     1270669 |     1265133 |     1262985 |     1246566 |     1190349 |     1198886 |     1197157 |     1191352
    miss rate                        |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.15% |       0.16% |       0.16% |       0.16% |       0.16%
    mpki                             |        0.50 |        0.50 |        0.51 |        0.49 |        0.50 |        0.50 |        0.50 |        0.49 |        0.50 |        0.50 |        0.50 |        0.50
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1275566 |     1271504 |     1306227 |     1269672 |     1270694 |     1265158 |     1263010 |     1246591 |     1190374 |     1198911 |     1197182 |     1191377
    num misses                       |      261718 |      256762 |      262811 |      254804 |      258889 |      269936 |      261404 |      250744 |      234401 |      244778 |      246445 |      244042
    miss rate                        |      20.52% |      20.19% |      20.12% |      20.07% |      20.37% |      21.34% |      20.70% |      20.11% |      19.69% |      20.42% |      20.59% |      20.48%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.11 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   301181225 |   301061816 |   301061927 |   301061816 |   297274383 |   297274063 |   297274299 |   297274188 |   277480215 |   277480328 |   277480332 |   277480367
    num cache misses                 |      300604 |      293644 |      286838 |      293574 |       70314 |       70398 |       70203 |       69610 |      262315 |      264333 |      268453 |      268211
    miss rate                        |       0.10% |       0.10% |       0.10% |       0.10% |       0.02% |       0.02% |       0.02% |       0.02% |       0.09% |       0.10% |       0.10% |       0.10%
    mpki                             |        0.12 |        0.11 |        0.11 |        0.11 |        0.03 |        0.03 |        0.03 |        0.03 |        0.11 |        0.11 |        0.11 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   817685055 |   816316590 |   816747614 |   817788954 |   805388952 |   805286205 |   805410145 |   805339764 |   758395477 |   758395412 |   758395169 |   758395003
    num cache misses                 |   102647907 |   102655550 |   102671421 |   102653439 |   101272563 |   101273269 |   101270593 |   101259516 |    94703459 |    94704581 |    94703029 |    94690273
    miss rate                        |      12.55% |      12.58% |      12.57% |      12.55% |      12.57% |      12.58% |      12.57% |      12.57% |      12.49% |      12.49% |      12.49% |      12.49%
    mpki                             |       40.02 |       40.13 |       40.10 |       39.99 |       40.11 |       40.12 |       40.10 |       40.11 |       39.61 |       39.61 |       39.61 |       39.61
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   104037544 |   104035648 |   104044661 |   104033420 |   102430477 |   102431217 |   102428449 |   102416954 |    95953026 |    95956175 |    95958742 |    95945743
    num cache misses                 |    26908561 |    26900505 |    27154211 |    27171731 |    13673805 |    13581159 |    13537540 |    13501638 |    24442842 |    24231074 |    24227541 |    24352994
    miss rate                        |      25.86% |      25.86% |      26.10% |      26.12% |      13.35% |      13.26% |      13.22% |      13.18% |      25.47% |      25.25% |      25.25% |      25.38%
    mpki                             |       10.49 |       10.52 |       10.60 |       10.59 |        5.42 |        5.38 |        5.36 |        5.35 |       10.22 |       10.14 |       10.13 |       10.19
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    28287206 |    28261226 |    28534140 |    28544535 |    18810262 |    18716160 |    18637545 |    18632103 |    25466286 |    25263085 |    25257902 |    25382559
    num cache misses                 |     9290779 |     9260444 |     9247492 |     9300378 |    11396923 |    11362712 |    11290879 |    11343129 |     7882087 |     7880065 |     7872733 |     7866448
    miss rate                        |      32.84% |      32.77% |      32.41% |      32.58% |      60.59% |      60.71% |      60.58% |      60.88% |      30.95% |      31.19% |      31.17% |      30.99%
    mpki                             |        3.62 |        3.62 |        3.61 |        3.62 |        4.51 |        4.50 |        4.47 |        4.49 |        3.30 |        3.30 |        3.29 |        3.29
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   108547624 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   108561409 |           0 |           0 |           0
  average dram access latency (ns)   |     4363.86 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |     3961.47 |         inf |         inf |         inf
  average dram queueing delay        |     4302.61 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |     3900.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      14.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      14.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     6397636 |     6374029 |     6383266 |     6384946 |     7134015 |     7136201 |     7114889 |     7124206 |     5578289 |     5585295 |     5581767 |     5578613
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |         907 |         925 |         866 |         853 |         810 |         933 |        1047 |        1027 |        1510 |        2181 |        2077 |        1867
