                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5009302 |    5384070 |    5306672 |    5303744 |    4993800 |    5036725 |    5622648 |    5664512 |    6331705 |    6310227 |    5645649 |    5525689
  Cycles                             |    4723600 |    4723600 |    4723600 |    4723600 |    3542700 |    3542700 |    4723600 |    4723600 |    4723600 |    4723600 |    3542700 |    3542700
  IPC                                |       1.06 |       1.14 |       1.12 |       1.12 |       1.41 |       1.42 |       1.19 |       1.20 |       1.34 |       1.34 |       1.59 |       1.56
  Time (ns)                          |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900 |    1180900
  Idle time (ns)                     |        505 |     262351 |     262750 |     262923 |     263055 |     263187 |     263319 |     263451 |     263583 |     263715 |     263874 |     264006
  Idle time (%)                      |       0.0% |      22.2% |      22.3% |      22.3% |      22.3% |      22.3% |      22.3% |      22.3% |      22.3% |      22.3% |      22.3% |      22.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     523164 |     856174 |     832122 |     833708 |     796467 |     844995 |    1042360 |    1055156 |    1523589 |    1525913 |    1311327 |    1270530
  num incorrect                      |       8352 |       2221 |       2177 |       2102 |       1972 |       1731 |       1725 |       1812 |       1618 |       1500 |       1385 |       1386
  misprediction rate                 |      1.57% |      0.26% |      0.26% |      0.25% |      0.25% |      0.20% |      0.17% |      0.17% |      0.11% |      0.10% |      0.11% |      0.11%
  mpki                               |       1.67 |       0.41 |       0.41 |       0.40 |       0.39 |       0.34 |       0.31 |       0.32 |       0.26 |       0.24 |       0.25 |       0.25
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512428 |     373232 |     372836 |     371891 |     349001 |     336700 |     335335 |     335880 |     239397 |     236048 |     231089 |     231376
    num misses                       |        196 |         34 |         34 |         34 |         27 |         34 |         34 |         34 |         34 |         34 |         30 |         30
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
