                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5      | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15    
  Instructions                       |  2549985862 |  2525919667 |           0 |           0 |          0 |  2166141321 |          0 |          0 |  2534262445 |  2547813073 |  2542163299 |  2545925405 |          0 |          0 |          0 |  2172825523
  Cycles                             |  1107295980 |  1107295980 |  1107295980 |  1107295980 |  840017640 |   840017640 |  840017640 |  840017640 |  1107295980 |  1107295980 |  1107295980 |  1107295980 |  840017640 |  840017640 |  840017640 |   840017640
  IPC                                |        2.30 |        2.28 |        0.00 |        0.00 |       0.00 |        2.58 |       0.00 |       0.00 |        2.29 |        2.30 |        2.30 |        2.30 |       0.00 |       0.00 |       0.00 |        2.59
  Time (ns)                          |   381826200 |   381826200 |   381826200 |   381826200 |  381826200 |   381826200 |  381826200 |  381826200 |   381826200 |   381826200 |   381826200 |   381826200 |  381826200 |  381826200 |  381826200 |   381826200
  Idle time (ns)                     |      293338 |      291384 |   381826200 |   381826200 |  381826200 |      300314 |  381826200 |  381826200 |         267 |      298594 |      295139 |      296868 |  381826200 |  381826200 |  381826200 |      302054
  Idle time (%)                      |        0.1% |        0.1% |      100.0% |      100.0% |     100.0% |        0.1% |     100.0% |     100.0% |        0.0% |        0.1% |        0.1% |        0.1% |     100.0% |     100.0% |     100.0% |        0.1%
Branch predictor stats               |             |             |             |             |            |             |            |            |             |             |             |             |            |            |            |            
  num correct                        |    25201656 |    13523900 |           0 |           0 |          0 |   167852391 |          0 |          0 |    15803566 |    24477391 |    22593120 |    23848297 |          0 |          0 |          0 |   170080858
  num incorrect                      |       40913 |       44795 |           0 |           0 |          0 |       32632 |          0 |          0 |       55589 |       40914 |       41107 |       40692 |          0 |          0 |          0 |       32824
  misprediction rate                 |       0.16% |       0.33% |       0.00% |       0.00% |      0.00% |       0.02% |      0.00% |      0.00% |       0.35% |       0.17% |       0.18% |       0.17% |      0.00% |      0.00% |      0.00% |       0.02%
  mpki                               |        0.02 |        0.02 |        0.00 |        0.00 |       0.00 |        0.02 |       0.00 |       0.00 |        0.02 |        0.02 |        0.02 |        0.02 |       0.00 |       0.00 |       0.00 |        0.02
TLB Summary                          |             |             |             |             |            |             |            |            |             |             |             |             |            |            |            |            
  I-TLB                              |             |             |             |             |            |             |            |            |             |             |             |             |            |            |            |            
    num accesses                     |   235978558 |   236970911 |           0 |           0 |          0 |   158651336 |          0 |          0 |   237288337 |   235978558 |   235978558 |   235978558 |          0 |          0 |          0 |   158651190
    num misses                       |          38 |          38 |           0 |           0 |          0 |          38 |          0 |          0 |         284 |          38 |          38 |          38 |          0 |          0 |          0 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |             |             |             |             |            |             |            |            |             |             |             |             |            |            |            |            
