                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4378186 |    4075640 |    4048790 |    3997786 |    3567472 |    3530710 |    3475849 |    3470626 |    3786535 |    3722761 |    3674122 |    3654539 |    3264104 |    3224637 |    3187697 |    3134384
  Cycles                             |    5653550 |    5653550 |    5653550 |    5653550 |    4288900 |    4288900 |    4288900 |    4288900 |    5653550 |    5653550 |    5653550 |    5653550 |    4288900 |    4288900 |    4288900 |    4288900
  IPC                                |       0.77 |       0.72 |       0.72 |       0.71 |       0.83 |       0.82 |       0.81 |       0.81 |       0.67 |       0.66 |       0.65 |       0.65 |       0.76 |       0.75 |       0.74 |       0.73
  Time (ns)                          |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500 |    1949500
  Idle time (ns)                     |        303 |     315718 |     318917 |     320630 |     322304 |     324013 |     325692 |     327398 |     329074 |     330781 |     332457 |     334165 |     335840 |     337548 |     339223 |     340931
  Idle time (%)                      |       0.0% |      16.2% |      16.4% |      16.4% |      16.5% |      16.6% |      16.7% |      16.8% |      16.9% |      17.0% |      17.1% |      17.1% |      17.2% |      17.3% |      17.4% |      17.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     550250 |     564634 |     558056 |     547116 |     431291 |     424402 |     412139 |     408342 |     502618 |     492538 |     481391 |     475810 |     367531 |     360548 |     351649 |     337703
  num incorrect                      |      11355 |        912 |        964 |        985 |        887 |        943 |        940 |       1063 |       1170 |       1069 |       1126 |       1714 |       1689 |       1764 |       1895 |       2326
  misprediction rate                 |      2.02% |      0.16% |      0.17% |      0.18% |      0.21% |      0.22% |      0.23% |      0.26% |      0.23% |      0.22% |      0.23% |      0.36% |      0.46% |      0.49% |      0.54% |      0.68%
  mpki                               |       2.59 |       0.22 |       0.24 |       0.25 |       0.25 |       0.27 |       0.27 |       0.31 |       0.31 |       0.29 |       0.31 |       0.47 |       0.52 |       0.55 |       0.59 |       0.74
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401577 |     325567 |     314797 |     303500 |     291680 |     280718 |     269544 |     259150 |     248239 |     236547 |     225720 |     216087 |     204469 |     193783 |     183529 |     164716
    num misses                       |        132 |         21 |         21 |         21 |         21 |         21 |         23 |         23 |         23 |         23 |         21 |         21 |         23 |         21 |         21 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1723165 |    1432919 |    1429860 |    1414372 |    1328605 |    1312275 |    1298609 |    1303347 |    1337512 |    1302344 |    1285310 |    1277698 |    1213157 |    1196605 |    1183273 |    1180890
    num misses                       |       5000 |       3595 |       3716 |       3684 |       3864 |       3790 |       3659 |       3695 |       3523 |       3408 |       3614 |       3835 |       3512 |       3509 |       3663 |       3574
    miss rate                        |      0.29% |      0.25% |      0.26% |      0.26% |      0.29% |      0.29% |      0.28% |      0.28% |      0.26% |      0.26% |      0.28% |      0.30% |      0.29% |      0.29% |      0.31% |      0.30%
    mpki                             |       1.14 |       0.88 |       0.92 |       0.92 |       1.08 |       1.07 |       1.05 |       1.06 |       0.93 |       0.92 |       0.98 |       1.05 |       1.08 |       1.09 |       1.15 |       1.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5132 |       3616 |       3737 |       3705 |       3885 |       3811 |       3682 |       3718 |       3546 |       3431 |       3635 |       3856 |       3535 |       3530 |       3684 |       3597
    num misses                       |        597 |        193 |        223 |        233 |        211 |        207 |        237 |        245 |        216 |        193 |        213 |        227 |        213 |        227 |        209 |        248
    miss rate                        |     11.63% |      5.34% |      5.97% |      6.29% |      5.43% |      5.43% |      6.44% |      6.59% |      6.09% |      5.63% |      5.86% |      5.89% |      6.03% |      6.43% |      5.67% |      6.89%
    mpki                             |       0.14 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07 |       0.07 |       0.07 |       0.08
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401577 |     325567 |     314797 |     303500 |     291680 |     280718 |     269544 |     259150 |     248239 |     236547 |     225720 |     216087 |     204469 |     193783 |     183529 |     164716
    num cache misses                 |       1887 |        131 |        131 |        131 |        132 |        132 |        136 |        136 |        136 |        136 |        131 |        131 |        136 |        132 |        132 |        141
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.09%
    mpki                             |       0.43 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1723165 |    1432919 |    1429860 |    1414372 |    1328605 |    1312275 |    1298609 |    1303347 |    1337512 |    1302344 |    1285310 |    1277698 |    1213157 |    1196605 |    1183273 |    1180890
    num cache misses                 |      59170 |      46689 |      46901 |      47506 |      48320 |      46881 |      46811 |      46334 |      44998 |      44946 |      44425 |      45050 |      46306 |      45272 |      45020 |      44785
    miss rate                        |      3.43% |      3.26% |      3.28% |      3.36% |      3.64% |      3.57% |      3.60% |      3.56% |      3.36% |      3.45% |      3.46% |      3.53% |      3.82% |      3.78% |      3.80% |      3.79%
    mpki                             |      13.51 |      11.46 |      11.58 |      11.88 |      13.54 |      13.28 |      13.47 |      13.35 |      11.88 |      12.07 |      12.09 |      12.33 |      14.19 |      14.04 |      14.12 |      14.29
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      76364 |      59314 |      59815 |      62082 |      62114 |      60369 |      60859 |      62400 |      60149 |      58181 |      57285 |      59702 |      60196 |      60402 |      59761 |      60831
    num cache misses                 |      45285 |      36248 |      36843 |      38132 |      37439 |      36905 |      37042 |      37348 |      36596 |      37881 |      37779 |      39253 |      38013 |      37937 |      37955 |      38004
    miss rate                        |     59.30% |     61.11% |     61.59% |     61.42% |     60.27% |     61.13% |     60.87% |     59.85% |     60.84% |     65.11% |     65.95% |     65.75% |     63.15% |     62.81% |     63.51% |     62.47%
    mpki                             |      10.34 |       8.89 |       9.10 |       9.54 |      10.49 |      10.45 |      10.66 |      10.76 |       9.66 |      10.18 |      10.28 |      10.74 |      11.65 |      11.76 |      11.91 |      12.12
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      62088 |      48371 |      49174 |      52042 |      50931 |      49533 |      50325 |      52180 |      52345 |      50605 |      50120 |      53246 |      51667 |      52373 |      51841 |      53044
    num cache misses                 |      24831 |      12038 |      11609 |      12830 |      11334 |      11395 |      12032 |      17751 |      15663 |      12989 |      11651 |      13146 |      10481 |      12558 |      12254 |      17503
    miss rate                        |     39.99% |     24.89% |     23.61% |     24.65% |     22.25% |     23.00% |     23.91% |     34.02% |     29.92% |     25.67% |     23.25% |     24.69% |     20.29% |     23.98% |     23.64% |     33.00%
    mpki                             |       5.67 |       2.95 |       2.87 |       3.21 |       3.18 |       3.23 |       3.46 |       5.11 |       4.14 |       3.49 |       3.17 |       3.60 |       3.21 |       3.89 |       3.84 |       5.58
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10007 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9899 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     259.69 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     262.02 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     198.44 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     200.77 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6566 |         15 |         16 |         19 |         15 |         13 |         16 |         14 |         19 |         25 |         15 |         20 |         21 |         25 |         18 |         19
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10247 |       9477 |       9159 |      10398 |       9211 |       8829 |       9067 |      10203 |      11420 |      10104 |       9566 |      10752 |       8403 |      10081 |       9214 |      10102
