                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  109083276 |  136300221 |  133180737 |  114777829 |  113973520 |  118050639 |  133180810 |  134274852 |  132892913 |  135066911 |  115982513 |  114791349 |  114895151 |  116329003 |  134382318 |  133271116
  Cycles                             |   57757200 |   77009600 |   77009600 |   57757200 |   57757200 |   57757200 |   77009600 |   77009600 |   77009600 |   77009600 |   57757200 |   57757200 |   57757200 |   57757200 |   77009600 |   77009600
  IPC                                |       1.89 |       1.77 |       1.73 |       1.99 |       1.97 |       2.04 |       1.73 |       1.74 |       1.73 |       1.75 |       2.01 |       1.99 |       1.99 |       2.01 |       1.75 |       1.73
  Time (ns)                          |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400 |   19252400
  Idle time (ns)                     |       2144 |     679624 |     750860 |     661310 |     730666 |     747052 |     680018 |     681387 |     587451 |     767181 |     757437 |     801012 |     757316 |     589909 |     638892 |     788491
  Idle time (%)                      |       0.0% |       3.5% |       3.9% |       3.4% |       3.8% |       3.9% |       3.5% |       3.5% |       3.1% |       4.0% |       3.9% |       4.2% |       3.9% |       3.1% |       3.3% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    7165484 |   16402791 |   15362968 |    9228638 |    8960765 |   10319788 |   15363033 |   15727912 |   15267055 |   15991922 |    9630410 |    9233371 |    9267809 |    9745938 |   15763734 |   15393328
  num incorrect                      |      45847 |      38120 |      38118 |      38118 |      38112 |      38108 |      38111 |      38109 |      38144 |      38113 |      38113 |      38110 |      38125 |      38104 |      38109 |      38111
  misprediction rate                 |      0.64% |      0.23% |      0.25% |      0.41% |      0.42% |      0.37% |      0.25% |      0.24% |      0.25% |      0.24% |      0.39% |      0.41% |      0.41% |      0.39% |      0.24% |      0.25%
  mpki                               |       0.42 |       0.28 |       0.29 |       0.33 |       0.33 |       0.32 |       0.29 |       0.28 |       0.29 |       0.28 |       0.33 |       0.33 |       0.33 |       0.33 |       0.28 |       0.29
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9465672 |    9345806 |    9345806 |    9345806 |    9345615 |    9345615 |    9345766 |    9345615 |    9345740 |    9345619 |    9345615 |    9345615 |    9345726 |    9345616 |    9345615 |    9345618
    num misses                       |        197 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
