                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  263691083 |  264842452 |  265126455 |  265789922 |  267652543 |  267219493 |  268707597 |  268749370
  Cycles                             |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300
  IPC                                |       2.27 |       2.28 |       2.28 |       2.29 |       2.31 |       2.30 |       2.32 |       2.32
  Time (ns)                          |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300 |  116059300
  Idle time (ns)                     |    4349923 |    3459593 |    3317811 |    2391647 |    1625469 |     991525 |     527511 |     601745
  Idle time (%)                      |       3.7% |       3.0% |       2.9% |       2.1% |       1.4% |       0.9% |       0.5% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   44890828 |   45111039 |   46144196 |   46092941 |   46587531 |   45417154 |   46344358 |   46330731
  num incorrect                      |     174245 |     180036 |     185469 |     191479 |     193044 |     193583 |     187608 |     178516
  misprediction rate                 |      0.39% |      0.40% |      0.40% |      0.41% |      0.41% |      0.42% |      0.40% |      0.38%
  mpki                               |       0.66 |       0.68 |       0.70 |       0.72 |       0.72 |       0.72 |       0.70 |       0.66
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10223982 |   10257179 |   10008268 |   10156020 |   10288469 |   10715344 |   10576071 |   10745162
    num misses                       |        223 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   98598404 |   98897237 |   97685801 |   98114537 |   98541879 |   99773482 |   99455448 |   99454189
    num misses                       |      98378 |     101084 |      96162 |      97647 |      96168 |      99267 |      98327 |      97205
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.37 |       0.38 |       0.36 |       0.37 |       0.36 |       0.37 |       0.37 |       0.36
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      98601 |     101111 |      96189 |      97674 |      96195 |      99294 |      98354 |      97232
    num misses                       |       3496 |       5074 |       2378 |       3347 |       2395 |       3667 |       4349 |       3012
    miss rate                        |      3.55% |      5.02% |      2.47% |      3.43% |      2.49% |      3.69% |      4.42% |      3.10%
    mpki                             |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10223982 |   10257179 |   10008268 |   10156020 |   10288469 |   10715344 |   10576071 |   10745162
    num cache misses                 |      29354 |      13013 |      13014 |      12687 |      13110 |      13377 |      13549 |      12978
    miss rate                        |      0.29% |      0.13% |      0.13% |      0.12% |      0.13% |      0.12% |      0.13% |      0.12%
    mpki                             |       0.11 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   98598404 |   98897237 |   97685801 |   98114537 |   98541879 |   99773482 |   99455448 |   99454189
    num cache misses                 |   25774345 |   26013382 |   25365590 |   25390767 |   25451940 |   26087700 |   25713577 |   25676590
    miss rate                        |     26.14% |     26.30% |     25.97% |     25.88% |     25.83% |     26.15% |     25.85% |     25.82%
    mpki                             |      97.74 |      98.22 |      95.67 |      95.53 |      95.09 |      97.63 |      95.69 |      95.54
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   25851245 |   26071642 |   25423608 |   25449751 |   25511542 |   26148100 |   25773976 |   25736108
    num cache misses                 |    5661998 |    5673830 |    5537741 |    5560710 |    5561624 |    5681959 |    5619201 |    5610448
    miss rate                        |     21.90% |     21.76% |     21.78% |     21.85% |     21.80% |     21.73% |     21.80% |     21.80%
    mpki                             |      21.47 |      21.42 |      20.89 |      20.92 |      20.78 |      21.26 |      20.91 |      20.88
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5711911 |    5720590 |    5584239 |    5608491 |    5610049 |    5730450 |    5667620 |    5658433
    num cache misses                 |     102594 |      87854 |      94357 |      98124 |      98589 |      88347 |      83867 |     101457
    miss rate                        |      1.80% |      1.54% |      1.69% |      1.75% |      1.76% |      1.54% |      1.48% |      1.79%
    mpki                             |       0.39 |       0.33 |       0.36 |       0.37 |       0.37 |       0.33 |       0.31 |       0.38
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     252971 |          0 |          0 |          0 |     253284 |          0 |          0 |          0
  average dram access latency (ns)   |      65.03 |        inf |        inf |        inf |      65.23 |        inf |        inf |        inf
  average dram queueing delay        |       3.78 |       0.00 |       0.00 |       0.00 |       3.98 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      25369 |      19232 |      19159 |      19581 |      18093 |      18334 |      20370 |      20704
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      46297 |      45670 |      52552 |      56174 |      55746 |      45353 |      40985 |      57013
