                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   24305961 |   24674919 |   24599942 |   24378371 |   24339066 |   24224236 |   24608715 |   24656700 |   24878605 |   24436336 |   24357702 |   24221130 |   24124451 |   24086681 |   23892021 |   24234014
  Cycles                             |   16306800 |   16306800 |   12230100 |   12230100 |   12230100 |   12230100 |   16306800 |   16306800 |   16306800 |   16306800 |   12230100 |   12230100 |   12230100 |   12230100 |   16306800 |   16306800
  IPC                                |       1.49 |       1.51 |       2.01 |       1.99 |       1.99 |       1.98 |       1.51 |       1.51 |       1.53 |       1.50 |       1.99 |       1.98 |       1.97 |       1.97 |       1.47 |       1.49
  Time (ns)                          |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700 |    4076700
  Idle time (ns)                     |     197949 |     429401 |     400729 |     376275 |     353403 |     330029 |     298119 |     270996 |     258962 |     259055 |     259219 |     259378 |     259535 |     259628 |     259799 |     260914
  Idle time (%)                      |       4.9% |      10.5% |       9.8% |       9.2% |       8.7% |       8.1% |       7.3% |       6.6% |       6.4% |       6.4% |       6.4% |       6.4% |       6.4% |       6.4% |       6.4% |       6.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4354333 |    4787642 |    4781916 |    4566660 |    4630187 |    4593579 |    4882448 |    4698782 |    4897611 |    4656279 |    4693815 |    4557488 |    4521046 |    4347706 |    4424629 |    4690765
  num incorrect                      |      26339 |      17123 |      18414 |      19594 |      20192 |      20801 |      20149 |      21500 |      21183 |      21508 |      21359 |      21675 |      21206 |      20745 |      20319 |      17702
  misprediction rate                 |      0.60% |      0.36% |      0.38% |      0.43% |      0.43% |      0.45% |      0.41% |      0.46% |      0.43% |      0.46% |      0.45% |      0.47% |      0.47% |      0.47% |      0.46% |      0.38%
  mpki                               |       1.08 |       0.69 |       0.75 |       0.80 |       0.83 |       0.86 |       0.82 |       0.87 |       0.85 |       0.88 |       0.88 |       0.89 |       0.88 |       0.86 |       0.85 |       0.73
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     930786 |     740803 |     757930 |     789131 |     776559 |     778566 |     736585 |     810930 |     775289 |     807148 |     798005 |     846941 |     829148 |     906431 |     880086 |     767770
    num misses                       |        218 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8833523 |    8447225 |    8398694 |    8545793 |    8433193 |    8409392 |    8259989 |    8519940 |    8397062 |    8441390 |    8339401 |    8430194 |    8421087 |    8615711 |    8393466 |    8268036
    num misses                       |       1964 |        261 |        257 |        229 |        226 |       1494 |        213 |        230 |       1488 |        247 |        207 |        243 |        251 |        262 |        249 |        233
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.00% |      0.00% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.08 |       0.01 |       0.01 |       0.01 |       0.01 |       0.06 |       0.01 |       0.01 |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2182 |        288 |        284 |        256 |        253 |       1521 |        240 |        257 |       1515 |        274 |        234 |        270 |        278 |        289 |        276 |        260
    num misses                       |        539 |        177 |        175 |        177 |        171 |        170 |        166 |        173 |        170 |        173 |        169 |        172 |        173 |        171 |        172 |        168
    miss rate                        |     24.70% |     61.46% |     61.62% |     69.14% |     67.59% |     11.18% |     69.17% |     67.32% |     11.22% |     63.14% |     72.22% |     63.70% |     62.23% |     59.17% |     62.32% |     64.62%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     930786 |     740803 |     757930 |     789131 |     776559 |     778566 |     736585 |     810930 |     775289 |     807148 |     798005 |     846941 |     829148 |     906431 |     880086 |     767770
    num cache misses                 |      12623 |        295 |        345 |        339 |        349 |        347 |        293 |        293 |        299 |        294 |        354 |        341 |        361 |        355 |        294 |        301
    miss rate                        |      1.36% |      0.04% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.03% |      0.04%
    mpki                             |       0.52 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8833523 |    8447225 |    8398694 |    8545793 |    8433193 |    8409392 |    8259989 |    8519940 |    8397062 |    8441390 |    8339401 |    8430194 |    8421087 |    8615711 |    8393466 |    8268036
    num cache misses                 |     657627 |     626166 |     616390 |     641601 |     626391 |     625956 |     594518 |     622554 |     598809 |     623200 |     597821 |     613496 |     619719 |     643301 |     620477 |     591342
    miss rate                        |      7.44% |      7.41% |      7.34% |      7.51% |      7.43% |      7.44% |      7.20% |      7.31% |      7.13% |      7.38% |      7.17% |      7.28% |      7.36% |      7.47% |      7.39% |      7.15%
    mpki                             |      27.06 |      25.38 |      25.06 |      26.32 |      25.74 |      25.84 |      24.16 |      25.25 |      24.07 |      25.50 |      24.54 |      25.33 |      25.69 |      26.71 |      25.97 |      24.40
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     679162 |     632042 |     622316 |     648028 |     632303 |     631881 |     600349 |     628389 |     605605 |     629060 |     603812 |     618944 |     625675 |     650067 |     626387 |     596386
    num cache misses                 |      91160 |      81492 |      81307 |      81042 |      81361 |      81248 |      80939 |      82256 |      81609 |      81303 |      80831 |      81496 |      80872 |      81153 |      81251 |      81264
    miss rate                        |     13.42% |     12.89% |     13.07% |     12.51% |     12.87% |     12.86% |     13.48% |     13.09% |     13.48% |     12.92% |     13.39% |     13.17% |     12.93% |     12.48% |     12.97% |     13.63%
    mpki                             |       3.75 |       3.30 |       3.31 |       3.32 |       3.34 |       3.35 |       3.29 |       3.34 |       3.28 |       3.33 |       3.32 |       3.36 |       3.35 |       3.37 |       3.40 |       3.35
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     102792 |      87481 |      87295 |      87542 |      87334 |      87239 |      86886 |      87790 |      88529 |      86877 |      86890 |      87024 |      86890 |      87986 |      87288 |      86399
    num cache misses                 |      24223 |      14058 |       7247 |      11098 |       9942 |       9560 |      11553 |      12733 |      14266 |      11215 |      11479 |      11759 |      10752 |      11404 |      11914 |      13917
    miss rate                        |     23.57% |     16.07% |      8.30% |     12.68% |     11.38% |     10.96% |     13.30% |     14.50% |     16.11% |     12.91% |     13.21% |     13.51% |     12.37% |     12.96% |     13.65% |     16.11%
    mpki                             |       1.00 |       0.57 |       0.29 |       0.46 |       0.41 |       0.39 |       0.47 |       0.52 |       0.57 |       0.46 |       0.47 |       0.49 |       0.45 |       0.47 |       0.50 |       0.57
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      23258 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      23242 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    2071.64 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2077.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    2010.39 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2016.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6797 |         23 |         26 |         23 |         18 |         18 |         28 |         23 |         22 |         15 |         32 |         47 |         61 |         64 |         71 |        108
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       9516 |      10788 |       4028 |       7738 |       6757 |       6379 |       8460 |       9353 |      10870 |       7882 |       8245 |       8534 |       7540 |       7484 |       8616 |      10816
