                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  111542767 |  112625380 |  114084785 |  112226482 |          0 |          0 |          0 |          0 |  112736676 |  113031483 |  111777349 |  112880452 |          0 |          0 |          0 |          0
  Cycles                             |   52244080 |   52244080 |   52244080 |   52244080 |   39633440 |   39633440 |   39633440 |   39633440 |   52244080 |   52244080 |   52244080 |   52244080 |   39633440 |   39633440 |   39633440 |   39633440
  IPC                                |       2.14 |       2.16 |       2.18 |       2.15 |       0.00 |       0.00 |       0.00 |       0.00 |       2.16 |       2.16 |       2.14 |       2.16 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200 |   18015200
  Idle time (ns)                     |     291937 |     288916 |     287712 |        308 |   18015200 |   18015200 |   18015200 |   18015200 |     289965 |     292918 |     290951 |     293901 |   18015200 |   18015200 |   18015200 |   18015200
  Idle time (%)                      |       1.6% |       1.6% |       1.6% |       0.0% |     100.0% |     100.0% |     100.0% |     100.0% |       1.6% |       1.6% |       1.6% |       1.6% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   18833294 |   18981002 |    1599351 |     713043 |          0 |          0 |          0 |          0 |   19018211 |   19566231 |   18911487 |   19516010 |          0 |          0 |          0 |          0
  num incorrect                      |       3759 |       3884 |       5325 |      13182 |          0 |          0 |          0 |          0 |       3846 |       3258 |       3759 |       3135 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.02% |      0.02% |      0.33% |      1.82% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.02% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.03 |       0.03 |       0.05 |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.03 |       0.03 |       0.03 |       0.03 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5274946 |    5345233 |   10472896 |   10655773 |          0 |          0 |          0 |          0 |    5345233 |    5210778 |    5274946 |    5210777 |          0 |          0 |          0 |          0
    num misses                       |         38 |         38 |         38 |        338 |          0 |          0 |          0 |          0 |         38 |         38 |         38 |         38 |          0 |          0 |          0 |          0
