                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |           0 |           0 |           0 |           0 |  1030340121 |  1028775994 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  Cycles                             |  1012138280 |  1012138280 |  1012138280 |  1012138280 |   767829040 |   767829040 |  767829040 |  767829040 |  1012138280 |  1012138280 |  1012138280 |  1012138280 |  767829040 |  767829040 |  767829040 |  767829040
  IPC                                |        0.00 |        0.00 |        0.00 |        0.00 |        1.34 |        1.34 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   349013200 |   349013200 |   349013200 |   349013200 |   349013200 |   349013200 |  349013200 |  349013200 |   349013200 |   349013200 |   349013200 |   349013200 |  349013200 |  349013200 |  349013200 |  349013200
  Idle time (ns)                     |   349013200 |   349013200 |   349013200 |   349013200 |     2430730 |      458537 |  349013200 |  349013200 |   349013200 |   349013200 |   349013200 |   349013200 |  349013200 |  349013200 |  349013200 |  349013200
  Idle time (%)                      |      100.0% |      100.0% |      100.0% |      100.0% |        0.7% |        0.1% |     100.0% |     100.0% |      100.0% |      100.0% |      100.0% |      100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
  num correct                        |           0 |           0 |           0 |           0 |   168932746 |   168295662 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num incorrect                      |           0 |           0 |           0 |           0 |     4802293 |     4818235 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       2.76% |       2.78% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.00 |        0.00 |        0.00 |        0.00 |        4.66 |        4.68 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
    num accesses                     |           0 |           0 |           0 |           0 |    39163714 |    39939227 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |           0 |           0 |           0 |           0 |         421 |          29 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
    num accesses                     |           0 |           0 |           0 |           0 |   385793184 |   386481531 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |           0 |           0 |           0 |           0 |      394944 |      390956 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.10% |       0.10% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.38 |        0.38 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
    num accesses                     |           0 |           0 |           0 |           0 |      395365 |      390985 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |           0 |           0 |           0 |           0 |      354010 |      353798 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      89.54% |      90.49% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.34 |        0.34 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
  Cache L1-I                         |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |           0 |           0 |           0 |           0 |    39163714 |    39939227 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num cache misses                 |           0 |           0 |           0 |           0 |       31581 |       16263 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |        inf% |        inf% |        inf% |        inf% |       0.08% |       0.04% |       inf% |       inf% |        inf% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |         inf |         inf |         inf |         inf |        0.03 |        0.02 |        inf |        inf |         inf |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |             |             |             |             |             |            |            |             |             |             |             |            |            |            |           
