                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |     386461 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |     729200 |     729200 |     729200 |     729200 |     729200 |     729200 |     729200 |     729200
  IPC                                |       0.53 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |     182300 |     182300 |     182300 |     182300 |     182300 |     182300 |     182300 |     182300
  Idle time (ns)                     |        290 |     182300 |     182300 |     182300 |     182300 |     182300 |     182300 |     182300
  Idle time (%)                      |       0.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |      56154 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |       3539 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      5.93% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       9.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |      45312 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |         94 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.21% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     158387 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        341 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.22% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.88 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |        435 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        295 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     67.82% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |      45312 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       1155 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      2.55% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       2.99 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |     158387 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       9937 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      6.27% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      25.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      12970 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       9308 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     71.77% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      24.09 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      11192 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       9286 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     82.97% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      24.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       4670 |          0 |          0 |          0 |       4616 |          0 |          0 |          0
  average dram access latency (ns)   |      61.45 |        inf |        inf |        inf |      61.40 |        inf |        inf |        inf
  average dram queueing delay        |       0.20 |       0.00 |       0.00 |       0.00 |       0.15 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6152 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
