                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   49660227 |   51291230 |   51893703 |   52340683 |   56813346 |   59550912 |   59246178 |   58979939 |   52505712 |   52491293 |   52920248 |   52897840 |   59060795 |   58990985 |   59264828 |   59378643
  Cycles                             |   22313400 |   22313400 |   22313400 |   22313400 |   29751200 |   29751200 |   29751200 |   29751200 |   22313400 |   22313400 |   22313400 |   22313400 |   29751200 |   29751200 |   29751200 |   29751200
  IPC                                |       2.23 |       2.30 |       2.33 |       2.35 |       1.91 |       2.00 |       1.99 |       1.98 |       2.35 |       2.35 |       2.37 |       2.37 |       1.99 |       1.98 |       1.99 |       2.00
  Time (ns)                          |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800 |    7437800
  Idle time (ns)                     |        383 |     313907 |     314277 |     314458 |     314615 |     314745 |     314905 |     315027 |     315159 |     315307 |     315465 |     315620 |     315776 |     315942 |     316072 |     316197
  Idle time (%)                      |       0.0% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3075378 |    3784530 |    3985527 |    4134521 |    5625237 |    6537953 |    6436467 |    6347862 |    4189764 |    4184962 |    4327941 |    4320486 |    6374830 |    6351560 |    6443048 |    6480993
  num incorrect                      |      27387 |      19241 |      19245 |      19238 |      19245 |      19245 |      19241 |      19241 |      19236 |      19238 |      19238 |      19233 |      19234 |      19234 |      19201 |      19193
  misprediction rate                 |      0.88% |      0.51% |      0.48% |      0.46% |      0.34% |      0.29% |      0.30% |      0.30% |      0.46% |      0.46% |      0.44% |      0.44% |      0.30% |      0.30% |      0.30% |      0.30%
  mpki                               |       0.55 |       0.38 |       0.37 |       0.37 |       0.34 |       0.32 |       0.32 |       0.33 |       0.37 |       0.37 |       0.36 |       0.36 |       0.33 |       0.33 |       0.32 |       0.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4520108 |    4400260 |    4400155 |    4400151 |    4400304 |    4400157 |    4400073 |    4399968 |    4399962 |    4399964 |    4399962 |    4399962 |    4399962 |    4399962 |    4399837 |    4399838
    num misses                       |        240 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16010003 |   16025316 |   16125414 |   16199928 |   16945678 |   17401630 |   17350694 |   17306062 |   16227017 |   16224605 |   16296102 |   16292352 |   17319525 |   17307890 |   17353288 |   17372258
    num misses                       |      15751 |      14012 |      14225 |      14275 |      14060 |      13847 |      13812 |      14174 |      13932 |      14172 |      13859 |      13943 |      14202 |      14225 |      14215 |      13960
    miss rate                        |      0.10% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.32 |       0.27 |       0.27 |       0.27 |       0.25 |       0.23 |       0.23 |       0.24 |       0.27 |       0.27 |       0.26 |       0.26 |       0.24 |       0.24 |       0.24 |       0.24
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      15991 |      14037 |      14250 |      14300 |      14085 |      13872 |      13837 |      14199 |      13957 |      14197 |      13884 |      13968 |      14227 |      14250 |      14240 |      13985
    num misses                       |       3596 |       2512 |       2489 |       2566 |       2521 |       2498 |       2441 |       2570 |       2596 |       2541 |       2500 |       2591 |       2582 |       2550 |       2537 |       2586
    miss rate                        |     22.49% |     17.90% |     17.47% |     17.94% |     17.90% |     18.01% |     17.64% |     18.10% |     18.60% |     17.90% |     18.01% |     18.55% |     18.15% |     17.89% |     17.82% |     18.49%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
