                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   43410364 |   44421464 |   44104028 |   44707990 |   44456469 |   43685536 |   43155567 |   43477823
  Cycles                             |   20894000 |   20894000 |   20894000 |   20894000 |   20894000 |   20894000 |   20894000 |   20894000
  IPC                                |       2.08 |       2.13 |       2.11 |       2.14 |       2.13 |       2.09 |       2.07 |       2.08
  Time (ns)                          |    5223500 |    5223500 |    5223500 |    5223500 |    5223500 |    5223500 |    5223500 |    5223500
  Idle time (ns)                     |     128256 |     323844 |     285538 |     246514 |     236567 |     236662 |     236762 |     237862
  Idle time (%)                      |       2.5% |       6.2% |       5.5% |       4.7% |       4.5% |       4.5% |       4.5% |       4.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7424873 |    7968474 |    7893397 |    8294801 |    8076087 |    7742348 |    7351463 |    7755455
  num incorrect                      |      40038 |      31895 |      33288 |      33319 |      34092 |      34463 |      34397 |      31444
  misprediction rate                 |      0.54% |      0.40% |      0.42% |      0.40% |      0.42% |      0.44% |      0.47% |      0.40%
  mpki                               |       0.92 |       0.72 |       0.75 |       0.75 |       0.77 |       0.79 |       0.80 |       0.72
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1573520 |    1442164 |    1434045 |    1392374 |    1425292 |    1476908 |    1561749 |    1482498
    num misses                       |        219 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   16142451 |   15994817 |   15896689 |   15725570 |   15855471 |   15814151 |   15997155 |   15661162
    num misses                       |       2452 |        363 |        359 |       1096 |        348 |        430 |       2795 |       1632
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.01% |      0.00% |      0.00% |      0.02% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.06 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2671 |        390 |        386 |       1123 |        375 |        457 |       2822 |       1659
    num misses                       |        579 |        209 |        217 |        207 |        202 |        205 |        212 |        202
    miss rate                        |     21.68% |     53.59% |     56.22% |     18.43% |     53.87% |     44.86% |      7.51% |     12.18%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1573520 |    1442164 |    1434045 |    1392374 |    1425292 |    1476908 |    1561749 |    1482498
    num cache misses                 |      12740 |        325 |        317 |        295 |        334 |        308 |        313 |        322
    miss rate                        |      0.81% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.29 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   16142451 |   15994817 |   15896689 |   15725570 |   15855471 |   15814151 |   15997155 |   15661162
    num cache misses                 |    1203776 |    1179372 |    1179066 |    1128052 |    1151090 |    1151601 |    1200772 |    1146727
    miss rate                        |      7.46% |      7.37% |      7.42% |      7.17% |      7.26% |      7.28% |      7.51% |      7.32%
    mpki                             |      27.73 |      26.55 |      26.73 |      25.23 |      25.89 |      26.36 |      27.82 |      26.37
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1229417 |    1189957 |    1189719 |    1138561 |    1162626 |    1161880 |    1212548 |    1156482
    num cache misses                 |      89058 |      79003 |      78462 |      79380 |      78871 |      78929 |      77929 |      79229
    miss rate                        |      7.24% |      6.64% |      6.60% |      6.97% |      6.78% |      6.79% |      6.43% |      6.85%
    mpki                             |       2.05 |       1.78 |       1.78 |       1.78 |       1.77 |       1.81 |       1.81 |       1.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     103613 |      89274 |      89225 |      89604 |      90502 |      89324 |      89822 |      89071
    num cache misses                 |      28555 |      18021 |      18627 |      19391 |      20070 |      17174 |      19340 |      20006
    miss rate                        |     27.56% |     20.19% |     20.88% |     21.64% |     22.18% |     19.23% |     21.53% |     22.46%
    mpki                             |       0.66 |       0.41 |       0.42 |       0.43 |       0.45 |       0.39 |       0.45 |       0.46
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      22923 |          0 |          0 |          0 |      22904 |          0 |          0 |          0
  average dram access latency (ns)   |    1512.22 |        inf |        inf |        inf |    1514.00 |        inf |        inf |        inf
  average dram queueing delay        |    1450.97 |       0.00 |       0.00 |       0.00 |    1452.75 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6819 |         26 |         29 |         29 |         14 |         15 |         17 |         20
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      11950 |      12277 |      12947 |      13695 |      14238 |      11393 |      13059 |      14329
