                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  179955255 |  261526228 |  215970821 |       6409 |  132282192 |  621825055 |  163124455 |  414182194 |  197861565 |       3126 |  229787740 |       3283
  Cycles                             |  345944280 |  345944280 |  345944280 |  345944280 |  456017460 |  456017460 |  456017460 |  456017460 |  345944280 |  345944280 |  345944280 |  345944280
  IPC                                |       0.52 |       0.76 |       0.62 |       0.00 |       0.29 |       1.36 |       0.36 |       0.91 |       0.57 |       0.00 |       0.66 |       0.00
  Time (ns)                          |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400 |  157247400
  Idle time (ns)                     |  127025953 |  106068188 |  107158008 |  157244265 |  130808662 |   50356474 |  126596202 |   78495282 |  116454896 |  157245597 |  111553736 |  157245354
  Idle time (%)                      |      80.8% |      67.5% |      68.1% |     100.0% |      83.2% |      32.0% |      80.5% |      49.9% |      74.1% |     100.0% |      70.9% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4790589 |   10280122 |    6938459 |        633 |    4945353 |   24006706 |    6357779 |   14377585 |    7771829 |        297 |    9012256 |        269
  num incorrect                      |      26681 |     302628 |     632723 |         84 |     275357 |    1005514 |     289770 |     870134 |     291454 |         49 |     294004 |         42
  misprediction rate                 |      0.55% |      2.86% |      8.36% |     11.72% |      5.27% |      4.02% |      4.36% |      5.71% |      3.61% |     14.16% |      3.16% |     13.50%
  mpki                               |       0.15 |       1.16 |       2.93 |      13.11 |       2.08 |       1.62 |       1.78 |       2.10 |       1.47 |      15.67 |       1.28 |      12.79
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15901335 |   25608274 |   20807855 |        648 |   12469779 |   61559846 |   15761117 |   39108059 |   19272216 |        345 |   22430666 |        270
    num misses                       |        215 |        262 |         82 |         21 |        251 |        304 |        252 |        309 |        242 |         21 |        247 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      3.24% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.09% |      0.00% |      7.78%
    mpki                             |       0.00 |       0.00 |       0.00 |       3.28 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.72 |       0.00 |       6.40
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   64176897 |   90680164 |   75653937 |       6697 |   46390023 |  218603508 |   56742876 |  149107868 |   68685592 |       3176 |   79709126 |       4437
    num misses                       |       9339 |     139008 |      10352 |         35 |      36957 |     237252 |      74186 |     220400 |      98265 |         25 |     120219 |         26
    miss rate                        |      0.01% |      0.15% |      0.01% |      0.52% |      0.08% |      0.11% |      0.13% |      0.15% |      0.14% |      0.79% |      0.15% |      0.59%
    mpki                             |       0.05 |       0.53 |       0.05 |       5.46 |       0.28 |       0.38 |       0.45 |       0.53 |       0.50 |       8.00 |       0.52 |       7.92
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       9554 |     139270 |      10434 |         56 |      37208 |     237556 |      74438 |     220709 |      98507 |         46 |     120466 |         47
    num misses                       |       3898 |      12081 |        646 |         49 |       1302 |      71878 |       2792 |      58426 |       4809 |         43 |       8776 |         44
    miss rate                        |     40.80% |      8.67% |      6.19% |     87.50% |      3.50% |     30.26% |      3.75% |     26.47% |      4.88% |     93.48% |      7.29% |     93.62%
    mpki                             |       0.02 |       0.05 |       0.00 |       7.65 |       0.01 |       0.12 |       0.02 |       0.14 |       0.02 |      13.76 |       0.04 |      13.40
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15901335 |   25608274 |   20807855 |        648 |   12469779 |   61559846 |   15761117 |   39108059 |   19272216 |        345 |   22430666 |        270
    num cache misses                 |     139292 |     596045 |     507672 |         86 |     527635 |    1217104 |     560830 |    1163516 |     574074 |         85 |     580861 |         83
    miss rate                        |      0.88% |      2.33% |      2.44% |     13.27% |      4.23% |      1.98% |      3.56% |      2.98% |      2.98% |     24.64% |      2.59% |     30.74%
    mpki                             |       0.77 |       2.28 |       2.35 |      13.42 |       3.99 |       1.96 |       3.44 |       2.81 |       2.90 |      27.19 |       2.53 |      25.28
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   64176897 |   90680164 |   75653937 |       6697 |   46390023 |  218603508 |   56742876 |  149107868 |   68685592 |       3176 |   79709126 |       4437
    num cache misses                 |     267321 |     727244 |      71777 |        450 |      93228 |    1573405 |     147292 |    1387376 |     447704 |        269 |     594121 |        332
    miss rate                        |      0.42% |      0.80% |      0.09% |      6.72% |      0.20% |      0.72% |      0.26% |      0.93% |      0.65% |      8.47% |      0.75% |      7.48%
    mpki                             |       1.49 |       2.78 |       0.33 |      70.21 |       0.70 |       2.53 |       0.90 |       3.35 |       2.26 |      86.05 |       2.59 |     101.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     408484 |    1323332 |     579516 |        539 |     620946 |    2790539 |     708224 |    2550943 |    1021843 |        360 |    1175041 |        418
    num cache misses                 |     230056 |     141824 |      32188 |        536 |      49132 |     265846 |      63738 |     222927 |      87781 |        354 |     112778 |        415
    miss rate                        |     56.32% |     10.72% |      5.55% |     99.44% |      7.91% |      9.53% |      9.00% |      8.74% |      8.59% |     98.33% |      9.60% |     99.28%
    mpki                             |       1.28 |       0.54 |       0.15 |      83.63 |       0.37 |       0.43 |       0.39 |       0.54 |       0.44 |     113.24 |       0.49 |     126.41
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     231938 |     141886 |      32272 |        539 |      49235 |     265900 |      63873 |     223002 |      87883 |        360 |     112856 |        418
    num cache misses                 |     126930 |      56389 |      25366 |         12 |      26698 |      35274 |      25217 |      28945 |      78962 |        341 |      32045 |        234
    miss rate                        |     54.73% |     39.74% |     78.60% |      2.23% |     54.23% |     13.27% |     39.48% |     12.98% |     89.85% |     94.72% |     28.39% |     55.98%
    mpki                             |       0.71 |       0.22 |       0.12 |       1.87 |       0.20 |       0.06 |       0.15 |       0.07 |       0.40 |     109.09 |       0.14 |      71.28
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     216034 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     216127 |          0 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.29 |        inf |        inf |        inf
  average dram queueing delay        |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.03 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      59392 |       1974 |        851 |          0 |       1483 |       5037 |       1710 |       2975 |       1238 |          0 |       1669 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        437 |      30670 |          6 |          5 |         13 |       6061 |         55 |       1930 |      51585 |        100 |       6466 |         72
